,Date,Close,Volume
0,2021-07-02 09-30,3452.5696,69859.0
1,2021-07-02 09-31,3448.0,11442.0
2,2021-07-02 09-32,3445.6699,11010.0
3,2021-07-02 09-33,3444.04,6137.0
4,2021-07-02 09-34,3442.1799,11039.0
5,2021-07-02 09-35,3445.0,5675.0
6,2021-07-02 09-36,3448.21,9338.0
7,2021-07-02 09-37,3449.6553,12621.0
8,2021-07-02 09-38,3450.3601,10251.0
9,2021-07-02 09-39,3450.01,13996.0
10,2021-07-02 09-40,3452.25,13685.0
11,2021-07-02 09-41,3452.0701,8102.0
12,2021-07-02 09-42,3448.29,8002.0
13,2021-07-02 09-43,3449.1953,10033.0
14,2021-07-02 09-44,3445.8,6404.0
15,2021-07-02 09-45,3445.8201,6220.0
16,2021-07-02 09-46,3446.7976,4050.0
17,2021-07-02 09-47,3450.0,13352.0
18,2021-07-02 09-48,3452.8601,18039.0
19,2021-07-02 09-49,3451.76,8274.0
20,2021-07-02 09-50,3451.6353,8253.0
21,2021-07-02 09-51,3449.1975,4521.0
22,2021-07-02 09-52,3447.45,2402.0
23,2021-07-02 09-53,3448.0483,4214.0
24,2021-07-02 09-54,3448.5,3228.0
25,2021-07-02 09-55,3447.8201,4372.0
26,2021-07-02 09-56,3447.01,4131.0
27,2021-07-02 09-57,3444.1753,5490.0
28,2021-07-02 09-58,3447.2551,5348.0
29,2021-07-02 09-59,3446.76,2703.0
30,2021-07-02 10-00,3446.78,3006.0
31,2021-07-02 10-01,3446.47,6253.0
32,2021-07-02 10-02,3446.5601,9586.0
33,2021-07-02 10-03,3443.9399,6700.0
34,2021-07-02 10-04,3443.4712,4549.0
35,2021-07-02 10-05,3443.5276,3987.0
36,2021-07-02 10-06,3444.1001,7708.0
37,2021-07-02 10-07,3444.8899,3782.0
38,2021-07-02 10-08,3444.8899,0.0
39,2021-07-02 10-09,3445.3,3940.0
40,2021-07-02 10-10,3445.7419,3125.0
41,2021-07-02 10-11,3444.5825,10281.0
42,2021-07-02 10-12,3445.6091,1629.0
43,2021-07-02 10-13,3447.4099,4667.0
44,2021-07-02 10-14,3448.9648,8631.0
45,2021-07-02 10-15,3451.0,11698.0
46,2021-07-02 10-16,3450.1353,5221.0
47,2021-07-02 10-17,3446.9048,3533.0
48,2021-07-02 10-18,3447.3999,1517.0
49,2021-07-02 10-19,3447.3479,4808.0
50,2021-07-02 10-20,3447.3479,0.0
51,2021-07-02 10-21,3448.0,4233.0
52,2021-07-02 10-22,3448.3352,691.0
53,2021-07-02 10-23,3448.5801,1925.0
54,2021-07-02 10-24,3448.71,3533.0
55,2021-07-02 10-25,3447.6245,1229.0
56,2021-07-02 10-26,3445.72,2518.0
57,2021-07-02 10-27,3445.0,6441.0
58,2021-07-02 10-28,3445.0,0.0
59,2021-07-02 10-29,3446.1499,3513.0
60,2021-07-02 10-30,3443.4956,4312.0
61,2021-07-02 10-31,3441.4951,8328.0
62,2021-07-02 10-32,3440.1499,11280.0
63,2021-07-02 10-33,3441.0752,7091.0
64,2021-07-02 10-34,3441.27,2029.0
65,2021-07-02 10-35,3441.8401,4236.0
66,2021-07-02 10-36,3441.8401,0.0
67,2021-07-02 10-37,3443.3501,3414.0
68,2021-07-02 10-38,3442.8401,2018.0
69,2021-07-02 10-39,3442.8401,1980.0
70,2021-07-02 10-40,3441.1299,1952.0
71,2021-07-02 10-41,3440.0,3502.0
72,2021-07-02 10-42,3438.7,3201.0
73,2021-07-02 10-43,3438.98,3762.0
74,2021-07-02 10-44,3439.0803,4138.0
75,2021-07-02 10-45,3440.46,2698.0
76,2021-07-02 10-46,3440.8101,2626.0
77,2021-07-02 10-47,3444.0,6336.0
78,2021-07-02 10-48,3442.5688,5078.0
79,2021-07-02 10-49,3442.5688,0.0
80,2021-07-02 10-50,3443.6101,8312.0
81,2021-07-02 10-51,3441.8301,2008.0
82,2021-07-02 10-52,3441.8301,0.0
83,2021-07-02 10-53,3441.0701,2715.0
84,2021-07-02 10-54,3440.74,1105.0
85,2021-07-02 10-55,3440.3999,3928.0
86,2021-07-02 10-56,3441.4111,3643.0
87,2021-07-02 10-57,3439.9751,1955.0
88,2021-07-02 10-58,3438.8799,3263.0
89,2021-07-02 10-59,3439.47,2693.0
90,2021-07-02 11-00,3440.4399,3583.0
91,2021-07-02 11-01,3441.8601,886.0
92,2021-07-02 11-02,3442.6553,2972.0
93,2021-07-02 11-03,3442.01,1499.0
94,2021-07-02 11-04,3442.01,0.0
95,2021-07-02 11-05,3441.0,1633.0
96,2021-07-02 11-06,3441.5,1140.0
97,2021-07-02 11-07,3442.9099,1185.0
98,2021-07-02 11-08,3442.3301,4820.0
99,2021-07-02 11-09,3442.3301,0.0
100,2021-07-02 11-10,3443.7583,4009.0
101,2021-07-02 11-11,3443.6399,4504.0
102,2021-07-02 11-12,3443.0,1378.0
103,2021-07-02 11-13,3442.21,2710.0
104,2021-07-02 11-14,3442.21,1099.0
105,2021-07-02 11-15,3443.3579,3466.0
106,2021-07-02 11-16,3444.25,4407.0
107,2021-07-02 11-17,3444.76,2175.0
108,2021-07-02 11-18,3445.97,3008.0
109,2021-07-02 11-19,3445.97,0.0
110,2021-07-02 11-20,3443.3,3975.0
111,2021-07-02 11-21,3443.1353,3305.0
112,2021-07-02 11-22,3441.8201,3283.0
113,2021-07-02 11-23,3441.8201,0.0
114,2021-07-02 11-24,3442.1699,4100.0
115,2021-07-02 11-25,3442.1699,853.0
116,2021-07-02 11-26,3441.8899,3562.0
117,2021-07-02 11-27,3441.96,1476.0
118,2021-07-02 11-28,3443.0,2562.0
119,2021-07-02 11-29,3441.8201,1190.0
120,2021-07-02 11-30,3442.6553,1503.0
121,2021-07-02 11-31,3442.6699,1382.0
122,2021-07-02 11-32,3442.0801,1315.0
123,2021-07-02 11-33,3442.0801,0.0
124,2021-07-02 11-34,3442.0801,0.0
125,2021-07-02 11-35,3443.97,5645.0
126,2021-07-02 11-36,3443.1001,990.0
127,2021-07-02 11-37,3443.2,812.0
128,2021-07-02 11-38,3446.0,6173.0
129,2021-07-02 11-39,3445.2769,2945.0
130,2021-07-02 11-40,3445.96,2002.0
131,2021-07-02 11-41,3446.49,2524.0
132,2021-07-02 11-42,3447.03,5530.0
133,2021-07-02 11-43,3445.77,2672.0
134,2021-07-02 11-44,3447.1848,2241.0
135,2021-07-02 11-45,3448.46,9709.0
136,2021-07-02 11-46,3449.73,11591.0
137,2021-07-02 11-47,3449.02,1521.0
138,2021-07-02 11-48,3448.0984,1092.0
139,2021-07-02 11-49,3448.0701,1376.0
140,2021-07-02 11-50,3449.0701,1503.0
141,2021-07-02 11-51,3449.1299,2784.0
142,2021-07-02 11-52,3449.47,2314.0
143,2021-07-02 11-53,3449.6399,1580.0
144,2021-07-02 11-54,3451.04,8501.0
145,2021-07-02 11-55,3453.7859,16724.0
146,2021-07-02 11-56,3454.6101,12227.0
147,2021-07-02 11-57,3452.8584,5850.0
148,2021-07-02 11-58,3454.3999,4871.0
149,2021-07-02 11-59,3454.6499,4224.0
150,2021-07-02 12-00,3455.4399,22404.0
151,2021-07-02 12-01,3454.74,9884.0
152,2021-07-02 12-02,3453.5901,5526.0
153,2021-07-02 12-03,3454.8301,6211.0
154,2021-07-02 12-04,3455.6299,5203.0
155,2021-07-02 12-05,3455.3,8417.0
156,2021-07-02 12-06,3456.3301,15295.0
157,2021-07-02 12-07,3456.9353,11720.0
158,2021-07-02 12-08,3458.8423,9859.0
159,2021-07-02 12-09,3459.0049,15198.0
160,2021-07-02 12-10,3458.5,9611.0
161,2021-07-02 12-11,3457.1465,10303.0
162,2021-07-02 12-12,3457.4248,7898.0
163,2021-07-02 12-13,3458.3447,7141.0
164,2021-07-02 12-14,3462.48,22862.0
165,2021-07-02 12-15,3462.5,18557.0
166,2021-07-02 12-16,3461.0,7311.0
167,2021-07-02 12-17,3462.6177,8554.0
168,2021-07-02 12-18,3462.2249,10645.0
169,2021-07-02 12-19,3462.5,4066.0
170,2021-07-02 12-20,3462.8899,9401.0
171,2021-07-02 12-21,3461.9121,5044.0
172,2021-07-02 12-22,3461.0,4874.0
173,2021-07-02 12-23,3461.8301,2558.0
