,NLS Time (ET),NLS Price,NLS Share Volume
0,09:59:59,3520.065,100
1,09:59:53,3523.1466,100
2,09:59:38,3523.965,100
3,09:59:37,3520.82,100
4,09:59:22,3522.06,100
5,09:59:20,3520.0,195
6,09:59:20,3522.0,100
7,09:59:20,3522.0,100
8,09:59:19,3525.15,100
9,09:59:15,3523.19,155
10,09:58:52,3522.2084,200
11,09:58:51,3522.0,100
12,09:58:46,3522.0,100
13,09:58:45,3521.95,100
14,09:58:36,3521.99,100
15,09:58:35,3520.915,100
16,09:58:34,3522.68,100
17,09:58:19,3523.53,100
18,09:58:12,3525.9899,200
19,09:58:10,3524.205,106
20,09:58:08,3523.01,100
21,09:57:56,3522.49,100
22,09:57:56,3522.48,121
23,09:57:44,3522.1045,200
24,09:57:36,3517.33,103
25,09:57:30,3521.73,100
26,09:57:30,3521.7,100
27,09:57:28,3520.455,100
28,09:57:24,3521.23,100
29,09:57:21,3520.08,100
30,09:57:10,3520.8,100
31,09:57:10,3520.86,100
32,09:57:10,3521.02,100
33,09:57:07,3519.42,100
34,09:57:07,3519.37,100
35,09:57:07,3519.68,100
36,09:57:06,3519.49,100
37,09:57:06,3519.45,100
38,09:57:05,3518.95,100
39,09:57:02,3517.07,100
40,09:57:02,3518.42,110
41,09:57:00,3518.05,100
42,09:56:57,3515.0,100
43,09:56:57,3515.0,315
44,09:56:57,3517.0,366
45,09:56:56,3517.26,100
46,09:56:55,3517.6495,500
47,09:56:54,3518.63,176
48,09:56:53,3518.11,100
49,09:56:51,3517.5887,250
50,09:56:42,3518.0,218
51,09:56:42,3518.01,100
52,09:56:41,3518.9,100
53,09:56:36,3519.96,100
54,09:56:36,3519.96,100
55,09:56:32,3519.05,100
56,09:56:32,3520.0,110
57,09:56:32,3519.99,131
58,09:56:32,3519.99,200
59,09:56:32,3519.99,100
60,09:56:32,3520.24,100
61,09:56:29,3520.2684,100
62,09:56:26,3521.105,100
63,09:56:25,3522.14,100
64,09:56:24,3522.3,100
65,09:56:00,3523.93,100
66,09:55:48,3523.5031,263
67,09:55:48,3523.5647,192
68,09:55:41,3521.3,100
69,09:55:41,3524.02,100
70,09:55:34,3524.01,100
71,09:55:34,3524.06,100
72,09:55:34,3521.0,100
73,09:55:27,3524.92,100
74,09:55:27,3524.745,100
75,09:55:06,3523.415,150
76,09:55:05,3522.0001,180
77,09:55:04,3523.55,100
78,09:55:00,3525.15,100
79,09:54:55,3525.925,100
80,09:54:53,3526.52,100
81,09:54:46,3526.2,100
82,09:54:43,3527.95,100
83,09:54:36,3526.51,200
84,09:54:35,3525.585,100
85,09:54:29,3524.49,100
86,09:54:27,3523.74,100
87,09:54:15,3521.16,100
88,09:54:06,3523.08,100
89,09:54:06,3522.0,100
90,09:54:06,3523.52,100
91,09:54:06,3523.745,100
92,09:54:04,3523.415,100
93,09:54:00,3523.2,100
94,09:54:00,3523.92,100
95,09:53:58,3521.58,100
96,09:53:57,3521.6,100
97,09:53:56,3523.01,100
98,09:53:55,3524.1504,100
99,09:53:50,3523.99,100
100,09:53:50,3523.99,126
101,09:53:50,3523.99,100
102,09:53:50,3523.99,126
103,09:53:50,3523.99,126
104,09:53:50,3523.99,100
105,09:53:41,3523.0866,100
106,09:53:41,3522.0,100
107,09:53:40,3523.77,100
108,09:53:40,3523.3,100
109,09:53:39,3524.26,100
110,09:53:39,3524.06,100
111,09:53:39,3523.08,100
112,09:53:37,3524.6907,100
113,09:53:37,3524.5025,100
114,09:53:37,3524.5025,100
115,09:53:34,3523.845,100
116,09:53:34,3524.94,100
117,09:53:34,3523.0,100
118,09:53:34,3523.81,100
119,09:53:34,3523.14,100
120,09:53:34,3523.0001,100
121,09:53:34,3523.0001,300
122,09:53:34,3523.795,100
123,09:53:34,3524.325,100
124,09:53:33,3524.325,100
125,09:53:33,3525.08,100
126,09:53:28,3524.48,100
127,09:53:28,3524.49,100
128,09:53:26,3524.405,100
129,09:53:26,3524.405,100
130,09:53:26,3524.405,100
131,09:53:25,3524.47,100
132,09:53:24,3524.48,175
133,09:53:18,3524.845,100
134,09:53:18,3524.99,100
135,09:53:18,3521.9043,200
136,09:53:18,3524.0775,200
137,09:53:17,3527.0,100
138,09:53:16,3524.35,252
139,09:53:16,3525.0,100
140,09:53:15,3526.22,100
141,09:53:11,3525.67,800
142,09:53:06,3526.99,107
143,09:53:05,3528.6,100
144,09:53:05,3528.27,100
145,09:53:05,3526.99,100
146,09:53:04,3527.8,100
147,09:53:04,3527.19,100
148,09:53:04,3527.19,100
149,09:53:02,3529.8,100
150,09:53:02,3527.945,100
151,09:53:02,3528.005,100
152,09:53:02,3527.0,100
153,09:52:58,3529.695,100
154,09:52:55,3528.91,100
155,09:52:55,3530.01,500
156,09:52:55,3530.0,500
157,09:52:33,3532.42,100
158,09:52:33,3532.08,195
159,09:52:33,3532.13,100
160,09:52:27,3532.525,100
161,09:52:27,3532.275,100
162,09:52:27,3536.7322,100
163,09:52:21,3533.0,100
164,09:52:21,3535.002,100
165,09:52:21,3535.0,100
166,09:52:21,3535.011,200
167,09:52:18,3537.0,100
168,09:52:18,3537.6,100
169,09:52:08,3540.1097,150
170,09:52:06,3539.99,100
171,09:51:59,3539.99,100
172,09:51:59,3539.91,100
173,09:51:58,3538.63,100
174,09:51:53,3540.365,100
175,09:51:50,3538.86,350
176,09:51:37,3541.48,100
177,09:51:30,3543.075,100
178,09:51:30,3542.83,100
179,09:51:30,3542.73,100
180,09:51:27,3540.03,100
181,09:51:26,3540.055,100
182,09:51:26,3540.055,100
183,09:51:18,3540.0,100
184,09:51:18,3540.02,100
185,09:51:11,3540.785,100
186,09:51:08,3540.02,100
187,09:50:43,3538.91,100
188,09:50:39,3537.5959,467
189,09:50:37,3537.0,100
190,09:50:31,3541.43,100
191,09:50:17,3539.3884,100
192,09:50:08,3535.82,100
193,09:50:06,3535.78,100
194,09:50:00,3536.87,100
195,09:50:00,3538.0,100
196,09:49:59,3538.74,500
197,09:49:50,3537.25,100
198,09:49:44,3536.68,100
199,09:49:44,3538.96,100
200,09:49:39,3538.295,100
201,09:49:38,3536.7,100
202,09:49:20,3538.2,100
203,09:49:20,3538.0,175
204,09:49:20,3538.11,100
205,09:49:12,3536.99,200
206,09:49:12,3536.2,100
207,09:49:12,3536.2,400
208,09:49:06,3538.01,100
209,09:49:06,3539.01,100
210,09:48:58,3540.63,200
211,09:48:58,3540.16,100
212,09:48:52,3542.75,100
213,09:48:41,3543.7756,150
214,09:48:40,3540.48,100
215,09:48:38,3539.01,100
216,09:48:36,3539.925,100
217,09:48:30,3539.01,100
218,09:48:18,3538.325,100
219,09:48:18,3538.325,100
220,09:48:18,3538.325,100
221,09:48:18,3540.02,100
222,09:48:15,3539.65,320
223,09:48:13,3540.29,220
224,09:48:13,3539.43,100
225,09:48:08,3540.54,380
226,09:48:08,3539.245,100
227,09:47:55,3538.665,100
228,09:47:52,3539.65,200
229,09:47:41,3540.01,100
230,09:47:41,3541.7,100
231,09:47:39,3540.01,100
232,09:47:37,3540.86,100
233,09:47:37,3540.885,100
234,09:47:34,3543.4,100
235,09:47:33,3542.375,100
236,09:47:31,3546.805,100
237,09:47:19,3545.64,100
238,09:47:08,3547.3,100
239,09:47:08,3547.3,100
240,09:47:07,3546.0301,100
241,09:47:07,3546.68,100
242,09:47:01,3547.89,100
243,09:47:01,3546.0301,100
244,09:47:01,3547.39,100
245,09:46:59,3547.0601,100
246,09:46:51,3547.2055,200
247,09:46:44,3547.43,100
248,09:46:42,3547.9999,500
249,09:46:32,3547.984,257
250,09:46:23,3545.7907,500
251,09:46:19,3543.27,500
252,09:46:19,3544.48,100
253,09:46:18,3545.17,100
254,09:46:08,3543.295,100
255,09:46:08,3543.14,100
256,09:46:08,3543.14,100
257,09:46:08,3543.16,100
258,09:46:01,3541.9199,100
259,09:46:00,3540.585,250
260,09:45:58,3539.4459,282
261,09:45:58,3539.4459,112
262,09:45:58,3539.4459,106
263,09:45:55,3539.4459,500
264,09:45:52,3542.0,210
265,09:45:51,3541.43,100
266,09:45:51,3541.43,100
267,09:45:51,3540.67,100
268,09:45:51,3540.67,162
269,09:45:50,3541.7157,300
270,09:45:41,3545.31,100
271,09:45:41,3545.16,100
272,09:45:41,3545.5,100
273,09:45:41,3545.51,100
274,09:45:41,3545.52,100
275,09:45:41,3547.6074,100
276,09:45:23,3542.925,100
277,09:45:21,3542.59,100
278,09:45:20,3540.77,100
279,09:45:20,3540.66,100
280,09:45:19,3542.525,100
281,09:45:19,3542.52,100
282,09:45:16,3543.37,100
283,09:45:16,3543.45,100
284,09:45:16,3543.48,300
285,09:45:16,3543.35,100
286,09:45:16,3543.44,100
287,09:45:16,3543.33,100
288,09:45:12,3545.99,100
289,09:45:11,3545.47,100
290,09:45:09,3544.84,100
291,09:45:09,3545.795,100
292,09:45:08,3546.5,150
293,09:45:02,3547.015,100
294,09:45:01,3547.375,100
295,09:45:00,3547.65,100
296,09:44:55,3548.75,165
297,09:44:55,3548.75,200
298,09:44:49,3546.43,100
299,09:44:47,3547.46,100
300,09:44:44,3546.325,200
301,09:44:38,3547.47,100
302,09:44:38,3547.01,100
303,09:44:33,3546.88,100
304,09:44:31,3548.09,100
305,09:44:29,3548.97,100
306,09:44:27,3549.18,100
307,09:44:27,3549.23,100
308,09:44:26,3548.17,100
309,09:44:21,3547.65,100
310,09:44:17,3548.51,625
311,09:44:15,3548.495,100
312,09:44:13,3548.4891,197
313,09:44:13,3548.92,100
314,09:44:13,3548.92,100
315,09:44:08,3549.5,100
316,09:44:05,3548.19,116
317,09:44:04,3547.76,100
318,09:44:04,3546.937,140
319,09:44:04,3547.17,100
320,09:44:01,3545.6701,100
321,09:44:00,3545.56,100
322,09:44:00,3544.215,100
323,09:43:58,3545.53,100
324,09:43:58,3545.53,100
325,09:43:58,3545.53,100
326,09:43:53,3543.54,100
327,09:43:38,3545.0,790
328,09:43:36,3545.035,100
329,09:43:34,3546.0066,300
330,09:43:32,3547.0,119
331,09:43:29,3545.0,100
332,09:43:29,3545.0,315
333,09:43:29,3545.0,185
334,09:43:27,3543.0301,100
335,09:43:26,3544.0184,300
336,09:43:24,3544.42,282
337,09:43:24,3544.018,500
338,09:43:21,3543.99,100
339,09:43:20,3543.99,200
340,09:43:20,3543.905,100
341,09:43:20,3543.945,100
342,09:43:14,3543.59,100
343,09:43:13,3543.0,625
344,09:43:11,3542.905,200
345,09:43:07,3541.245,100
346,09:43:06,3542.46,100
347,09:43:02,3542.38,100
348,09:43:01,3542.22,100
349,09:43:00,3541.0154,100
350,09:42:55,3541.0,100
351,09:42:55,3540.435,100
352,09:42:54,3540.43,200
353,09:42:52,3540.9999,300
354,09:42:52,3540.647,100
355,09:42:50,3539.34,100
356,09:42:50,3539.34,100
357,09:42:49,3540.0,100
358,09:42:48,3539.4303,200
359,09:42:48,3539.95,100
360,09:42:48,3539.0,100
361,09:42:47,3539.0,100
362,09:42:46,3537.91,102
363,09:42:45,3536.8201,110
364,09:42:45,3537.89,100
365,09:42:45,3538.87,100
366,09:42:44,3537.6849,500
367,09:42:44,3538.865,100
368,09:42:39,3538.4,100
369,09:42:37,3535.0,100
