,Date,Close,Volume
0,2021-06-14 09-30,3343.54,61801.0
1,2021-06-14 09-31,3339.5,22796.0
2,2021-06-14 09-32,3339.99,17256.0
3,2021-06-14 09-33,3342.29,12940.0
4,2021-06-14 09-34,3340.23,7254.0
5,2021-06-14 09-35,3340.4399,11426.0
6,2021-06-14 09-36,3344.125,15871.0
7,2021-06-14 09-37,3348.5,11790.0
8,2021-06-14 09-38,3354.0,23332.0
9,2021-06-14 09-39,3356.3176,17866.0
10,2021-06-14 09-40,3356.4099,15689.0
11,2021-06-14 09-41,3355.8616,7898.0
12,2021-06-14 09-42,3360.2551,17497.0
13,2021-06-14 09-43,3362.6001,13640.0
14,2021-06-14 09-44,3364.79,14681.0
15,2021-06-14 09-45,3363.3501,13016.0
16,2021-06-14 09-46,3367.0352,12849.0
17,2021-06-14 09-47,3368.3701,15119.0
18,2021-06-14 09-48,3372.0449,10301.0
19,2021-06-14 09-49,3370.9299,14561.0
20,2021-06-14 09-50,3374.9951,22071.0
21,2021-06-14 09-51,3372.0,14150.0
22,2021-06-14 09-52,3369.3999,16084.0
23,2021-06-14 09-53,3366.2,24679.0
24,2021-06-14 09-54,3368.0801,18014.0
25,2021-06-14 09-55,3370.23,9730.0
26,2021-06-14 09-56,3374.24,22002.0
27,2021-06-14 09-57,3373.8501,17087.0
28,2021-06-14 09-58,3375.04,10407.0
29,2021-06-14 09-59,3372.8799,7192.0
30,2021-06-14 10-00,3375.72,15974.0
31,2021-06-14 10-01,3374.03,8846.0
32,2021-06-14 10-02,3368.96,11500.0
33,2021-06-14 10-03,3369.5901,9848.0
34,2021-06-14 10-04,3367.9299,12011.0
35,2021-06-14 10-05,3366.96,11334.0
36,2021-06-14 10-06,3364.2649,16704.0
37,2021-06-14 10-07,3365.8,7181.0
38,2021-06-14 10-08,3366.0432,5252.0
39,2021-06-14 10-09,3366.8201,3722.0
40,2021-06-14 10-10,3366.1001,4885.0
41,2021-06-14 10-11,3367.21,4409.0
42,2021-06-14 10-12,3365.0,3401.0
43,2021-06-14 10-13,3362.6499,6098.0
44,2021-06-14 10-14,3368.0601,10667.0
45,2021-06-14 10-15,3370.4299,3517.0
46,2021-06-14 10-16,3369.48,5578.0
47,2021-06-14 10-17,3370.7151,5821.0
48,2021-06-14 10-18,3369.6499,3061.0
49,2021-06-14 10-19,3366.3799,4702.0
50,2021-06-14 10-20,3367.1499,4868.0
51,2021-06-14 10-21,3367.04,6009.0
52,2021-06-14 10-22,3364.3101,4550.0
53,2021-06-14 10-23,3365.53,2023.0
54,2021-06-14 10-24,3362.9199,4943.0
55,2021-06-14 10-25,3364.8201,5589.0
56,2021-06-14 10-26,3362.8501,3632.0
57,2021-06-14 10-27,3362.6167,6140.0
58,2021-06-14 10-28,3364.6399,2695.0
59,2021-06-14 10-29,3364.01,2519.0
60,2021-06-14 10-30,3363.55,3056.0
61,2021-06-14 10-31,3366.8101,6829.0
62,2021-06-14 10-32,3365.0,7196.0
63,2021-06-14 10-33,3364.0,2300.0
64,2021-06-14 10-34,3364.0,5420.0
65,2021-06-14 10-35,3361.0,6107.0
66,2021-06-14 10-36,3359.77,7470.0
67,2021-06-14 10-37,3357.99,5837.0
68,2021-06-14 10-38,3359.4399,5099.0
69,2021-06-14 10-39,3361.0701,6457.0
70,2021-06-14 10-40,3361.71,3785.0
71,2021-06-14 10-41,3360.02,2554.0
72,2021-06-14 10-42,3359.45,2093.0
73,2021-06-14 10-43,3358.98,4918.0
74,2021-06-14 10-44,3358.6248,2529.0
75,2021-06-14 10-45,3358.5459,4444.0
76,2021-06-14 10-46,3357.9299,7059.0
77,2021-06-14 10-47,3355.8601,3644.0
78,2021-06-14 10-48,3355.3899,4554.0
79,2021-06-14 10-49,3356.9751,2402.0
80,2021-06-14 10-50,3356.51,2298.0
81,2021-06-14 10-51,3356.5,2506.0
82,2021-06-14 10-52,3357.95,1883.0
83,2021-06-14 10-53,3360.72,4949.0
84,2021-06-14 10-54,3363.6101,4656.0
85,2021-06-14 10-55,3364.1799,13300.0
86,2021-06-14 10-56,3363.51,5030.0
87,2021-06-14 10-57,3364.2075,3388.0
88,2021-06-14 10-58,3366.0,5123.0
89,2021-06-14 10-59,3367.27,3959.0
90,2021-06-14 11-00,3367.2588,6596.0
91,2021-06-14 11-01,3367.1201,3886.0
92,2021-06-14 11-02,3365.6699,7439.0
93,2021-06-14 11-03,3364.97,2736.0
94,2021-06-14 11-04,3362.9299,3193.0
95,2021-06-14 11-05,3361.47,5028.0
96,2021-06-14 11-06,3363.0847,1911.0
97,2021-06-14 11-07,3361.95,2396.0
98,2021-06-14 11-08,3360.8601,3200.0
99,2021-06-14 11-09,3360.1001,3511.0
100,2021-06-14 11-10,3359.77,1983.0
101,2021-06-14 11-11,3360.146,970.0
102,2021-06-14 11-12,3363.1001,1674.0
103,2021-06-14 11-13,3364.26,1829.0
104,2021-06-14 11-14,3363.6848,1327.0
105,2021-06-14 11-15,3365.0,2907.0
106,2021-06-14 11-16,3365.0,0.0
107,2021-06-14 11-17,3366.74,5498.0
108,2021-06-14 11-18,3366.6521,1947.0
109,2021-06-14 11-19,3366.0,2257.0
