,Date,Close,Volume
0,2021-05-17 09-30,3254.7451,133556.0
1,2021-05-17 09-31,3249.99,28646.0
2,2021-05-17 09-32,3250.304,16958.0
3,2021-05-17 09-33,3241.01,32738.0
4,2021-05-17 09-34,3263.1201,47922.0
5,2021-05-17 09-35,3251.4099,21974.0
6,2021-05-17 09-36,3252.79,27568.0
7,2021-05-17 09-37,3261.8999,33567.0
8,2021-05-17 09-38,3269.2207,26742.0
9,2021-05-17 09-39,3272.1001,32890.0
10,2021-05-17 09-40,3278.29,36857.0
11,2021-05-17 09-41,3278.3899,29930.0
12,2021-05-17 09-42,3277.1851,19711.0
13,2021-05-17 09-43,3278.0049,30231.0
14,2021-05-17 09-44,3274.3701,18086.0
15,2021-05-17 09-45,3280.71,20421.0
16,2021-05-17 09-46,3282.3955,21093.0
17,2021-05-17 09-47,3280.0,27700.0
18,2021-05-17 09-48,3284.8501,17097.0
19,2021-05-17 09-49,3283.6687,20230.0
20,2021-05-17 09-50,3277.71,33522.0
21,2021-05-17 09-51,3278.5715,19258.0
22,2021-05-17 09-52,3276.845,19266.0
23,2021-05-17 09-53,3276.5601,11212.0
24,2021-05-17 09-54,3277.99,8633.0
25,2021-05-17 09-55,3275.48,20246.0
26,2021-05-17 09-56,3281.53,21808.0
27,2021-05-17 09-57,3280.49,7218.0
28,2021-05-17 09-58,3282.6499,10806.0
29,2021-05-17 09-59,3281.01,9887.0
30,2021-05-17 10-00,3279.4551,14290.0
31,2021-05-17 10-01,3276.3201,17812.0
32,2021-05-17 10-02,3264.96,21339.0
33,2021-05-17 10-03,3263.635,22472.0
34,2021-05-17 10-04,3264.53,18713.0
35,2021-05-17 10-05,3265.6599,9482.0
36,2021-05-17 10-06,3265.7,12306.0
37,2021-05-17 10-07,3264.1851,10153.0
38,2021-05-17 10-08,3264.49,13106.0
39,2021-05-17 10-09,3257.3999,18727.0
40,2021-05-17 10-10,3262.1653,15124.0
41,2021-05-17 10-11,3259.8701,9890.0
42,2021-05-17 10-12,3264.01,16645.0
43,2021-05-17 10-13,3261.0,11043.0
44,2021-05-17 10-14,3260.8201,15261.0
45,2021-05-17 10-15,3259.6101,13909.0
46,2021-05-17 10-16,3265.25,22608.0
47,2021-05-17 10-17,3267.6399,17502.0
48,2021-05-17 10-18,3271.0549,12598.0
49,2021-05-17 10-19,3269.4399,9823.0
50,2021-05-17 10-20,3273.6479,23843.0
51,2021-05-17 10-21,3276.7649,19131.0
52,2021-05-17 10-22,3276.7549,9082.0
53,2021-05-17 10-23,3277.9399,10458.0
54,2021-05-17 10-24,3279.2,13621.0
55,2021-05-17 10-25,3279.8159,6040.0
56,2021-05-17 10-26,3280.4851,10431.0
57,2021-05-17 10-27,3278.1299,14762.0
58,2021-05-17 10-28,3279.1699,14037.0
59,2021-05-17 10-29,3283.0117,24684.0
60,2021-05-17 10-30,3282.77,22963.0
61,2021-05-17 10-31,3284.7815,37067.0
62,2021-05-17 10-32,3279.47,23237.0
63,2021-05-17 10-33,3280.8701,14787.0
64,2021-05-17 10-34,3284.1001,19857.0
65,2021-05-17 10-35,3278.1233,17629.0
66,2021-05-17 10-36,3281.9951,15832.0
67,2021-05-17 10-37,3281.23,14396.0
68,2021-05-17 10-38,3287.49,12868.0
69,2021-05-17 10-39,3286.9851,9780.0
70,2021-05-17 10-40,3288.7,14862.0
71,2021-05-17 10-41,3290.9951,19338.0
72,2021-05-17 10-42,3288.0701,6387.0
73,2021-05-17 10-43,3287.3149,9124.0
74,2021-05-17 10-44,3287.2568,9597.0
75,2021-05-17 10-45,3289.6003,9343.0
76,2021-05-17 10-46,3289.0,10897.0
77,2021-05-17 10-47,3284.1499,15011.0
78,2021-05-17 10-48,3281.75,12804.0
79,2021-05-17 10-49,3280.4351,12239.0
80,2021-05-17 10-50,3280.0,14476.0
81,2021-05-17 10-51,3279.9319,10383.0
82,2021-05-17 10-52,3285.0,8816.0
83,2021-05-17 10-53,3289.3601,13934.0
84,2021-05-17 10-54,3283.05,8238.0
85,2021-05-17 10-55,3280.3999,7599.0
86,2021-05-17 10-56,3280.1001,7245.0
87,2021-05-17 10-57,3280.3301,11183.0
88,2021-05-17 10-58,3280.24,9310.0
89,2021-05-17 10-59,3282.3301,7736.0
90,2021-05-17 11-00,3286.0955,13381.0
91,2021-05-17 11-01,3278.7,11142.0
92,2021-05-17 11-02,3277.7886,12416.0
93,2021-05-17 11-03,3274.4944,15908.0
94,2021-05-17 11-04,3280.8701,12835.0
95,2021-05-17 11-05,3285.675,13792.0
96,2021-05-17 11-06,3282.8701,4710.0
97,2021-05-17 11-07,3280.3064,9649.0
98,2021-05-17 11-08,3278.5652,10694.0
