,Date,Close,Volume
0,2021-09-20 09-30,3394.6299,185910.0
1,2021-09-20 09-31,3412.0,32658.0
2,2021-09-20 09-32,3414.0615,25749.0
3,2021-09-20 09-33,3409.6353,19091.0
4,2021-09-20 09-34,3400.3201,17218.0
5,2021-09-20 09-35,3402.9551,20048.0
6,2021-09-20 09-36,3394.0801,29214.0
7,2021-09-20 09-37,3400.5647,22962.0
8,2021-09-20 09-38,3395.0,15716.0
9,2021-09-20 09-39,3400.23,20364.0
10,2021-09-20 09-40,3397.1201,12228.0
11,2021-09-20 09-41,3398.1101,19321.0
12,2021-09-20 09-42,3398.9204,20158.0
13,2021-09-20 09-43,3405.29,20868.0
14,2021-09-20 09-44,3406.5601,22935.0
15,2021-09-20 09-45,3412.4299,12289.0
16,2021-09-20 09-46,3404.5,12807.0
17,2021-09-20 09-47,3404.4099,18265.0
18,2021-09-20 09-48,3403.2551,7526.0
19,2021-09-20 09-49,3401.04,6844.0
20,2021-09-20 09-50,3401.3701,12381.0
21,2021-09-20 09-51,3401.01,12869.0
22,2021-09-20 09-52,3402.6899,8502.0
23,2021-09-20 09-53,3398.01,9975.0
24,2021-09-20 09-54,3402.0,7044.0
25,2021-09-20 09-55,3398.75,6361.0
26,2021-09-20 09-56,3391.5725,17746.0
27,2021-09-20 09-57,3392.02,9160.0
28,2021-09-20 09-58,3395.47,9993.0
29,2021-09-20 09-59,3397.3,10594.0
30,2021-09-20 10-00,3396.23,5415.0
31,2021-09-20 10-01,3398.6799,5816.0
32,2021-09-20 10-02,3396.75,11514.0
33,2021-09-20 10-03,3395.27,6043.0
34,2021-09-20 10-04,3389.2849,17697.0
35,2021-09-20 10-05,3388.0703,11796.0
36,2021-09-20 10-06,3387.7871,17640.0
37,2021-09-20 10-07,3389.47,17862.0
38,2021-09-20 10-08,3386.0,11269.0
39,2021-09-20 10-09,3386.3,18982.0
40,2021-09-20 10-10,3388.1499,11647.0
41,2021-09-20 10-11,3387.2048,5286.0
42,2021-09-20 10-12,3386.96,6534.0
43,2021-09-20 10-13,3383.7952,16478.0
44,2021-09-20 10-14,3382.96,12972.0
45,2021-09-20 10-15,3378.0,14020.0
46,2021-09-20 10-16,3377.0,13018.0
47,2021-09-20 10-17,3373.9551,13213.0
48,2021-09-20 10-18,3372.4751,18442.0
49,2021-09-20 10-19,3371.4448,20743.0
50,2021-09-20 10-20,3366.6299,20563.0
51,2021-09-20 10-21,3367.5569,13528.0
52,2021-09-20 10-22,3368.0,5567.0
53,2021-09-20 10-23,3369.6001,10502.0
54,2021-09-20 10-24,3371.2048,15681.0
55,2021-09-20 10-25,3368.7249,6098.0
56,2021-09-20 10-26,3374.0,19696.0
57,2021-09-20 10-27,3376.5601,9769.0
58,2021-09-20 10-28,3374.3521,17334.0
59,2021-09-20 10-29,3374.02,7903.0
60,2021-09-20 10-30,3374.99,11251.0
61,2021-09-20 10-31,3370.55,8708.0
62,2021-09-20 10-32,3370.3601,7893.0
63,2021-09-20 10-33,3374.3701,7380.0
64,2021-09-20 10-34,3374.6248,6702.0
65,2021-09-20 10-35,3375.6848,6671.0
66,2021-09-20 10-36,3374.1599,8795.0
67,2021-09-20 10-37,3372.6448,4939.0
68,2021-09-20 10-38,3371.0701,7042.0
69,2021-09-20 10-39,3372.99,7240.0
70,2021-09-20 10-40,3368.99,8209.0
71,2021-09-20 10-41,3365.0752,17104.0
72,2021-09-20 10-42,3367.0847,6776.0
73,2021-09-20 10-43,3369.9299,6740.0
74,2021-09-20 10-44,3366.7036,7760.0
75,2021-09-20 10-45,3367.0,4968.0
76,2021-09-20 10-46,3365.1699,9005.0
77,2021-09-20 10-47,3365.22,7378.0
78,2021-09-20 10-48,3370.8647,10323.0
79,2021-09-20 10-49,3369.0,8166.0
80,2021-09-20 10-50,3365.53,9694.0
81,2021-09-20 10-51,3367.25,4730.0
82,2021-09-20 10-52,3364.0,7280.0
83,2021-09-20 10-53,3366.3999,7260.0
84,2021-09-20 10-54,3368.2952,6563.0
85,2021-09-20 10-55,3365.5552,9016.0
86,2021-09-20 10-56,3364.1001,6668.0
87,2021-09-20 10-57,3360.4299,11087.0
88,2021-09-20 10-58,3356.5901,18258.0
89,2021-09-20 10-59,3358.0,7678.0
90,2021-09-20 11-00,3355.8899,6620.0
91,2021-09-20 11-01,3356.2976,8384.0
92,2021-09-20 11-02,3354.1101,10999.0
93,2021-09-20 11-03,3355.26,7715.0
94,2021-09-20 11-04,3356.29,18055.0
95,2021-09-20 11-05,3359.8101,12929.0
96,2021-09-20 11-06,3356.9316,9769.0
97,2021-09-20 11-07,3360.26,10538.0
98,2021-09-20 11-08,3364.49,5738.0
99,2021-09-20 11-09,3360.1101,8708.0
100,2021-09-20 11-10,3360.0901,5803.0
101,2021-09-20 11-11,3359.7,4402.0
102,2021-09-20 11-12,3360.48,4579.0
103,2021-09-20 11-13,3364.98,14826.0
104,2021-09-20 11-14,3367.6799,10433.0
105,2021-09-20 11-15,3367.1799,12961.0
106,2021-09-20 11-16,3368.71,6057.0
107,2021-09-20 11-17,3370.24,7226.0
108,2021-09-20 11-18,3369.54,6126.0
109,2021-09-20 11-19,3371.4099,10472.0
110,2021-09-20 11-20,3369.55,5933.0
111,2021-09-20 11-21,3367.9087,5978.0
112,2021-09-20 11-22,3371.54,5580.0
113,2021-09-20 11-23,3371.3,5480.0
114,2021-09-20 11-24,3369.6201,6567.0
115,2021-09-20 11-25,3371.1353,9560.0
116,2021-09-20 11-26,3370.1799,4069.0
117,2021-09-20 11-27,3370.29,6558.0
118,2021-09-20 11-28,3369.5952,4327.0
119,2021-09-20 11-29,3370.6101,5707.0
120,2021-09-20 11-30,3369.1001,10439.0
121,2021-09-20 11-31,3367.01,3876.0
122,2021-09-20 11-32,3365.6599,7569.0
123,2021-09-20 11-33,3364.488,5609.0
124,2021-09-20 11-34,3360.7952,9649.0
125,2021-09-20 11-35,3358.6299,9940.0
126,2021-09-20 11-36,3358.0801,8294.0
127,2021-09-20 11-37,3358.0,3595.0
128,2021-09-20 11-38,3360.3401,16763.0
129,2021-09-20 11-39,3358.7219,3426.0
130,2021-09-20 11-40,3358.5752,7623.0
131,2021-09-20 11-41,3355.8047,13892.0
132,2021-09-20 11-42,3357.8101,5328.0
133,2021-09-20 11-43,3360.5601,11254.0
134,2021-09-20 11-44,3358.7751,4259.0
135,2021-09-20 11-45,3359.0,3697.0
136,2021-09-20 11-46,3357.6201,5138.0
137,2021-09-20 11-47,3355.8372,9866.0
138,2021-09-20 11-48,3359.0525,7885.0
139,2021-09-20 11-49,3356.0,5196.0
140,2021-09-20 11-50,3354.6863,8228.0
141,2021-09-20 11-51,3353.3799,8287.0
142,2021-09-20 11-52,3351.4651,10915.0
143,2021-09-20 11-53,3353.01,8036.0
144,2021-09-20 11-54,3351.6899,4230.0
145,2021-09-20 11-55,3348.8601,19696.0
146,2021-09-20 11-56,3347.05,10925.0
147,2021-09-20 11-57,3348.3401,6501.0
148,2021-09-20 11-58,3346.9651,7512.0
149,2021-09-20 11-59,3346.96,5306.0
150,2021-09-20 12-00,3345.7417,6882.0
151,2021-09-20 12-01,3346.71,9344.0
152,2021-09-20 12-02,3347.5432,10073.0
153,2021-09-20 12-03,3350.3301,13457.0
154,2021-09-20 12-04,3352.27,10225.0
155,2021-09-20 12-05,3350.77,7007.0
156,2021-09-20 12-06,3346.26,4472.0
157,2021-09-20 12-07,3345.4399,7176.0
158,2021-09-20 12-08,3345.54,6911.0
159,2021-09-20 12-09,3343.0,6465.0
160,2021-09-20 12-10,3341.7815,9256.0
161,2021-09-20 12-11,3344.3594,14193.0
162,2021-09-20 12-12,3343.0,9179.0
163,2021-09-20 12-13,3342.6228,6817.0
164,2021-09-20 12-14,3343.5701,3546.0
165,2021-09-20 12-15,3343.9851,3612.0
166,2021-09-20 12-16,3342.4299,7828.0
167,2021-09-20 12-17,3345.1899,4307.0
168,2021-09-20 12-18,3345.3501,10354.0
169,2021-09-20 12-19,3344.0,5874.0
170,2021-09-20 12-20,3343.405,4732.0
171,2021-09-20 12-21,3338.1245,11575.0
172,2021-09-20 12-22,3338.6101,6430.0
173,2021-09-20 12-23,3339.3999,4401.0
174,2021-09-20 12-24,3340.0549,3024.0
175,2021-09-20 12-25,3340.405,6783.0
176,2021-09-20 12-26,3341.1599,6723.0
177,2021-09-20 12-27,3342.9299,9212.0
178,2021-09-20 12-28,3344.8201,7139.0
179,2021-09-20 12-29,3345.2075,6056.0
180,2021-09-20 12-30,3343.55,5769.0
181,2021-09-20 12-31,3342.8484,4053.0
182,2021-09-20 12-32,3346.03,17277.0
183,2021-09-20 12-33,3344.0,4982.0
184,2021-09-20 12-34,3342.7251,5133.0
185,2021-09-20 12-35,3343.7151,4198.0
186,2021-09-20 12-36,3343.0,2450.0
187,2021-09-20 12-37,3345.8899,6494.0
188,2021-09-20 12-38,3344.5,5681.0
189,2021-09-20 12-39,3342.3777,4492.0
190,2021-09-20 12-40,3343.73,2674.0
191,2021-09-20 12-41,3343.8013,3547.0
192,2021-09-20 12-42,3339.29,7677.0
193,2021-09-20 12-43,3339.865,3547.0
194,2021-09-20 12-44,3340.9199,5342.0
195,2021-09-20 12-45,3339.835,3272.0
196,2021-09-20 12-46,3340.6299,10055.0
197,2021-09-20 12-47,3345.9099,7312.0
198,2021-09-20 12-48,3344.6799,5061.0
199,2021-09-20 12-49,3343.7549,1056.0
200,2021-09-20 12-50,3344.085,3122.0
201,2021-09-20 12-51,3346.9299,4885.0
202,2021-09-20 12-52,3345.7,6022.0
203,2021-09-20 12-53,3346.6001,2705.0
204,2021-09-20 12-54,3345.7749,3300.0
205,2021-09-20 12-55,3345.0,2712.0
206,2021-09-20 12-56,3345.6101,4622.0
207,2021-09-20 12-57,3346.3,3270.0
208,2021-09-20 12-58,3342.25,8924.0
209,2021-09-20 12-59,3341.4624,3679.0
210,2021-09-20 13-00,3342.23,6740.0
211,2021-09-20 13-01,3343.3799,5067.0
212,2021-09-20 13-02,3343.425,3414.0
213,2021-09-20 13-03,3340.0,4638.0
214,2021-09-20 13-04,3340.1201,9391.0
215,2021-09-20 13-05,3338.8401,7214.0
216,2021-09-20 13-06,3336.04,8268.0
217,2021-09-20 13-07,3337.8701,7989.0
218,2021-09-20 13-08,3336.0,5075.0
219,2021-09-20 13-09,3336.6101,7268.0
220,2021-09-20 13-10,3335.9492,4780.0
221,2021-09-20 13-11,3337.99,8060.0
222,2021-09-20 13-12,3337.915,6563.0
223,2021-09-20 13-13,3339.22,7451.0
224,2021-09-20 13-14,3339.3867,5367.0
225,2021-09-20 13-15,3339.7319,4541.0
226,2021-09-20 13-16,3338.8,4607.0
227,2021-09-20 13-17,3341.1465,3367.0
228,2021-09-20 13-18,3338.1399,2857.0
229,2021-09-20 13-19,3344.0,7911.0
230,2021-09-20 13-20,3343.335,8498.0
231,2021-09-20 13-21,3342.0801,3754.0
232,2021-09-20 13-22,3342.76,3249.0
233,2021-09-20 13-23,3341.365,6879.0
234,2021-09-20 13-24,3342.8101,2976.0
235,2021-09-20 13-25,3342.9199,3943.0
236,2021-09-20 13-26,3343.6558,3627.0
237,2021-09-20 13-27,3344.8601,2374.0
238,2021-09-20 13-28,3343.3601,4934.0
239,2021-09-20 13-29,3344.5701,3982.0
240,2021-09-20 13-30,3341.2925,5504.0
241,2021-09-20 13-31,3341.01,5295.0
242,2021-09-20 13-32,3340.3501,5325.0
243,2021-09-20 13-33,3340.605,3488.0
244,2021-09-20 13-34,3340.0901,3295.0
245,2021-09-20 13-35,3339.2051,5094.0
246,2021-09-20 13-36,3339.9785,3648.0
247,2021-09-20 13-37,3340.74,3909.0
248,2021-09-20 13-38,3340.72,3820.0
249,2021-09-20 13-39,3342.4199,6052.0
250,2021-09-20 13-40,3343.5901,9582.0
251,2021-09-20 13-41,3344.345,4340.0
252,2021-09-20 13-42,3341.375,7281.0
253,2021-09-20 13-43,3340.8101,5239.0
254,2021-09-20 13-44,3340.3,3877.0
255,2021-09-20 13-45,3339.0,5728.0
256,2021-09-20 13-46,3338.6599,4315.0
257,2021-09-20 13-47,3339.22,4534.0
258,2021-09-20 13-48,3340.3391,5123.0
259,2021-09-20 13-49,3340.52,2990.0
260,2021-09-20 13-50,3342.1699,8910.0
261,2021-09-20 13-51,3341.45,8067.0
262,2021-09-20 13-52,3340.3049,5274.0
263,2021-09-20 13-53,3341.45,3113.0
264,2021-09-20 13-54,3340.7,3859.0
265,2021-09-20 13-55,3338.78,5485.0
266,2021-09-20 13-56,3339.72,3983.0
267,2021-09-20 13-57,3338.5601,4286.0
268,2021-09-20 13-58,3337.2349,5888.0
269,2021-09-20 13-59,3339.96,3520.0
270,2021-09-20 14-00,3338.2583,5777.0
271,2021-09-20 14-01,3337.8101,5412.0
272,2021-09-20 14-02,3338.79,2644.0
273,2021-09-20 14-03,3338.2502,4871.0
274,2021-09-20 14-04,3337.0,4109.0
275,2021-09-20 14-05,3335.51,8090.0
276,2021-09-20 14-06,3335.1499,8012.0
277,2021-09-20 14-07,3328.3501,26747.0
278,2021-09-20 14-08,3328.7,6837.0
279,2021-09-20 14-09,3326.77,7234.0
280,2021-09-20 14-10,3329.01,5384.0
281,2021-09-20 14-11,3327.6899,5144.0
282,2021-09-20 14-12,3327.1377,8051.0
283,2021-09-20 14-13,3326.22,3860.0
284,2021-09-20 14-14,3325.0801,8227.0
285,2021-09-20 14-15,3325.22,12105.0
286,2021-09-20 14-16,3325.0,4765.0
287,2021-09-20 14-17,3325.3701,7146.0
288,2021-09-20 14-18,3324.72,4826.0
289,2021-09-20 14-19,3326.1001,3675.0
290,2021-09-20 14-20,3326.04,6009.0
291,2021-09-20 14-21,3321.2,9757.0
292,2021-09-20 14-22,3321.2256,10378.0
293,2021-09-20 14-23,3319.502,10593.0
294,2021-09-20 14-24,3315.3501,16169.0
295,2021-09-20 14-25,3316.8701,14420.0
296,2021-09-20 14-26,3316.5801,6879.0
297,2021-09-20 14-27,3313.99,15144.0
298,2021-09-20 14-28,3313.864,7569.0
299,2021-09-20 14-29,3316.3008,10215.0
300,2021-09-20 14-30,3314.2,5093.0
301,2021-09-20 14-31,3315.325,12573.0
302,2021-09-20 14-32,3313.51,7559.0
303,2021-09-20 14-33,3312.6899,10056.0
304,2021-09-20 14-34,3312.5801,15135.0
305,2021-09-20 14-35,3312.021,4732.0
306,2021-09-20 14-36,3311.3101,7878.0
307,2021-09-20 14-37,3312.4099,10572.0
308,2021-09-20 14-38,3311.3701,5500.0
309,2021-09-20 14-39,3312.3201,10087.0
310,2021-09-20 14-40,3315.1399,14262.0
311,2021-09-20 14-41,3316.8501,9314.0
312,2021-09-20 14-42,3317.77,11285.0
313,2021-09-20 14-43,3318.325,10644.0
314,2021-09-20 14-44,3316.22,7413.0
315,2021-09-20 14-45,3315.5249,6860.0
316,2021-09-20 14-46,3318.0801,8229.0
317,2021-09-20 14-47,3322.49,5104.0
318,2021-09-20 14-48,3320.9521,6625.0
319,2021-09-20 14-49,3321.105,8035.0
320,2021-09-20 14-50,3320.2451,6987.0
321,2021-09-20 14-51,3319.22,5388.0
322,2021-09-20 14-52,3320.875,5089.0
323,2021-09-20 14-53,3318.5974,7750.0
324,2021-09-20 14-54,3314.28,9959.0
325,2021-09-20 14-55,3312.585,16635.0
326,2021-09-20 14-56,3305.1101,29574.0
327,2021-09-20 14-57,3314.71,21600.0
328,2021-09-20 14-58,3318.0701,13181.0
329,2021-09-20 14-59,3317.8984,13666.0
330,2021-09-20 15-00,3320.0,8811.0
331,2021-09-20 15-01,3320.6001,7772.0
332,2021-09-20 15-02,3319.635,7215.0
333,2021-09-20 15-03,3321.0801,7645.0
334,2021-09-20 15-04,3321.5,10879.0
335,2021-09-20 15-05,3319.6951,8244.0
336,2021-09-20 15-06,3315.55,12173.0
337,2021-09-20 15-07,3315.9641,8111.0
338,2021-09-20 15-08,3316.53,7160.0
339,2021-09-20 15-09,3315.2051,5216.0
340,2021-09-20 15-10,3319.0,7415.0
341,2021-09-20 15-11,3317.75,9253.0
342,2021-09-20 15-12,3314.1499,13840.0
343,2021-09-20 15-13,3314.72,16004.0
344,2021-09-20 15-14,3313.22,6116.0
345,2021-09-20 15-15,3312.28,15376.0
346,2021-09-20 15-16,3310.0234,9693.0
347,2021-09-20 15-17,3307.6101,12358.0
348,2021-09-20 15-18,3307.2849,8072.0
349,2021-09-20 15-19,3308.5901,23882.0
350,2021-09-20 15-20,3310.6375,9479.0
351,2021-09-20 15-21,3313.6399,16376.0
352,2021-09-20 15-22,3312.8501,10019.0
353,2021-09-20 15-23,3312.96,9432.0
354,2021-09-20 15-24,3314.7263,5333.0
355,2021-09-20 15-25,3311.7051,7626.0
