,NLS Time (ET),NLS Price,NLS Share Volume
0,09:59:54,3201.1726,100
1,09:59:01,3200.195,100
2,09:58:59,3199.93,100
3,09:58:43,3199.6,100
4,09:58:34,3200.32,114
5,09:58:24,3199.9,100
6,09:58:24,3199.95,100
7,09:58:24,3199.99,800
8,09:58:24,3199.99,100
9,09:58:24,3200.09,100
10,09:58:24,3200.01,100
11,09:58:24,3200.22,100
12,09:58:24,3200.21,100
13,09:58:24,3200.5,100
14,09:58:24,3201.28,100
15,09:58:22,3201.68,100
16,09:58:22,3201.51,100
17,09:58:21,3201.335,100
18,09:58:21,3201.45,100
19,09:58:21,3201.73,100
20,09:58:17,3201.45,200
21,09:58:11,3201.29,100
22,09:58:10,3201.29,100
23,09:58:10,3201.29,100
24,09:58:09,3202.5193,100
25,09:57:47,3202.12,314
26,09:57:37,3202.11,100
27,09:57:37,3202.44,149
28,09:57:36,3201.89,100
29,09:57:35,3203.0,100
30,09:57:24,3203.5421,150
31,09:57:24,3203.71,100
32,09:57:14,3204.0,100
33,09:57:09,3205.01,100
34,09:57:00,3204.465,100
35,09:56:59,3204.475,100
36,09:56:52,3204.18,100
37,09:56:39,3205.04,100
38,09:56:32,3204.62,100
39,09:56:08,3203.77,100
40,09:55:57,3204.87,500
41,09:55:31,3203.895,100
42,09:55:26,3203.895,100
43,09:55:25,3203.79,100
44,09:54:32,3200.375,100
45,09:54:32,3201.0,156
46,09:54:21,3200.49,100
47,09:53:56,3202.05,100
48,09:53:49,3201.4205,212
49,09:53:40,3201.2,100
50,09:53:40,3201.2001,400
51,09:53:40,3201.67,100
52,09:53:22,3201.005,100
53,09:53:20,3202.5746,484
54,09:53:20,3200.99,100
55,09:53:12,3202.475,100
56,09:53:11,3201.15,100
57,09:53:10,3202.92,100
58,09:53:02,3202.33,100
59,09:52:47,3202.33,100
60,09:52:47,3203.8741,750
61,09:52:40,3202.3,100
62,09:52:25,3202.18,100
63,09:52:18,3202.78,100
64,09:52:18,3203.19,100
65,09:51:57,3203.05,100
66,09:51:46,3203.47,100
67,09:51:27,3203.58,100
68,09:51:23,3203.58,100
69,09:51:21,3203.2375,100
70,09:51:12,3203.6575,100
71,09:51:09,3202.7825,100
72,09:51:09,3204.02,248
73,09:51:03,3204.19,100
74,09:51:01,3204.5925,100
75,09:50:43,3202.065,100
76,09:50:32,3203.65,100
77,09:50:31,3204.44,111
78,09:50:27,3205.485,100
79,09:50:14,3203.0,378
80,09:50:08,3204.88,100
81,09:49:33,3202.645,100
82,09:49:07,3200.44,100
83,09:49:02,3202.0,100
84,09:48:56,3202.11,100
85,09:48:45,3202.78,100
86,09:48:45,3202.77,100
87,09:48:31,3201.3,100
88,09:48:20,3201.495,100
89,09:48:19,3202.62,100
90,09:48:19,3201.495,100
91,09:48:18,3201.485,100
92,09:48:15,3201.5,100
93,09:47:52,3203.025,100
94,09:47:45,3204.035,100
95,09:47:45,3203.5657,200
96,09:47:42,3203.38,100
97,09:47:41,3203.53,100
98,09:47:41,3203.52,100
99,09:47:41,3203.25,100
100,09:47:41,3203.0,100
101,09:47:41,3203.0,100
102,09:47:39,3203.55,152
103,09:47:05,3202.05,100
104,09:46:44,3201.2814,294
105,09:46:44,3202.58,100
106,09:46:25,3202.385,100
107,09:46:15,3202.741,500
108,09:46:11,3202.18,100
109,09:46:10,3201.94,100
110,09:46:07,3201.6293,250
