,Date,Close,Volume
0,2021-06-28 09-30,3414.5991,82224.0
1,2021-06-28 09-31,3423.0,30508.0
2,2021-06-28 09-32,3423.1799,28181.0
3,2021-06-28 09-33,3425.6729,19822.0
4,2021-06-28 09-34,3430.4287,37724.0
5,2021-06-28 09-35,3433.0,23534.0
6,2021-06-28 09-36,3438.1001,31767.0
7,2021-06-28 09-37,3437.8647,10656.0
8,2021-06-28 09-38,3440.0637,23476.0
9,2021-06-28 09-39,3440.4299,8000.0
10,2021-06-28 09-40,3439.73,6859.0
11,2021-06-28 09-41,3439.6001,9924.0
12,2021-06-28 09-42,3439.97,13066.0
13,2021-06-28 09-43,3437.3401,16668.0
14,2021-06-28 09-44,3437.1101,12107.0
15,2021-06-28 09-45,3433.0952,10088.0
16,2021-06-28 09-46,3429.8999,14127.0
17,2021-06-28 09-47,3430.1072,10187.0
18,2021-06-28 09-48,3432.25,10044.0
19,2021-06-28 09-49,3433.0,7295.0
20,2021-06-28 09-50,3432.21,8563.0
21,2021-06-28 09-51,3429.3501,5986.0
22,2021-06-28 09-52,3422.6848,14127.0
23,2021-06-28 09-53,3422.0601,11417.0
24,2021-06-28 09-54,3425.4199,5649.0
25,2021-06-28 09-55,3426.1201,6318.0
26,2021-06-28 09-56,3428.71,3574.0
27,2021-06-28 09-57,3431.0144,8847.0
28,2021-06-28 09-58,3433.3447,7691.0
29,2021-06-28 09-59,3434.1399,7376.0
30,2021-06-28 10-00,3437.0449,13318.0
31,2021-06-28 10-01,3438.0161,7515.0
32,2021-06-28 10-02,3437.96,7980.0
33,2021-06-28 10-03,3437.6899,7534.0
34,2021-06-28 10-04,3435.3091,9410.0
35,2021-06-28 10-05,3435.1353,8487.0
36,2021-06-28 10-06,3433.1201,3378.0
37,2021-06-28 10-07,3436.4751,4888.0
38,2021-06-28 10-08,3436.6101,9084.0
39,2021-06-28 10-09,3438.3,7388.0
40,2021-06-28 10-10,3437.7151,3818.0
41,2021-06-28 10-11,3438.2151,4991.0
42,2021-06-28 10-12,3440.3647,9890.0
43,2021-06-28 10-13,3442.0449,10655.0
44,2021-06-28 10-14,3441.76,8855.0
45,2021-06-28 10-15,3442.74,3650.0
46,2021-06-28 10-16,3441.0,7050.0
47,2021-06-28 10-17,3442.0,8984.0
48,2021-06-28 10-18,3435.8848,9111.0
49,2021-06-28 10-19,3437.9399,4455.0
50,2021-06-28 10-20,3438.8247,4080.0
51,2021-06-28 10-21,3437.0,5325.0
52,2021-06-28 10-22,3436.1599,3891.0
53,2021-06-28 10-23,3436.9048,2930.0
54,2021-06-28 10-24,3434.4951,5113.0
55,2021-06-28 10-25,3434.3101,6880.0
56,2021-06-28 10-26,3435.0701,2256.0
57,2021-06-28 10-27,3432.74,3458.0
58,2021-06-28 10-28,3430.05,5985.0
59,2021-06-28 10-29,3432.2188,6997.0
60,2021-06-28 10-30,3432.2188,0.0
61,2021-06-28 10-31,3435.99,7684.0
62,2021-06-28 10-32,3436.3401,3226.0
63,2021-06-28 10-33,3438.3101,3947.0
64,2021-06-28 10-34,3440.6001,3401.0
65,2021-06-28 10-35,3443.0,10540.0
66,2021-06-28 10-36,3441.3152,6603.0
67,2021-06-28 10-37,3439.8899,8363.0
68,2021-06-28 10-38,3441.2292,3441.0
69,2021-06-28 10-39,3441.24,4345.0
70,2021-06-28 10-40,3441.02,5527.0
71,2021-06-28 10-41,3438.8999,3714.0
72,2021-06-28 10-42,3439.1201,3893.0
73,2021-06-28 10-43,3439.8552,2459.0
74,2021-06-28 10-44,3439.5901,4841.0
75,2021-06-28 10-45,3442.3301,6870.0
76,2021-06-28 10-46,3442.0,3291.0
77,2021-06-28 10-47,3440.1001,1668.0
78,2021-06-28 10-48,3439.5901,3800.0
79,2021-06-28 10-49,3441.1899,2987.0
80,2021-06-28 10-50,3440.2393,4735.0
81,2021-06-28 10-51,3439.8752,2479.0
82,2021-06-28 10-52,3443.3799,13760.0
83,2021-06-28 10-53,3439.3301,4560.0
84,2021-06-28 10-54,3438.71,6268.0
85,2021-06-28 10-55,3436.71,4750.0
86,2021-06-28 10-56,3434.4353,6115.0
87,2021-06-28 10-57,3435.8201,4107.0
88,2021-06-28 10-58,3435.3059,5979.0
89,2021-06-28 10-59,3434.9141,1858.0
90,2021-06-28 11-00,3433.3999,4660.0
91,2021-06-28 11-01,3434.8899,3694.0
92,2021-06-28 11-02,3434.8899,0.0
93,2021-06-28 11-03,3435.1299,5079.0
94,2021-06-28 11-04,3433.8101,1802.0
95,2021-06-28 11-05,3433.0,5136.0
96,2021-06-28 11-06,3432.7112,2128.0
97,2021-06-28 11-07,3431.0,3231.0
98,2021-06-28 11-08,3430.1399,4994.0
99,2021-06-28 11-09,3428.76,4200.0
100,2021-06-28 11-10,3430.7249,5432.0
101,2021-06-28 11-11,3430.1299,4204.0
102,2021-06-28 11-12,3430.8076,2038.0
103,2021-06-28 11-13,3436.1345,10670.0
104,2021-06-28 11-14,3431.73,3755.0
105,2021-06-28 11-15,3431.73,0.0
106,2021-06-28 11-16,3431.5801,1606.0
107,2021-06-28 11-17,3431.5801,0.0
108,2021-06-28 11-18,3433.51,4330.0
109,2021-06-28 11-19,3432.49,1252.0
