,Date,Close,Volume
0,2021-07-19 09-30,3522.55,182690.0
1,2021-07-19 09-31,3538.1953,50909.0
2,2021-07-19 09-32,3535.0,28687.0
3,2021-07-19 09-33,3512.0,57929.0
4,2021-07-19 09-34,3528.3999,30067.0
5,2021-07-19 09-35,3529.98,17925.0
6,2021-07-19 09-36,3527.95,19453.0
7,2021-07-19 09-37,3542.0,32385.0
8,2021-07-19 09-38,3536.3647,16459.0
9,2021-07-19 09-39,3533.3799,15746.0
10,2021-07-19 09-40,3529.49,18155.0
11,2021-07-19 09-41,3525.5,12803.0
12,2021-07-19 09-42,3530.9199,15587.0
13,2021-07-19 09-43,3543.5901,21273.0
14,2021-07-19 09-44,3548.4951,24519.0
15,2021-07-19 09-45,3543.3701,14322.0
16,2021-07-19 09-46,3543.78,18971.0
17,2021-07-19 09-47,3545.0,16218.0
18,2021-07-19 09-48,3539.6499,7972.0
19,2021-07-19 09-49,3536.99,11465.0
20,2021-07-19 09-50,3539.2,10222.0
21,2021-07-19 09-51,3540.7849,11083.0
22,2021-07-19 09-52,3540.0,9767.0
23,2021-07-19 09-53,3525.0,17470.0
24,2021-07-19 09-54,3521.1599,18355.0
25,2021-07-19 09-55,3524.9399,9893.0
26,2021-07-19 09-56,3523.9299,6246.0
27,2021-07-19 09-57,3521.02,20303.0
28,2021-07-19 09-58,3525.99,9249.0
29,2021-07-19 09-59,3523.1899,8794.0
30,2021-07-19 10-00,3522.02,8286.0
31,2021-07-19 10-01,3518.25,18491.0
32,2021-07-19 10-02,3514.9299,8806.0
33,2021-07-19 10-03,3514.01,15664.0
34,2021-07-19 10-04,3517.51,13289.0
35,2021-07-19 10-05,3522.49,10801.0
36,2021-07-19 10-06,3523.75,8579.0
37,2021-07-19 10-07,3521.3999,10798.0
38,2021-07-19 10-08,3516.8201,7230.0
39,2021-07-19 10-09,3520.4468,21092.0
40,2021-07-19 10-10,3521.6152,10628.0
41,2021-07-19 10-11,3519.01,13715.0
42,2021-07-19 10-12,3522.0,7471.0
43,2021-07-19 10-13,3521.4299,5995.0
44,2021-07-19 10-14,3522.6201,13613.0
45,2021-07-19 10-15,3517.6001,18364.0
46,2021-07-19 10-16,3518.48,14727.0
47,2021-07-19 10-17,3523.1377,14955.0
48,2021-07-19 10-18,3522.6848,6391.0
49,2021-07-19 10-19,3523.6299,8256.0
50,2021-07-19 10-20,3528.3201,13712.0
51,2021-07-19 10-21,3525.49,12314.0
52,2021-07-19 10-22,3525.8479,9277.0
53,2021-07-19 10-23,3519.6799,7403.0
54,2021-07-19 10-24,3520.8247,5986.0
55,2021-07-19 10-25,3518.5,8412.0
56,2021-07-19 10-26,3505.96,38815.0
57,2021-07-19 10-27,3515.0552,11701.0
58,2021-07-19 10-28,3515.99,9675.0
