,Date,Close,Volume
0,2021-05-28 09-30,3238.8601,57354.0
1,2021-05-28 09-31,3240.3701,18579.0
2,2021-05-28 09-32,3237.28,6122.0
3,2021-05-28 09-33,3238.9998,9945.0
4,2021-05-28 09-34,3235.74,10742.0
5,2021-05-28 09-35,3236.3101,18086.0
6,2021-05-28 09-36,3238.79,9121.0
7,2021-05-28 09-37,3238.0,6780.0
8,2021-05-28 09-38,3238.6799,11453.0
9,2021-05-28 09-39,3242.4199,16783.0
10,2021-05-28 09-40,3242.9099,9607.0
11,2021-05-28 09-41,3244.9399,17410.0
12,2021-05-28 09-42,3245.02,6495.0
13,2021-05-28 09-43,3242.8899,7421.0
14,2021-05-28 09-44,3242.0002,8290.0
15,2021-05-28 09-45,3244.5601,9932.0
16,2021-05-28 09-46,3244.5701,5277.0
17,2021-05-28 09-47,3243.8,7272.0
18,2021-05-28 09-48,3241.8999,7338.0
19,2021-05-28 09-49,3241.8999,0.0
20,2021-05-28 09-50,3239.05,22812.0
21,2021-05-28 09-51,3239.2749,4816.0
22,2021-05-28 09-52,3239.085,6061.0
23,2021-05-28 09-53,3239.54,4470.0
24,2021-05-28 09-54,3238.75,6789.0
25,2021-05-28 09-55,3239.3301,10489.0
26,2021-05-28 09-56,3238.77,11410.0
27,2021-05-28 09-57,3238.3301,4770.0
28,2021-05-28 09-58,3239.7151,3499.0
29,2021-05-28 09-59,3237.6599,7531.0
30,2021-05-28 10-00,3239.77,18811.0
31,2021-05-28 10-01,3238.3899,6862.0
32,2021-05-28 10-02,3234.1201,11401.0
33,2021-05-28 10-03,3235.5149,8585.0
34,2021-05-28 10-04,3235.0,7811.0
35,2021-05-28 10-05,3235.6399,8746.0
36,2021-05-28 10-06,3238.5701,4702.0
37,2021-05-28 10-07,3238.6101,13058.0
38,2021-05-28 10-08,3238.02,4566.0
39,2021-05-28 10-09,3239.1201,7946.0
40,2021-05-28 10-10,3237.6101,8231.0
41,2021-05-28 10-11,3237.8899,4549.0
42,2021-05-28 10-12,3239.1699,7577.0
43,2021-05-28 10-13,3238.2251,10791.0
44,2021-05-28 10-14,3237.4399,7575.0
45,2021-05-28 10-15,3238.0,5085.0
46,2021-05-28 10-16,3238.5701,2387.0
47,2021-05-28 10-17,3239.6499,3764.0
48,2021-05-28 10-18,3241.0,12604.0
49,2021-05-28 10-19,3241.5701,7905.0
50,2021-05-28 10-20,3239.77,4783.0
51,2021-05-28 10-21,3237.6807,4919.0
52,2021-05-28 10-22,3238.0,5572.0
53,2021-05-28 10-23,3239.96,2815.0
54,2021-05-28 10-24,3239.23,7784.0
55,2021-05-28 10-25,3236.8201,6510.0
56,2021-05-28 10-26,3236.655,2005.0
57,2021-05-28 10-27,3236.75,9468.0
58,2021-05-28 10-28,3236.8181,5062.0
59,2021-05-28 10-29,3235.8899,3685.0
60,2021-05-28 10-30,3235.8999,8107.0
61,2021-05-28 10-31,3237.3101,2171.0
62,2021-05-28 10-32,3238.97,5883.0
63,2021-05-28 10-33,3237.8,3577.0
64,2021-05-28 10-34,3239.24,7618.0
65,2021-05-28 10-35,3239.042,1357.0
66,2021-05-28 10-36,3239.042,0.0
67,2021-05-28 10-37,3240.0601,11522.0
68,2021-05-28 10-38,3240.9399,8838.0
69,2021-05-28 10-39,3240.5,5405.0
70,2021-05-28 10-40,3239.375,2226.0
71,2021-05-28 10-41,3240.585,4273.0
72,2021-05-28 10-42,3241.24,5666.0
73,2021-05-28 10-43,3241.24,0.0
74,2021-05-28 10-44,3240.01,5105.0
75,2021-05-28 10-45,3239.26,5030.0
76,2021-05-28 10-46,3239.21,12621.0
77,2021-05-28 10-47,3239.05,6301.0
78,2021-05-28 10-48,3239.05,0.0
79,2021-05-28 10-49,3239.3899,7542.0
80,2021-05-28 10-50,3240.345,2447.0
81,2021-05-28 10-51,3241.0901,9756.0
82,2021-05-28 10-52,3242.0,7379.0
83,2021-05-28 10-53,3243.1599,5303.0
84,2021-05-28 10-54,3244.1851,6589.0
85,2021-05-28 10-55,3244.4731,5180.0
86,2021-05-28 10-56,3243.3501,2618.0
87,2021-05-28 10-57,3243.3501,0.0
88,2021-05-28 10-58,3241.405,6293.0
89,2021-05-28 10-59,3241.28,4675.0
90,2021-05-28 11-00,3241.6499,987.0
91,2021-05-28 11-01,3242.99,2669.0
92,2021-05-28 11-02,3244.3101,7312.0
93,2021-05-28 11-03,3244.0,6197.0
94,2021-05-28 11-04,3244.0,0.0
95,2021-05-28 11-05,3241.675,6999.0
96,2021-05-28 11-06,3241.8884,3242.0
97,2021-05-28 11-07,3241.1599,4310.0
98,2021-05-28 11-08,3240.8501,1771.0
99,2021-05-28 11-09,3241.79,2384.0
100,2021-05-28 11-10,3242.6799,1501.0
101,2021-05-28 11-11,3242.8899,2277.0
102,2021-05-28 11-12,3241.8999,2412.0
103,2021-05-28 11-13,3241.8999,0.0
104,2021-05-28 11-14,3241.3,3657.0
105,2021-05-28 11-15,3241.6101,3492.0
106,2021-05-28 11-16,3242.425,1904.0
107,2021-05-28 11-17,3241.2,1967.0
108,2021-05-28 11-18,3241.9399,1873.0
109,2021-05-28 11-19,3242.9099,2861.0
110,2021-05-28 11-20,3242.5701,5121.0
111,2021-05-28 11-21,3242.5701,0.0
112,2021-05-28 11-22,3240.9199,8342.0
113,2021-05-28 11-23,3240.5,2450.0
114,2021-05-28 11-24,3239.1101,4896.0
115,2021-05-28 11-25,3239.53,3237.0
116,2021-05-28 11-26,3239.9299,1739.0
117,2021-05-28 11-27,3239.8,4954.0
118,2021-05-28 11-28,3240.02,1844.0
119,2021-05-28 11-29,3240.02,0.0
120,2021-05-28 11-30,3240.0449,3490.0
121,2021-05-28 11-31,3239.6499,1511.0
122,2021-05-28 11-32,3241.1899,6109.0
123,2021-05-28 11-33,3241.1899,0.0
124,2021-05-28 11-34,3239.5601,3024.0
125,2021-05-28 11-35,3240.96,11175.0
126,2021-05-28 11-36,3242.0,6725.0
127,2021-05-28 11-37,3243.0,4774.0
128,2021-05-28 11-38,3243.3101,3105.0
129,2021-05-28 11-39,3243.1699,4701.0
130,2021-05-28 11-40,3243.23,4759.0
131,2021-05-28 11-41,3243.5801,5841.0
132,2021-05-28 11-42,3243.5901,2544.0
133,2021-05-28 11-43,3242.7051,3104.0
134,2021-05-28 11-44,3242.05,4206.0
135,2021-05-28 11-45,3242.1599,5044.0
136,2021-05-28 11-46,3242.5901,3123.0
137,2021-05-28 11-47,3243.9199,3333.0
138,2021-05-28 11-48,3243.26,4419.0
139,2021-05-28 11-49,3243.1499,1835.0
140,2021-05-28 11-50,3243.1499,1398.0
141,2021-05-28 11-51,3243.4299,2118.0
142,2021-05-28 11-52,3243.3953,5816.0
143,2021-05-28 11-53,3242.8701,884.0
144,2021-05-28 11-54,3243.6799,1732.0
145,2021-05-28 11-55,3243.21,871.0
146,2021-05-28 11-56,3242.9199,1801.0
147,2021-05-28 11-57,3243.8201,7784.0
148,2021-05-28 11-58,3243.825,2916.0
149,2021-05-28 11-59,3244.98,3456.0
150,2021-05-28 12-00,3245.1277,7706.0
151,2021-05-28 12-01,3245.1201,2715.0
152,2021-05-28 12-02,3245.5901,6178.0
153,2021-05-28 12-03,3245.1599,2331.0
154,2021-05-28 12-04,3246.76,4219.0
155,2021-05-28 12-05,3247.6399,5836.0
156,2021-05-28 12-06,3247.77,4012.0
157,2021-05-28 12-07,3247.77,0.0
158,2021-05-28 12-08,3247.21,4077.0
159,2021-05-28 12-09,3247.03,1456.0
160,2021-05-28 12-10,3246.3799,3678.0
161,2021-05-28 12-11,3245.25,3787.0
162,2021-05-28 12-12,3245.4099,2132.0
163,2021-05-28 12-13,3246.5901,1102.0
164,2021-05-28 12-14,3245.3999,1403.0
165,2021-05-28 12-15,3245.52,3035.0
166,2021-05-28 12-16,3245.52,0.0
167,2021-05-28 12-17,3245.3401,1877.0
168,2021-05-28 12-18,3246.4124,1955.0
169,2021-05-28 12-19,3246.4124,0.0
170,2021-05-28 12-20,3245.95,3801.0
171,2021-05-28 12-21,3243.3701,6514.0
172,2021-05-28 12-22,3243.3701,0.0
173,2021-05-28 12-23,3244.4399,2081.0
174,2021-05-28 12-24,3244.46,1279.0
175,2021-05-28 12-25,3244.46,0.0
176,2021-05-28 12-26,3245.105,4705.0
177,2021-05-28 12-27,3244.5649,4172.0
178,2021-05-28 12-28,3244.8301,2715.0
179,2021-05-28 12-29,3244.72,1145.0
180,2021-05-28 12-30,3243.8201,2319.0
181,2021-05-28 12-31,3243.8701,3377.0
182,2021-05-28 12-32,3243.45,2685.0
183,2021-05-28 12-33,3242.6211,3200.0
184,2021-05-28 12-34,3243.6299,5939.0
185,2021-05-28 12-35,3242.8301,1373.0
186,2021-05-28 12-36,3242.6599,955.0
187,2021-05-28 12-37,3243.1599,2539.0
188,2021-05-28 12-38,3243.2,11161.0
189,2021-05-28 12-39,3243.75,2924.0
190,2021-05-28 12-40,3243.6599,1283.0
191,2021-05-28 12-41,3243.72,3151.0
192,2021-05-28 12-42,3243.3701,1422.0
193,2021-05-28 12-43,3242.96,2228.0
194,2021-05-28 12-44,3243.78,2952.0
195,2021-05-28 12-45,3243.365,2408.0
196,2021-05-28 12-46,3243.8972,2102.0
197,2021-05-28 12-47,3243.8972,0.0
198,2021-05-28 12-48,3241.572,5586.0
199,2021-05-28 12-49,3242.02,2834.0
200,2021-05-28 12-50,3242.75,2253.0
201,2021-05-28 12-51,3242.75,0.0
202,2021-05-28 12-52,3242.71,6089.0
203,2021-05-28 12-53,3241.25,5421.0
204,2021-05-28 12-54,3241.25,0.0
205,2021-05-28 12-55,3241.0701,4925.0
206,2021-05-28 12-56,3241.46,7082.0
207,2021-05-28 12-57,3241.46,0.0
208,2021-05-28 12-58,3241.0149,1748.0
209,2021-05-28 12-59,3240.8799,7643.0
210,2021-05-28 13-00,3241.47,2629.0
211,2021-05-28 13-01,3241.47,0.0
212,2021-05-28 13-02,3240.8799,4630.0
213,2021-05-28 13-03,3240.8799,0.0
214,2021-05-28 13-04,3240.8101,3537.0
215,2021-05-28 13-05,3240.5,1292.0
216,2021-05-28 13-06,3240.5,0.0
217,2021-05-28 13-07,3239.7275,6994.0
218,2021-05-28 13-08,3239.8999,2133.0
219,2021-05-28 13-09,3240.0701,1246.0
220,2021-05-28 13-10,3239.8401,4257.0
221,2021-05-28 13-11,3239.8401,0.0
222,2021-05-28 13-12,3239.4199,2053.0
223,2021-05-28 13-13,3239.1699,5941.0
224,2021-05-28 13-14,3238.8799,3568.0
225,2021-05-28 13-15,3238.8501,1761.0
226,2021-05-28 13-16,3236.7,7677.0
227,2021-05-28 13-17,3236.3999,6656.0
228,2021-05-28 13-18,3236.8501,3917.0
229,2021-05-28 13-19,3236.45,2299.0
230,2021-05-28 13-20,3235.3701,5490.0
231,2021-05-28 13-21,3233.3101,5222.0
232,2021-05-28 13-22,3232.6399,9943.0
233,2021-05-28 13-23,3232.1101,4236.0
234,2021-05-28 13-24,3232.8701,3777.0
235,2021-05-28 13-25,3231.51,6190.0
236,2021-05-28 13-26,3231.4199,7123.0
237,2021-05-28 13-27,3230.5049,5691.0
238,2021-05-28 13-28,3232.4399,3232.0
239,2021-05-28 13-29,3232.1201,5377.0
240,2021-05-28 13-30,3231.01,5810.0
241,2021-05-28 13-31,3231.28,8925.0
242,2021-05-28 13-32,3231.9299,5136.0
243,2021-05-28 13-33,3231.6299,3846.0
244,2021-05-28 13-34,3232.78,2852.0
245,2021-05-28 13-35,3233.51,5420.0
246,2021-05-28 13-36,3233.655,4604.0
247,2021-05-28 13-37,3232.8701,2881.0
248,2021-05-28 13-38,3230.0857,7547.0
249,2021-05-28 13-39,3230.27,4034.0
250,2021-05-28 13-40,3227.95,13463.0
251,2021-05-28 13-41,3227.7849,4158.0
252,2021-05-28 13-42,3227.1399,4469.0
253,2021-05-28 13-43,3227.28,5693.0
254,2021-05-28 13-44,3226.21,1964.0
255,2021-05-28 13-45,3225.8501,2667.0
256,2021-05-28 13-46,3225.1101,7941.0
257,2021-05-28 13-47,3224.3899,3902.0
258,2021-05-28 13-48,3224.4136,5180.0
259,2021-05-28 13-49,3224.3101,4343.0
260,2021-05-28 13-50,3224.3999,4263.0
261,2021-05-28 13-51,3224.5549,3519.0
262,2021-05-28 13-52,3225.0,4602.0
263,2021-05-28 13-53,3225.99,5715.0
264,2021-05-28 13-54,3226.55,4701.0
265,2021-05-28 13-55,3226.9199,2958.0
266,2021-05-28 13-56,3226.9199,0.0
267,2021-05-28 13-57,3226.0315,5752.0
268,2021-05-28 13-58,3226.0315,0.0
269,2021-05-28 13-59,3225.8601,3035.0
270,2021-05-28 14-00,3225.46,4952.0
271,2021-05-28 14-01,3225.46,0.0
272,2021-05-28 14-02,3226.04,2309.0
273,2021-05-28 14-03,3225.6499,3053.0
274,2021-05-28 14-04,3226.6299,2396.0
275,2021-05-28 14-05,3226.97,6307.0
276,2021-05-28 14-06,3227.26,4081.0
277,2021-05-28 14-07,3227.26,0.0
278,2021-05-28 14-08,3227.26,0.0
279,2021-05-28 14-09,3226.28,6230.0
280,2021-05-28 14-10,3225.2051,3810.0
281,2021-05-28 14-11,3225.1299,5147.0
282,2021-05-28 14-12,3225.1299,0.0
283,2021-05-28 14-13,3225.46,2881.0
284,2021-05-28 14-14,3225.3,1648.0
285,2021-05-28 14-15,3225.49,5933.0
286,2021-05-28 14-16,3226.51,3624.0
287,2021-05-28 14-17,3226.3799,4548.0
