,Date,Close,Volume
0,2021-10-18 09-30,3391.1753,133590.0
1,2021-10-18 09-31,3391.1753,0.0
2,2021-10-18 09-32,3398.8,45305.0
3,2021-10-18 09-33,3396.8,21704.0
4,2021-10-18 09-34,3396.8,0.0
5,2021-10-18 09-35,3394.5801,53057.0
6,2021-10-18 09-36,3390.6499,48178.0
7,2021-10-18 09-37,3397.6919,29635.0
8,2021-10-18 09-38,3403.3201,31051.0
9,2021-10-18 09-39,3403.3201,0.0
10,2021-10-18 09-40,3405.54,18052.0
11,2021-10-18 09-41,3408.2,25900.0
12,2021-10-18 09-42,3419.4448,39586.0
13,2021-10-18 09-43,3423.8101,62629.0
14,2021-10-18 09-44,3423.8101,0.0
15,2021-10-18 09-45,3418.78,22104.0
16,2021-10-18 09-46,3418.78,0.0
17,2021-10-18 09-47,3423.6001,41645.0
18,2021-10-18 09-48,3424.2351,27835.0
19,2021-10-18 09-49,3424.2351,0.0
20,2021-10-18 09-50,3432.5701,56624.0
21,2021-10-18 09-51,3430.8101,24164.0
22,2021-10-18 09-52,3430.8101,0.0
23,2021-10-18 09-53,3427.01,38290.0
24,2021-10-18 09-54,3427.2983,9520.0
25,2021-10-18 09-55,3425.8096,50406.0
26,2021-10-18 09-56,3431.95,16079.0
27,2021-10-18 09-57,3431.0,26052.0
28,2021-10-18 09-58,3431.0,0.0
29,2021-10-18 09-59,3425.01,20855.0
30,2021-10-18 10-00,3423.22,22819.0
31,2021-10-18 10-01,3422.1699,10125.0
32,2021-10-18 10-02,3421.6001,12483.0
33,2021-10-18 10-03,3423.8899,15569.0
34,2021-10-18 10-04,3423.8899,0.0
35,2021-10-18 10-05,3421.9099,10236.0
36,2021-10-18 10-06,3425.9299,9279.0
37,2021-10-18 10-07,3428.22,17928.0
38,2021-10-18 10-08,3421.0952,14567.0
39,2021-10-18 10-09,3421.0952,0.0
40,2021-10-18 10-10,3421.02,11766.0
41,2021-10-18 10-11,3421.02,0.0
42,2021-10-18 10-12,3417.1699,16699.0
43,2021-10-18 10-13,3417.1699,0.0
44,2021-10-18 10-14,3420.0701,26365.0
45,2021-10-18 10-15,3419.7473,5087.0
46,2021-10-18 10-16,3411.6899,33405.0
47,2021-10-18 10-17,3409.96,7033.0
48,2021-10-18 10-18,3403.5701,25371.0
49,2021-10-18 10-19,3399.4099,17291.0
50,2021-10-18 10-20,3399.4099,0.0
51,2021-10-18 10-21,3403.75,18179.0
52,2021-10-18 10-22,3403.75,0.0
53,2021-10-18 10-23,3407.22,30755.0
54,2021-10-18 10-24,3405.28,15097.0
55,2021-10-18 10-25,3408.2849,14650.0
56,2021-10-18 10-26,3408.2849,0.0
57,2021-10-18 10-27,3409.0,9137.0
58,2021-10-18 10-28,3409.0701,17479.0
59,2021-10-18 10-29,3409.0701,0.0
60,2021-10-18 10-30,3409.3,5698.0
61,2021-10-18 10-31,3408.6799,7479.0
62,2021-10-18 10-32,3407.3701,4827.0
63,2021-10-18 10-33,3404.95,11067.0
64,2021-10-18 10-34,3402.9849,7558.0
65,2021-10-18 10-35,3399.8025,20917.0
66,2021-10-18 10-36,3402.1953,10957.0
67,2021-10-18 10-37,3401.1499,8498.0
68,2021-10-18 10-38,3400.1299,8754.0
69,2021-10-18 10-39,3401.8301,4660.0
70,2021-10-18 10-40,3401.8301,0.0
71,2021-10-18 10-41,3408.5313,12187.0
72,2021-10-18 10-42,3408.47,8511.0
73,2021-10-18 10-43,3405.5901,14649.0
74,2021-10-18 10-44,3406.3601,6708.0
75,2021-10-18 10-45,3406.6001,4348.0
76,2021-10-18 10-46,3406.3152,3505.0
77,2021-10-18 10-47,3404.0,5267.0
78,2021-10-18 10-48,3404.1899,4364.0
79,2021-10-18 10-49,3406.3647,4309.0
80,2021-10-18 10-50,3408.0,9799.0
81,2021-10-18 10-51,3407.6799,2880.0
82,2021-10-18 10-52,3407.6799,0.0
83,2021-10-18 10-53,3408.6201,6630.0
84,2021-10-18 10-54,3408.6201,0.0
85,2021-10-18 10-55,3406.73,9738.0
86,2021-10-18 10-56,3404.4661,8556.0
87,2021-10-18 10-57,3405.6499,5979.0
88,2021-10-18 10-58,3405.6499,0.0
89,2021-10-18 10-59,3405.01,1420.0
90,2021-10-18 11-00,3404.77,4559.0
91,2021-10-18 11-01,3404.9299,7878.0
92,2021-10-18 11-02,3405.74,3931.0
93,2021-10-18 11-03,3404.6399,2763.0
94,2021-10-18 11-04,3403.77,2604.0
95,2021-10-18 11-05,3403.77,0.0
96,2021-10-18 11-06,3404.8501,3559.0
97,2021-10-18 11-07,3407.8201,6372.0
98,2021-10-18 11-08,3407.1899,5192.0
99,2021-10-18 11-09,3407.76,1351.0
100,2021-10-18 11-10,3407.76,0.0
101,2021-10-18 11-11,3409.55,6344.0
102,2021-10-18 11-12,3412.73,11119.0
103,2021-10-18 11-13,3411.96,15720.0
104,2021-10-18 11-14,3412.1699,6225.0
105,2021-10-18 11-15,3412.8999,5296.0
106,2021-10-18 11-16,3412.8999,0.0
107,2021-10-18 11-17,3414.6499,7694.0
108,2021-10-18 11-18,3414.6499,0.0
109,2021-10-18 11-19,3414.78,8831.0
110,2021-10-18 11-20,3419.73,12686.0
111,2021-10-18 11-21,3418.21,16588.0
112,2021-10-18 11-22,3420.6047,7793.0
113,2021-10-18 11-23,3420.9353,7038.0
114,2021-10-18 11-24,3420.9353,0.0
115,2021-10-18 11-25,3416.4199,6210.0
116,2021-10-18 11-26,3415.51,7318.0
117,2021-10-18 11-27,3414.8,9137.0
118,2021-10-18 11-28,3414.9299,2511.0
119,2021-10-18 11-29,3411.53,4231.0
120,2021-10-18 11-30,3411.53,0.0
121,2021-10-18 11-31,3412.28,4909.0
122,2021-10-18 11-32,3412.28,0.0
123,2021-10-18 11-33,3417.0601,7864.0
124,2021-10-18 11-34,3417.3508,8342.0
125,2021-10-18 11-35,3418.6047,3490.0
126,2021-10-18 11-36,3415.53,4256.0
127,2021-10-18 11-37,3414.71,2624.0
128,2021-10-18 11-38,3414.71,0.0
129,2021-10-18 11-39,3413.6353,3744.0
130,2021-10-18 11-40,3413.6353,0.0
131,2021-10-18 11-41,3414.45,10034.0
132,2021-10-18 11-42,3417.9153,6684.0
133,2021-10-18 11-43,3417.1399,4336.0
134,2021-10-18 11-44,3415.8047,4479.0
135,2021-10-18 11-45,3418.3953,4746.0
136,2021-10-18 11-46,3420.0901,5794.0
137,2021-10-18 11-47,3418.3501,8563.0
138,2021-10-18 11-48,3418.6799,2706.0
139,2021-10-18 11-49,3419.6499,3388.0
140,2021-10-18 11-50,3419.0,3142.0
141,2021-10-18 11-51,3418.0,2948.0
142,2021-10-18 11-52,3420.8,5046.0
143,2021-10-18 11-53,3421.2563,5651.0
144,2021-10-18 11-54,3420.3247,1959.0
145,2021-10-18 11-55,3421.25,6426.0
146,2021-10-18 11-56,3421.7207,1767.0
147,2021-10-18 11-57,3421.7207,0.0
148,2021-10-18 11-58,3420.3501,1802.0
149,2021-10-18 11-59,3419.8247,5486.0
150,2021-10-18 12-00,3419.8247,0.0
151,2021-10-18 12-01,3419.6621,6146.0
152,2021-10-18 12-02,3419.52,4571.0
153,2021-10-18 12-03,3419.52,0.0
154,2021-10-18 12-04,3418.54,3377.0
155,2021-10-18 12-05,3418.9399,5922.0
156,2021-10-18 12-06,3418.9399,1442.0
157,2021-10-18 12-07,3418.4048,2212.0
158,2021-10-18 12-08,3421.95,6041.0
159,2021-10-18 12-09,3421.876,6390.0
160,2021-10-18 12-10,3422.55,3730.0
161,2021-10-18 12-11,3421.0,8309.0
162,2021-10-18 12-12,3420.5776,3805.0
163,2021-10-18 12-13,3418.03,6240.0
164,2021-10-18 12-14,3417.3701,10704.0
165,2021-10-18 12-15,3417.2944,2970.0
166,2021-10-18 12-16,3415.6499,9047.0
167,2021-10-18 12-17,3415.6499,0.0
168,2021-10-18 12-18,3414.3999,6023.0
169,2021-10-18 12-19,3412.99,5821.0
170,2021-10-18 12-20,3414.7649,5774.0
171,2021-10-18 12-21,3416.1799,2353.0
172,2021-10-18 12-22,3417.6699,2168.0
173,2021-10-18 12-23,3416.8477,1801.0
174,2021-10-18 12-24,3416.6699,1052.0
175,2021-10-18 12-25,3416.6699,0.0
176,2021-10-18 12-26,3415.3701,2044.0
177,2021-10-18 12-27,3415.3701,0.0
178,2021-10-18 12-28,3415.3701,0.0
179,2021-10-18 12-29,3416.8501,3024.0
180,2021-10-18 12-30,3418.8345,6577.0
181,2021-10-18 12-31,3419.3623,2741.0
182,2021-10-18 12-32,3418.75,1725.0
183,2021-10-18 12-33,3418.8201,1338.0
184,2021-10-18 12-34,3420.75,5624.0
185,2021-10-18 12-35,3420.3201,2875.0
186,2021-10-18 12-36,3419.8701,1928.0
187,2021-10-18 12-37,3420.8096,1674.0
188,2021-10-18 12-38,3420.8096,0.0
189,2021-10-18 12-39,3421.0901,3031.0
190,2021-10-18 12-40,3420.04,3257.0
191,2021-10-18 12-41,3420.3799,4461.0
192,2021-10-18 12-42,3420.3301,2537.0
193,2021-10-18 12-43,3421.3601,1372.0
194,2021-10-18 12-44,3422.0,7810.0
195,2021-10-18 12-45,3423.0,4157.0
196,2021-10-18 12-46,3423.0801,2187.0
197,2021-10-18 12-47,3423.21,4524.0
198,2021-10-18 12-48,3422.46,4813.0
199,2021-10-18 12-49,3422.46,0.0
200,2021-10-18 12-50,3424.8,5963.0
