,NLS Time (ET),NLS Price,NLS Share Volume
0,09:59:53,3688.36,100
1,09:59:46,3688.545,100
2,09:59:37,3689.775,100
3,09:59:35,3690.0,100
4,09:59:29,3689.2201,150
5,09:59:29,3689.6967,109
6,09:59:28,3689.82,100
7,09:59:28,3689.82,300
8,09:59:28,3689.89,100
9,09:59:28,3689.83,100
10,09:59:28,3690.32,1000
11,09:59:26,3689.8814,150
12,09:59:22,3690.32,100
13,09:59:22,3689.685,150
14,09:59:21,3690.3662,100
15,09:59:20,3689.685,200
16,09:59:18,3689.4723,376
17,09:59:18,3689.4263,108
18,09:59:18,3689.4264,119
19,09:59:16,3689.91,500
20,09:59:06,3689.9,100
21,09:58:55,3689.2,100
22,09:58:49,3688.555,100
23,09:58:42,3689.87,130
24,09:58:42,3689.88,100
25,09:58:38,3689.0,100
26,09:58:37,3689.53,200
27,09:58:37,3689.52,100
28,09:58:37,3689.52,100
29,09:58:36,3688.285,100
30,09:58:36,3688.26,100
31,09:58:36,3688.29,100
32,09:58:36,3688.1,158
33,09:58:36,3688.1,100
34,09:58:36,3688.1,100
35,09:58:27,3687.8,100
36,09:58:25,3688.14,100
37,09:58:18,3688.12,100
38,09:58:18,3688.139,100
39,09:58:18,3688.139,100
40,09:58:18,3688.139,200
41,09:58:18,3687.5,100
42,09:58:18,3687.8877,125
43,09:58:18,3687.146,100
44,09:58:18,3686.89,100
45,09:58:18,3687.044,100
46,09:58:18,3687.07,100
47,09:58:18,3687.04,100
48,09:58:18,3687.32,100
49,09:58:18,3687.06,100
50,09:58:18,3687.07,100
51,09:58:18,3687.0435,100
52,09:58:16,3688.9799,300
53,09:58:16,3688.145,100
54,09:58:14,3688.0,100
55,09:58:14,3688.04,100
56,09:58:14,3688.03,100
57,09:58:14,3688.03,100
58,09:58:11,3689.0,100
59,09:58:11,3688.2242,100
60,09:58:11,3688.76,100
61,09:58:03,3687.1605,170
62,09:58:00,3687.99,1000
63,09:57:58,3688.38,100
64,09:57:56,3689.0,100
65,09:57:56,3689.0,500
66,09:57:55,3689.27,100
67,09:57:55,3689.27,196
68,09:57:55,3689.5861,100
69,09:57:52,3689.89,100
70,09:57:52,3690.0,106
71,09:57:52,3690.0,100
72,09:57:52,3690.0,100
73,09:57:50,3688.96,100
74,09:57:48,3688.848,100
75,09:57:43,3688.445,100
76,09:57:43,3688.445,300
77,09:57:43,3688.445,300
78,09:57:43,3688.445,300
79,09:57:37,3687.2,200
80,09:57:35,3687.4427,100
81,09:57:31,3686.86,100
82,09:57:27,3686.3,100
83,09:57:27,3686.85,100
84,09:57:27,3686.86,100
85,09:57:27,3686.86,100
86,09:57:26,3686.86,100
87,09:57:26,3686.86,110
88,09:57:26,3686.83,300
89,09:57:26,3686.83,100
90,09:57:20,3686.29,100
91,09:57:19,3685.73,200
92,09:57:11,3686.86,500
93,09:57:03,3686.4512,170
94,09:57:03,3685.78,261
95,09:57:03,3685.78,700
96,09:56:55,3685.825,100
97,09:56:54,3685.5,100
98,09:56:49,3685.85,100
99,09:56:47,3685.665,100
100,09:56:46,3685.76,100
101,09:56:45,3684.185,100
102,09:56:45,3684.285,100
103,09:56:45,3684.2,100
104,09:56:45,3684.04,100
105,09:56:37,3685.87,100
106,09:56:37,3685.89,100
107,09:56:34,3684.8885,197
108,09:56:30,3683.83,100
109,09:56:30,3684.05,100
110,09:56:24,3685.0,100
111,09:56:21,3684.58,100
112,09:56:18,3683.4432,150
113,09:56:18,3683.7268,100
114,09:56:16,3683.0,100
115,09:56:16,3683.0,100
116,09:56:16,3683.0,156
117,09:56:15,3682.0,100
118,09:56:14,3681.0,760
119,09:56:14,3681.42,100
120,09:56:14,3680.99,100
121,09:56:14,3681.0,400
122,09:56:14,3680.99,100
123,09:56:14,3680.99,100
124,09:56:14,3680.99,100
125,09:56:14,3681.0,100
126,09:56:13,3680.5,100
127,09:56:07,3680.5,100
128,09:55:57,3679.9428,300
129,09:55:57,3679.7901,100
130,09:55:55,3680.385,150
131,09:55:46,3680.0,148
132,09:55:46,3680.0,278
133,09:55:39,3680.0,400
134,09:55:39,3678.33,100
135,09:55:37,3678.08,100
136,09:55:34,3679.22,100
137,09:55:34,3679.22,100
138,09:55:27,3679.22,100
139,09:55:27,3679.15,100
140,09:55:17,3679.28,100
141,09:55:11,3680.8,100
142,09:55:11,3680.82,100
143,09:55:10,3680.2782,100
144,09:54:54,3679.82,100
145,09:54:35,3680.89,100
146,09:54:35,3680.93,100
147,09:54:35,3680.62,100
148,09:54:35,3679.61,100
149,09:54:35,3679.61,100
150,09:54:35,3679.34,100
