,NLS Time (ET),NLS Price,NLS Share Volume
0,09:59:58,3729.9999,100
1,09:59:56,3728.32,100
2,09:59:51,3726.94,1000
3,09:59:46,3729.255,100
4,09:59:39,3727.8101,100
5,09:59:32,3727.245,100
6,09:59:30,3727.97,100
7,09:59:30,3727.97,100
8,09:59:30,3727.97,100
9,09:59:30,3727.97,100
10,09:59:30,3727.7,100
11,09:59:30,3727.245,100
12,09:59:28,3726.61,131
13,09:59:23,3727.09,100
14,09:59:22,3726.38,100
15,09:59:21,3726.8735,100
16,09:59:21,3726.355,300
17,09:59:13,3722.63,100
18,09:59:03,3721.76,100
19,09:58:55,3722.46,100
20,09:58:48,3723.18,100
21,09:58:47,3723.04,100
22,09:58:45,3722.635,100
23,09:58:36,3723.3899,100
24,09:58:13,3718.76,100
25,09:58:13,3719.0,100
26,09:58:11,3720.195,162
27,09:58:10,3720.4063,200
28,09:57:55,3719.99,100
29,09:57:55,3719.97,100
30,09:57:22,3720.87,100
31,09:57:09,3718.83,100
32,09:57:09,3720.325,100
33,09:57:09,3720.345,100
34,09:57:09,3718.72,100
35,09:57:05,3719.565,500
36,09:57:01,3719.92,100
37,09:57:01,3719.92,100
38,09:57:01,3719.91,100
39,09:57:01,3720.14,100
40,09:57:01,3720.13,100
41,09:57:00,3721.15,100
42,09:56:55,3719.89,100
43,09:56:55,3721.09,100
44,09:56:46,3719.69,100
45,09:56:44,3720.29,100
46,09:56:42,3720.42,100
47,09:56:36,3720.07,100
48,09:56:35,3720.3173,100
49,09:56:32,3721.1399,100
50,09:56:31,3719.12,100
51,09:56:31,3719.2,100
52,09:56:31,3719.44,100
53,09:56:31,3719.44,100
54,09:56:31,3719.44,100
55,09:56:29,3720.82,100
56,09:56:22,3719.3962,100
57,09:56:17,3719.34,100
58,09:56:09,3719.34,100
59,09:56:07,3719.7,100
60,09:56:05,3720.44,144
61,09:56:05,3720.44,100
62,09:56:05,3720.44,100
63,09:55:55,3719.44,100
64,09:55:53,3720.51,100
65,09:55:53,3720.14,100
66,09:55:52,3720.12,200
67,09:55:51,3720.12,100
68,09:55:50,3721.3472,100
69,09:55:45,3721.57,100
70,09:55:45,3722.52,300
71,09:55:45,3722.39,200
72,09:55:38,3722.44,100
73,09:55:28,3722.79,100
74,09:55:26,3724.145,100
75,09:55:24,3721.93,100
76,09:55:17,3723.855,100
77,09:55:16,3723.2816,300
78,09:55:07,3722.4499,300
79,09:55:01,3721.8154,100
80,09:55:00,3721.545,100
81,09:54:59,3720.6106,100
82,09:54:55,3721.55,100
83,09:54:54,3720.32,100
84,09:54:45,3721.12,150
85,09:54:45,3721.12,200
86,09:54:43,3720.8614,109
87,09:54:42,3720.0,118
88,09:54:42,3720.0,120
89,09:54:42,3720.0,281
90,09:54:42,3720.0,310
91,09:54:42,3720.0,156
92,09:54:42,3719.73,100
93,09:54:42,3720.2,100
94,09:54:41,3720.845,200
95,09:54:28,3722.91,100
96,09:54:28,3723.6,100
97,09:54:23,3724.0,100
98,09:54:16,3723.02,100
99,09:54:15,3724.4,100
100,09:54:12,3722.2807,200
101,09:54:12,3723.7954,100
102,09:54:05,3723.265,100
103,09:54:01,3724.305,100
104,09:53:53,3723.415,200
105,09:53:45,3723.7,200
106,09:53:38,3723.455,100
107,09:53:33,3721.58,200
108,09:53:33,3722.18,129
109,09:53:33,3722.74,129
110,09:53:33,3722.52,100
111,09:53:19,3725.0,100
112,09:53:15,3726.4799,100
113,09:53:12,3726.96,100
114,09:53:11,3727.32,100
115,09:53:03,3730.0825,100
116,09:52:47,3732.9,100
117,09:52:47,3732.07,100
118,09:52:45,3732.975,100
119,09:52:43,3733.027,225
120,09:52:43,3732.945,100
121,09:52:39,3733.86,100
122,09:52:39,3733.86,100
123,09:52:38,3732.435,100
124,09:52:36,3732.335,100
125,09:52:35,3732.0,100
126,09:52:33,3731.91,100
127,09:52:32,3731.4292,100
128,09:52:22,3731.91,100
129,09:52:21,3730.67,100
130,09:52:15,3729.54,100
131,09:52:13,3729.0,435
132,09:52:02,3727.2815,250
133,09:51:43,3727.455,100
134,09:51:31,3726.53,100
135,09:51:31,3728.37,100
136,09:51:27,3726.53,100
137,09:51:25,3726.431,244
138,09:51:25,3726.44,380
139,09:51:24,3727.55,100
140,09:51:22,3727.95,100
141,09:51:21,3728.39,100
142,09:51:11,3727.2668,285
143,09:51:11,3728.77,100
144,09:51:11,3728.5,100
145,09:51:06,3729.42,100
146,09:51:02,3730.62,100
147,09:51:02,3730.6,100
148,09:50:59,3731.755,200
149,09:50:58,3730.93,100
150,09:50:55,3732.585,100
151,09:50:55,3732.72,100
152,09:50:53,3730.82,100
153,09:50:53,3731.55,600
154,09:50:41,3729.99,100
155,09:50:40,3730.7768,100
156,09:50:38,3730.77,100
157,09:50:37,3730.82,100
158,09:50:35,3731.02,100
159,09:50:33,3729.915,100
160,09:50:24,3729.235,100
161,09:50:24,3729.235,197
162,09:50:12,3725.43,100
163,09:50:12,3725.56,100
164,09:50:12,3725.58,100
165,09:50:12,3724.435,100
166,09:50:09,3724.41,100
167,09:50:05,3724.23,100
168,09:50:04,3724.16,100
169,09:50:04,3725.0,100
170,09:50:02,3725.65,100
171,09:50:02,3725.69,100
172,09:50:00,3725.72,100
173,09:50:00,3726.38,500
174,09:50:00,3726.39,100
175,09:49:52,3727.0819,100
176,09:49:52,3725.38,100
177,09:49:51,3726.37,200
178,09:49:48,3725.21,100
179,09:49:48,3725.835,100
180,09:49:45,3725.03,100
