,NLS Time (ET),NLS Price,NLS Share Volume
0,09:59:42,3397.3,108
1,09:59:42,3397.35,100
2,09:59:42,3398.09,100
3,09:59:42,3398.04,100
4,09:59:42,3398.25,100
5,09:59:41,3398.655,100
6,09:59:39,3398.48,100
7,09:59:39,3398.42,141
8,09:59:39,3398.42,115
9,09:59:39,3398.42,144
10,09:59:39,3398.91,100
11,09:59:39,3398.935,100
12,09:59:28,3398.42,100
13,09:59:18,3398.965,100
14,09:59:15,3398.76,115
15,09:59:15,3398.76,125
16,09:59:15,3398.76,115
17,09:59:07,3397.4986,750
18,09:59:01,3399.38,100
19,09:58:59,3399.38,100
20,09:58:58,3397.265,100
21,09:58:58,3397.33,100
22,09:58:56,3396.52,100
23,09:58:56,3396.8299,100
24,09:58:54,3397.45,250
25,09:58:54,3397.12,100
26,09:58:53,3397.27,100
27,09:58:48,3395.515,100
28,09:58:35,3395.43,100
29,09:58:35,3395.47,100
30,09:58:35,3395.22,100
31,09:58:35,3395.47,100
32,09:58:35,3395.43,100
33,09:58:20,3394.07,100
34,09:58:15,3394.94,100
35,09:58:15,3395.88,100
36,09:58:15,3395.88,100
37,09:58:15,3395.05,100
38,09:58:15,3395.21,100
39,09:58:15,3395.2,100
40,09:58:15,3395.2,100
41,09:58:14,3394.0,100
42,09:58:06,3393.855,100
43,09:58:03,3394.48,200
44,09:57:51,3391.54,100
45,09:57:51,3391.5,189
46,09:57:51,3391.5,111
47,09:57:45,3392.39,100
48,09:57:45,3393.18,294
49,09:57:45,3392.42,100
50,09:57:45,3392.42,100
51,09:57:40,3392.02,100
52,09:57:38,3392.9378,173
53,09:57:38,3392.8318,110
54,09:57:38,3392.8318,216
55,09:57:37,3393.3,100
56,09:57:28,3393.855,144
57,09:57:28,3394.04,100
58,09:57:28,3394.6,200
59,09:57:28,3394.6,100
60,09:57:10,3393.05,125
61,09:57:09,3393.23,100
62,09:57:09,3393.2,100
63,09:57:09,3393.045,100
64,09:56:52,3393.09,100
65,09:56:51,3393.0,120
66,09:56:49,3393.562,100
67,09:56:49,3393.438,100
68,09:56:49,3393.442,100
69,09:56:46,3391.5724,100
70,09:56:38,3391.0001,100
71,09:56:37,3392.47,100
72,09:56:37,3392.48,100
73,09:56:33,3392.5,100
74,09:56:29,3393.0,198
75,09:56:28,3393.0,102
76,09:56:28,3393.0,100
77,09:56:25,3392.985,100
78,09:56:24,3393.635,100
79,09:56:21,3394.2,100
80,09:56:21,3394.2,100
81,09:56:19,3393.435,100
82,09:56:19,3393.34,100
83,09:56:17,3393.8775,300
84,09:56:17,3394.425,200
85,09:56:17,3395.0,100
86,09:56:17,3395.27,100
87,09:56:17,3395.0,300
88,09:56:17,3395.01,100
89,09:56:15,3395.98,100
90,09:56:10,3395.945,100
91,09:56:07,3396.035,127
92,09:56:07,3396.0,100
93,09:55:54,3396.01,100
94,09:55:54,3396.01,100
95,09:55:54,3397.0,200
96,09:55:50,3398.0,100
97,09:55:47,3399.18,100
98,09:55:47,3399.4,100
99,09:55:45,3398.75,100
100,09:55:45,3399.5,100
101,09:55:45,3399.01,100
102,09:55:45,3399.11,100
103,09:55:45,3399.05,100
104,09:55:45,3399.01,100
105,09:55:42,3399.95,100
106,09:55:38,3400.315,100
107,09:55:25,3399.215,136
108,09:55:11,3399.115,100
109,09:55:11,3399.115,100
110,09:54:59,3401.1796,100
111,09:54:59,3401.23,100
112,09:54:41,3402.0,100
113,09:54:41,3402.0,100
114,09:54:37,3401.415,100
115,09:54:35,3401.795,100
116,09:54:11,3398.795,145
117,09:54:06,3398.5179,100
118,09:54:00,3398.11,265
119,09:54:00,3398.383,100
120,09:54:00,3397.9,100
121,09:53:58,3398.75,100
122,09:53:58,3398.02,100
123,09:53:44,3398.02,100
124,09:53:42,3399.0,100
125,09:53:41,3400.0,495
126,09:53:41,3400.0,100
127,09:53:39,3400.0,100
128,09:53:34,3400.99,400
129,09:53:28,3399.9,100
130,09:53:28,3399.9,100
131,09:53:27,3400.205,116
132,09:53:27,3399.9,100
133,09:53:27,3400.0,140
134,09:53:27,3399.91,100
135,09:53:27,3399.9,100
136,09:53:27,3399.9,100
137,09:53:27,3399.9,100
138,09:53:27,3399.9,100
139,09:53:22,3400.62,100
140,09:53:15,3399.9001,100
141,09:53:11,3401.84,100
142,09:53:11,3401.32,100
143,09:53:11,3400.241,257
144,09:53:10,3401.28,100
145,09:53:03,3402.0,100
146,09:53:03,3402.0,100
147,09:53:01,3401.43,100
148,09:52:59,3401.94,200
149,09:52:59,3401.94,125
150,09:52:59,3402.85,240
151,09:52:58,3401.94,100
152,09:52:57,3402.82,100
153,09:52:55,3401.94,200
154,09:52:46,3402.69,100
155,09:52:43,3401.355,129
156,09:52:43,3402.73,100
157,09:52:42,3401.2064,100
158,09:52:37,3404.17,100
159,09:52:27,3403.37,100
160,09:52:21,3404.52,100
161,09:52:21,3404.56,100
162,09:52:21,3404.9198,246
163,09:52:18,3403.1895,100
164,09:52:17,3403.65,100
165,09:52:17,3403.2,100
166,09:52:09,3403.77,100
167,09:52:08,3403.39,100
168,09:52:02,3403.98,100
169,09:52:02,3404.005,100
170,09:52:02,3402.99,100
171,09:51:59,3402.02,126
172,09:51:43,3401.01,100
173,09:51:42,3401.815,100
174,09:51:42,3401.92,100
175,09:51:42,3401.8,100
176,09:51:42,3401.94,100
177,09:51:42,3401.01,100
178,09:51:42,3400.51,100
179,09:51:41,3401.31,100
180,09:51:37,3401.28,100
181,09:51:37,3399.68,100
182,09:51:35,3399.445,100
183,09:51:35,3399.04,100
184,09:51:35,3399.11,100
185,09:51:35,3399.0,212
186,09:51:35,3399.0,100
187,09:51:35,3399.0,127
188,09:51:19,3399.99,100
189,09:51:18,3399.6,100
190,09:51:18,3399.5,100
191,09:51:11,3400.03,100
192,09:51:11,3399.98,100
193,09:51:06,3401.5692,100
194,09:50:56,3400.0,100
195,09:50:56,3400.0,800
196,09:50:56,3400.0,400
197,09:50:56,3400.0,100
198,09:50:51,3400.235,100
199,09:50:50,3400.17,100
200,09:50:50,3400.17,100
201,09:50:49,3400.1,100
202,09:50:49,3400.065,100
203,09:50:46,3401.37,100
204,09:50:46,3401.53,100
205,09:50:44,3402.265,250
206,09:50:43,3402.7822,145
207,09:50:41,3402.265,100
208,09:50:39,3402.815,100
209,09:50:14,3403.06,100
210,09:50:14,3403.02,100
211,09:50:13,3403.45,100
212,09:50:13,3403.39,100
213,09:50:10,3404.585,100
214,09:50:07,3404.59,100
215,09:50:05,3404.18,100
216,09:49:59,3404.98,100
217,09:49:55,3402.71,125
218,09:49:55,3402.73,100
219,09:49:51,3401.26,100
220,09:49:51,3401.42,100
221,09:49:46,3400.05,100
222,09:49:46,3400.0,100
223,09:49:26,3401.0,100
224,09:49:25,3403.4279,750
225,09:49:25,3402.345,100
226,09:49:05,3401.41,100
227,09:49:04,3402.13,100
228,09:48:49,3404.05,100
229,09:48:48,3404.06,150
230,09:48:34,3404.59,100
231,09:48:14,3405.2,100
232,09:48:14,3405.81,100
233,09:48:09,3405.28,100
234,09:48:09,3405.38,100
235,09:48:00,3402.54,250
236,09:47:55,3403.75,100
237,09:47:55,3403.75,100
238,09:47:55,3403.75,100
239,09:47:49,3405.32,150
240,09:47:48,3403.75,100
241,09:47:45,3404.84,100
242,09:47:45,3404.84,100
243,09:47:45,3404.84,100
244,09:47:45,3404.84,100
245,09:47:32,3401.991,100
246,09:47:29,3402.157,100
247,09:47:28,3402.67,100
248,09:47:27,3403.74,100
249,09:47:26,3403.47,200
250,09:47:18,3403.68,100
251,09:47:11,3405.0,197
252,09:47:11,3405.085,100
253,09:47:11,3405.06,100
254,09:47:11,3405.09,100
255,09:47:11,3405.537,375
256,09:47:11,3405.895,100
257,09:47:10,3405.93,100
258,09:47:07,3407.065,100
259,09:47:06,3405.89,100
260,09:47:04,3406.0686,100
261,09:46:38,3404.5,200
262,09:46:32,3407.0,100
263,09:46:31,3406.495,100
264,09:46:31,3406.505,100
265,09:46:30,3406.5,100
266,09:46:26,3407.01,100
267,09:46:26,3407.06,100
268,09:46:19,3407.68,100
269,09:46:16,3408.33,100
270,09:46:14,3408.74,100
271,09:46:08,3408.75,100
272,09:46:08,3408.76,100
273,09:46:08,3410.01,100
274,09:46:08,3409.27,100
275,09:46:08,3408.74,100
276,09:46:08,3408.74,114
277,09:46:08,3410.02,100
278,09:46:08,3410.0,100
279,09:46:00,3411.41,100
280,09:45:59,3411.94,100
281,09:45:48,3411.37,100
282,09:45:48,3411.62,100
283,09:45:34,3411.47,100
284,09:45:34,3411.16,100
285,09:45:34,3411.39,100
286,09:45:29,3409.62,100
287,09:45:29,3409.65,100
288,09:45:21,3409.91,192
289,09:45:15,3408.9,100
290,09:45:14,3408.9,100
291,09:45:12,3410.45,100
292,09:45:09,3409.8813,100
293,09:45:08,3410.18,100
294,09:45:08,3408.9,100
295,09:45:06,3411.41,100
296,09:45:04,3412.52,100
297,09:45:04,3412.45,100
298,09:45:01,3411.295,500
299,09:45:00,3410.0,100
300,09:45:00,3409.07,100
301,09:45:00,3409.65,100
302,09:45:00,3409.68,100
303,09:45:00,3408.9,100
304,09:44:58,3408.09,100
305,09:44:57,3407.4505,1000
306,09:44:47,3406.56,100
307,09:44:45,3406.56,100
308,09:44:42,3406.82,100
309,09:44:40,3407.76,310
310,09:44:40,3407.724,100
311,09:44:37,3407.02,100
312,09:44:36,3404.0663,285
313,09:44:36,3405.9,100
314,09:44:34,3407.0,140
315,09:44:34,3406.74,100
316,09:44:32,3406.16,100
317,09:44:31,3404.0057,125
318,09:44:28,3405.62,100
319,09:44:26,3407.44,124
320,09:44:26,3407.44,114
321,09:44:26,3407.44,256
322,09:44:26,3407.44,401
323,09:44:26,3407.68,100
324,09:44:25,3407.44,300
325,09:44:25,3407.805,100
326,09:44:23,3408.205,100
327,09:44:23,3407.44,100
328,09:44:13,3408.01,100
329,09:44:13,3407.7,115
330,09:44:12,3407.526,100
331,09:44:11,3408.02,100
332,09:44:11,3408.01,100
333,09:44:11,3408.02,100
334,09:44:11,3408.01,100
335,09:44:11,3408.05,100
336,09:44:09,3408.615,240
337,09:44:08,3409.2,100
338,09:44:04,3409.28,100
339,09:43:57,3406.78,200
340,09:43:54,3408.23,100
341,09:43:53,3407.03,100
342,09:43:53,3407.04,200
343,09:43:53,3406.86,100
344,09:43:53,3406.86,100
345,09:43:52,3407.25,100
346,09:43:52,3406.5,100
347,09:43:51,3407.25,295
348,09:43:51,3407.0,100
349,09:43:50,3405.0006,100
350,09:43:49,3406.27,100
351,09:43:49,3406.27,100
352,09:43:49,3406.28,100
353,09:43:37,3405.27,100
354,09:43:33,3406.09,100
355,09:43:32,3406.097,500
356,09:43:31,3404.64,100
357,09:43:31,3405.0,100
358,09:43:31,3404.8,100
359,09:43:28,3403.34,100
360,09:43:27,3402.6852,200
361,09:43:26,3402.51,100
362,09:43:19,3402.61,100
363,09:43:19,3402.27,100
364,09:43:19,3401.68,100
365,09:43:19,3401.72,100
366,09:43:19,3403.34,1000
367,09:43:16,3403.315,200
368,09:43:15,3403.5458,289
369,09:43:09,3401.5901,100
370,09:43:09,3402.42,100
371,09:43:09,3402.9362,500
372,09:43:08,3402.93,100
373,09:43:07,3402.94,100
374,09:43:01,3401.732,443
375,09:43:00,3401.16,100
376,09:43:00,3401.32,100
377,09:43:00,3401.42,100
378,09:43:00,3400.0,100
379,09:42:59,3400.3,100
380,09:42:48,3400.0,100
381,09:42:48,3400.0,100
382,09:42:47,3401.22,100
383,09:42:32,3398.95,100
384,09:42:31,3398.11,100
385,09:42:31,3398.0,200
386,09:42:31,3398.0,197
387,09:42:31,3398.4,100
388,09:42:31,3398.41,100
389,09:42:30,3396.4711,100
390,09:42:29,3396.22,100
391,09:42:29,3397.02,100
392,09:42:29,3396.0,100
393,09:42:29,3396.0,100
394,09:42:23,3396.99,100
395,09:42:23,3396.88,100
396,09:42:22,3396.155,100
397,09:42:21,3395.31,100
398,09:42:21,3396.38,100
399,09:42:20,3395.49,100
400,09:42:20,3395.49,100
401,09:42:20,3395.69,100
402,09:42:18,3396.56,100
403,09:42:18,3395.0101,100
404,09:42:15,3396.06,100
405,09:42:12,3396.955,400
406,09:42:04,3396.85,100
407,09:42:01,3396.11,100
408,09:42:00,3396.27,101
409,09:42:00,3397.0,100
410,09:42:00,3397.0,100
411,09:41:54,3397.91,100
412,09:41:50,3398.43,100
413,09:41:46,3398.11,100
414,09:41:40,3399.99,100
415,09:41:40,3398.87,100
416,09:41:40,3398.91,100
417,09:41:40,3398.91,100
418,09:41:40,3398.91,100
419,09:41:37,3398.0,100
420,09:41:32,3398.8158,100
421,09:41:30,3398.03,100
422,09:41:29,3398.635,100
423,09:41:29,3398.635,100
424,09:41:29,3398.635,100
425,09:41:29,3398.635,100
426,09:41:29,3398.635,100
427,09:41:29,3398.99,100
428,09:41:28,3398.99,100
429,09:41:27,3398.99,100
430,09:41:27,3398.92,100
431,09:41:27,3398.42,100
432,09:41:26,3399.83,100
433,09:41:25,3399.607,161
434,09:41:22,3396.05,100
435,09:41:22,3397.59,100
436,09:41:22,3397.58,100
437,09:41:16,3398.705,100
438,09:41:02,3399.16,100
439,09:41:02,3398.05,100
440,09:41:00,3398.67,100
441,09:40:58,3397.31,100
442,09:40:58,3397.755,100
443,09:40:58,3398.47,100
444,09:40:57,3399.17,130
445,09:40:57,3400.02,100
446,09:40:57,3401.21,100
447,09:40:57,3400.5,100
448,09:40:57,3400.99,100
449,09:40:57,3400.5,100
450,09:40:53,3399.84,100
451,09:40:53,3400.09,100
452,09:40:52,3399.175,150
453,09:40:50,3399.17,100
454,09:40:47,3400.07,593
455,09:40:43,3397.12,100
456,09:40:43,3397.02,100
457,09:40:31,3396.1,100
458,09:40:28,3394.84,100
459,09:40:26,3395.0,100
460,09:40:25,3394.8679,100
461,09:40:25,3395.68,105
462,09:40:22,3395.407,200
463,09:40:08,3396.5981,100
464,09:40:04,3398.69,180
465,09:39:54,3396.02,100
466,09:39:50,3401.22,100
467,09:39:49,3399.28,100
468,09:39:44,3400.23,100
469,09:39:43,3399.33,100
470,09:39:43,3399.26,100
471,09:39:37,3399.04,100
472,09:39:37,3399.69,100
473,09:39:31,3398.25,100
474,09:39:31,3398.25,100
475,09:39:25,3397.02,100
476,09:39:23,3397.65,200
477,09:39:23,3398.0,100
478,09:39:22,3397.435,100
479,09:39:22,3397.435,100
480,09:39:22,3397.435,100
481,09:39:21,3397.99,100
482,09:39:18,3397.215,100
483,09:39:18,3398.42,100
484,09:39:18,3398.3,100
485,09:39:18,3398.42,100
486,09:39:17,3398.42,100
487,09:39:17,3398.42,100
488,09:39:16,3397.215,300
489,09:39:09,3396.4075,100
490,09:39:09,3396.4075,100
491,09:39:09,3396.395,100
492,09:39:09,3396.395,100
493,09:39:09,3396.395,100
494,09:39:09,3396.4175,100
495,09:39:09,3396.4175,100
496,09:39:09,3396.99,100
497,09:39:09,3397.0,172
498,09:39:08,3395.641,250
499,09:39:05,3395.615,100
500,09:39:01,3395.59,200
501,09:38:55,3395.795,1500
502,09:38:55,3395.795,1000
503,09:38:54,3394.09,100
504,09:38:53,3395.79,100
505,09:38:53,3396.41,100
506,09:38:53,3395.24,100
507,09:38:53,3395.54,100
508,09:38:53,3395.57,107
509,09:38:52,3395.0,167
510,09:38:52,3395.0,117
511,09:38:49,3395.155,200
512,09:38:49,3395.5,200
513,09:38:47,3395.23,100
514,09:38:47,3395.13,100
515,09:38:47,3394.9175,200
516,09:38:42,3394.99,100
517,09:38:42,3395.0,179
518,09:38:42,3395.0,185
519,09:38:41,3393.928,100
520,09:38:35,3392.7101,230
521,09:38:33,3394.16,100
522,09:38:31,3392.83,100
523,09:38:31,3393.08,100
524,09:38:25,3393.0953,100
525,09:38:19,3395.43,100
526,09:38:19,3395.22,100
527,09:38:11,3394.13,100
528,09:38:10,3393.0,100
