,NLS Time (ET),NLS Price,NLS Share Volume
0,09:59:52,3469.5601,100
1,09:59:51,3469.8653,300
2,09:59:44,3470.81,100
3,09:59:36,3471.25,100
4,09:59:35,3470.72,100
5,09:59:33,3471.21,100
6,09:59:28,3471.9188,100
7,09:59:22,3472.4,100
8,09:59:20,3473.0,255
9,09:59:20,3473.46,250
10,09:59:04,3473.03,100
11,09:59:04,3473.0,241
12,09:59:01,3473.35,175
13,09:59:01,3473.38,100
14,09:59:01,3473.01,100
15,09:58:56,3471.66,100
16,09:58:55,3472.41,100
17,09:58:47,3471.435,100
18,09:58:47,3470.96,100
19,09:58:46,3470.94,183
20,09:58:46,3470.94,1200
21,09:58:46,3471.85,100
22,09:58:45,3472.2246,200
23,09:58:42,3472.0,222
24,09:58:42,3472.0,111
25,09:58:42,3472.0,567
26,09:58:37,3473.0,150
27,09:58:31,3471.46,500
28,09:58:28,3470.49,500
29,09:58:18,3471.4599,220
30,09:58:18,3469.52,100
31,09:58:11,3470.0229,100
32,09:58:03,3470.04,100
33,09:58:03,3470.76,100
34,09:57:56,3471.18,200
35,09:57:47,3469.8768,100
36,09:57:44,3469.765,100
37,09:57:40,3468.8217,732
38,09:57:40,3469.27,100
39,09:57:40,3471.02,100
40,09:57:39,3472.1406,100
41,09:57:34,3472.15,100
42,09:57:23,3471.4965,164
43,09:57:20,3471.669,200
44,09:57:17,3472.03,100
45,09:57:14,3471.64,100
46,09:57:14,3471.64,100
47,09:57:12,3471.82,175
48,09:57:11,3471.82,200
49,09:57:11,3472.2712,250
50,09:57:10,3472.33,100
51,09:57:10,3472.46,100
52,09:57:08,3472.64,100
53,09:57:08,3472.64,149
54,09:57:07,3473.23,100
55,09:57:07,3473.31,100
56,09:57:07,3473.35,100
57,09:57:02,3473.02,274
58,09:57:02,3474.0,1000
59,09:56:57,3473.505,100
60,09:56:56,3474.0,500
61,09:56:50,3474.49,105
62,09:56:48,3473.96,100
63,09:56:47,3474.014,100
64,09:56:46,3474.011,100
65,09:56:46,3474.0,100
66,09:56:46,3474.14,100
67,09:56:40,3473.99,100
68,09:56:36,3473.495,100
69,09:56:33,3472.72,500
70,09:56:23,3474.0,100
71,09:56:18,3474.62,100
72,09:56:12,3474.6,500
73,09:56:11,3474.49,149
74,09:56:01,3474.69,100
75,09:56:01,3474.7,108
76,09:56:01,3474.51,206
77,09:56:01,3474.51,206
78,09:56:01,3474.51,111
79,09:56:01,3474.5,100
80,09:55:55,3474.0,100
81,09:55:52,3474.45,100
82,09:55:52,3474.26,100
83,09:55:51,3473.54,287
84,09:55:51,3473.55,147
85,09:55:48,3473.85,798
86,09:55:47,3473.7375,500
87,09:55:47,3473.85,100
88,09:55:47,3473.61,100
89,09:55:44,3472.735,100
90,09:55:41,3473.5891,100
91,09:55:38,3473.84,100
92,09:55:37,3472.59,100
93,09:55:37,3473.86,100
94,09:55:30,3473.002,500
95,09:55:30,3473.71,181
96,09:55:28,3471.8386,100
97,09:55:27,3472.13,1000
98,09:55:27,3471.63,100
99,09:55:27,3471.54,100
100,09:55:24,3472.53,200
101,09:55:22,3472.0,100
102,09:55:22,3471.31,100
103,09:55:22,3471.41,160
104,09:55:22,3471.41,100
105,09:55:22,3470.795,100
106,09:55:17,3470.88,100
107,09:55:10,3470.87,100
108,09:55:10,3470.262,500
109,09:55:06,3470.075,200
110,09:55:03,3470.1115,300
111,09:55:02,3470.43,100
112,09:55:01,3470.3868,230
113,09:55:00,3470.08,100
114,09:55:00,3470.0,100
115,09:55:00,3470.0,100
116,09:54:59,3469.26,100
117,09:54:56,3469.0594,100
118,09:54:56,3469.25,100
119,09:54:51,3468.05,100
120,09:54:48,3466.8793,100
121,09:54:48,3466.972,500
122,09:54:47,3467.54,100
123,09:54:47,3467.54,100
124,09:54:47,3466.72,100
125,09:54:46,3466.33,100
126,09:54:46,3466.71,100
127,09:54:45,3466.91,100
128,09:54:38,3465.48,100
129,09:54:36,3464.835,100
130,09:54:35,3464.98,100
131,09:54:31,3463.5,100
132,09:54:28,3463.36,100
133,09:54:27,3463.2764,100
134,09:54:27,3463.2,100
135,09:54:27,3463.15,300
136,09:54:24,3462.97,100
137,09:54:15,3463.14,100
138,09:54:15,3463.16,100
139,09:54:15,3462.62,200
140,09:54:15,3462.78,100
141,09:54:15,3462.82,100
142,09:54:14,3463.305,100
143,09:54:13,3462.9407,103
144,09:54:13,3463.502,100
145,09:53:59,3464.7155,150
146,09:53:58,3464.15,100
147,09:53:57,3464.08,100
148,09:53:45,3463.62,100
149,09:53:44,3464.31,500
150,09:53:43,3464.0,100
151,09:53:34,3461.81,100
152,09:53:31,3461.6998,100
153,09:53:26,3461.785,100
154,09:53:26,3461.785,100
155,09:53:22,3460.43,500
156,09:53:20,3460.78,100
157,09:53:19,3460.31,100
158,09:53:16,3461.71,100
159,09:53:13,3461.9058,100
160,09:53:10,3460.655,100
161,09:53:09,3460.3169,144
162,09:52:59,3460.12,678
163,09:52:48,3459.74,100
164,09:52:48,3459.8391,1000
165,09:52:47,3460.0,100
166,09:52:45,3459.78,100
167,09:52:44,3459.46,100
168,09:52:27,3459.14,100
169,09:52:25,3458.3,100
170,09:52:15,3458.1642,101
171,09:52:14,3458.7774,100
172,09:52:09,3457.81,100
173,09:52:09,3457.73,133
174,09:52:05,3458.2,100
175,09:52:05,3458.2,100
176,09:52:04,3457.195,100
177,09:52:03,3459.0,100
178,09:51:55,3458.0,100
179,09:51:55,3457.74,100
180,09:51:50,3457.33,213
181,09:51:49,3456.695,100
182,09:51:38,3457.65,100
183,09:51:22,3455.93,100
184,09:51:13,3455.62,100
185,09:51:12,3454.23,100
186,09:51:12,3454.23,100
187,09:51:12,3454.78,100
188,09:51:07,3453.355,100
189,09:51:03,3453.6563,100
190,09:51:01,3452.79,100
191,09:50:54,3452.01,100
192,09:50:54,3452.335,100
193,09:50:46,3453.8,100
194,09:50:45,3454.2125,100
195,09:50:39,3455.15,100
196,09:50:38,3455.89,100
197,09:50:38,3454.96,100
198,09:50:34,3454.96,100
199,09:50:32,3455.835,100
200,09:50:24,3456.205,150
201,09:50:20,3456.29,100
202,09:50:17,3456.13,100
203,09:50:17,3456.67,100
204,09:50:15,3455.4,100
205,09:50:15,3455.68,100
206,09:50:15,3455.64,100
207,09:50:14,3455.91,100
208,09:50:04,3456.28,100
209,09:50:04,3456.11,100
210,09:50:04,3455.425,100
211,09:50:04,3455.425,100
212,09:50:04,3455.43,100
213,09:49:58,3457.5,100
214,09:49:56,3457.206,100
215,09:49:53,3457.0,278
216,09:49:53,3456.79,100
217,09:49:50,3455.46,100
218,09:49:50,3455.47,100
219,09:49:50,3455.47,100
220,09:49:35,3454.81,100
221,09:49:35,3454.35,100
222,09:49:32,3454.4383,200
223,09:49:30,3453.65,100
224,09:49:30,3453.91,100
225,09:49:30,3453.89,100
226,09:49:26,3452.8323,100
227,09:49:24,3453.3,100
228,09:49:22,3453.0,183
229,09:49:20,3453.5584,200
230,09:49:20,3453.77,100
231,09:49:17,3454.8099,100
232,09:49:15,3454.29,100
233,09:49:15,3454.29,212
234,09:49:10,3454.56,100
235,09:49:09,3455.73,100
236,09:49:08,3453.99,100
237,09:49:02,3453.3945,149
238,09:49:00,3453.985,100
239,09:48:59,3453.52,100
240,09:48:56,3453.0499,137
241,09:48:56,3453.0499,188
242,09:48:56,3453.25,254
243,09:48:56,3453.25,146
244,09:48:53,3453.22,100
245,09:48:51,3452.36,100
246,09:48:33,3452.244,110
247,09:48:31,3451.53,100
248,09:48:26,3452.3475,100
249,09:48:21,3452.295,100
250,09:48:16,3450.9,200
251,09:48:16,3451.5,1000
252,09:48:12,3451.3867,300
253,09:48:00,3451.28,100
254,09:47:59,3451.65,100
255,09:47:55,3451.9925,100
256,09:47:46,3450.5,1075
257,09:47:46,3450.01,500
258,09:47:46,3450.02,100
259,09:47:46,3450.18,100
260,09:47:46,3451.15,100
261,09:47:46,3451.99,200
262,09:47:46,3452.6,100
263,09:47:46,3452.6,500
264,09:47:45,3453.405,500
265,09:47:42,3451.845,100
266,09:47:39,3452.465,100
267,09:47:37,3451.81,100
268,09:47:33,3453.99,100
269,09:47:29,3452.46,100
270,09:47:21,3451.39,100
271,09:47:21,3451.4,100
272,09:47:21,3451.39,100
273,09:47:21,3451.39,100
274,09:47:09,3451.87,100
275,09:47:09,3452.63,100
276,09:47:08,3451.9748,200
277,09:47:04,3453.305,100
278,09:47:04,3453.3,100
279,09:47:01,3453.71,100
280,09:47:01,3453.33,100
281,09:46:58,3455.2654,583
282,09:46:51,3454.81,100
283,09:46:48,3454.0,169
284,09:46:48,3454.0,111
285,09:46:48,3454.0,210
286,09:46:48,3454.0,100
287,09:46:47,3453.3,100
288,09:46:40,3452.48,100
289,09:46:40,3452.48,100
290,09:46:33,3453.13,100
291,09:46:30,3454.08,100
292,09:46:25,3454.555,100
293,09:46:22,3454.982,100
294,09:46:22,3454.8174,526
295,09:46:20,3454.185,100
296,09:46:20,3454.08,100
297,09:46:10,3453.55,100
298,09:46:10,3453.55,100
