,NLS Time (ET),NLS Price,NLS Share Volume
0,09:59:45,3445.985,100
1,09:59:39,3446.54,100
2,09:59:24,3446.76,100
3,09:59:19,3446.4675,100
4,09:59:15,3446.5275,200
5,09:59:10,3446.985,100
6,09:58:53,3447.27,100
7,09:58:45,3446.56,100
8,09:58:37,3447.29,100
9,09:58:19,3447.0,100
10,09:57:57,3446.47,100
11,09:57:56,3446.0,161
12,09:57:55,3446.19,100
13,09:57:55,3446.19,100
14,09:57:54,3445.54,100
15,09:57:51,3445.55,126
16,09:57:35,3445.35,100
17,09:57:27,3444.171,113
18,09:57:27,3444.5101,100
19,09:57:27,3444.51,100
20,09:56:54,3446.71,100
21,09:56:49,3446.0,200
22,09:56:49,3446.0,100
23,09:56:46,3446.0,100
24,09:56:44,3446.63,100
25,09:56:32,3447.9,100
26,09:56:32,3447.46,100
27,09:56:32,3447.52,100
28,09:56:32,3447.44,100
29,09:56:31,3448.535,100
30,09:56:31,3448.535,100
31,09:56:31,3448.4,100
32,09:56:31,3448.4775,100
33,09:56:18,3448.58,100
34,09:56:05,3447.1601,100
35,09:55:34,3447.82,100
36,09:55:22,3447.5,100
37,09:55:22,3447.4375,100
38,09:55:22,3447.3375,100
39,09:55:22,3447.3375,100
40,09:55:22,3447.3225,100
41,09:55:22,3446.755,100
42,09:55:18,3447.53,100
43,09:55:13,3446.24,100
44,09:55:11,3447.0,100
45,09:55:11,3447.42,200
46,09:54:43,3447.61,100
47,09:54:33,3448.99,100
48,09:54:29,3447.52,100
49,09:54:25,3448.135,100
50,09:54:23,3448.12,100
51,09:54:12,3449.24,100
52,09:54:12,3449.24,100
53,09:54:12,3449.02,100
54,09:53:34,3448.9375,100
55,09:53:34,3448.9525,100
56,09:53:22,3448.27,100
57,09:53:01,3448.52,100
58,09:53:01,3448.62,100
59,09:53:01,3448.6,100
60,09:53:01,3448.62,100
61,09:52:52,3448.39,100
62,09:52:41,3447.551,133
63,09:52:38,3448.435,100
64,09:52:34,3447.2452,400
65,09:52:01,3447.45,100
