,Date,Close,Volume
0,2021-05-24 09-30,3216.8899,84805.0
1,2021-05-24 09-31,3211.825,18442.0
2,2021-05-24 09-32,3221.46,15999.0
3,2021-05-24 09-33,3221.6389,20387.0
4,2021-05-24 09-34,3222.8601,8642.0
5,2021-05-24 09-35,3217.01,17093.0
6,2021-05-24 09-36,3219.175,18256.0
7,2021-05-24 09-37,3222.6177,16655.0
8,2021-05-24 09-38,3227.8301,12337.0
9,2021-05-24 09-39,3230.0,18875.0
10,2021-05-24 09-40,3235.4199,18465.0
11,2021-05-24 09-41,3235.0,18518.0
12,2021-05-24 09-42,3235.0,13528.0
13,2021-05-24 09-43,3232.74,14303.0
14,2021-05-24 09-44,3232.9951,5489.0
15,2021-05-24 09-45,3235.4099,12335.0
16,2021-05-24 09-46,3235.7681,10562.0
17,2021-05-24 09-47,3236.395,9273.0
18,2021-05-24 09-48,3233.3899,10281.0
19,2021-05-24 09-49,3232.05,11098.0
20,2021-05-24 09-50,3236.6101,19425.0
21,2021-05-24 09-51,3234.74,12227.0
22,2021-05-24 09-52,3238.0,15258.0
23,2021-05-24 09-53,3236.6353,13316.0
24,2021-05-24 09-54,3236.645,25894.0
25,2021-05-24 09-55,3231.79,5193.0
26,2021-05-24 09-56,3231.78,7565.0
27,2021-05-24 09-57,3232.7219,9057.0
28,2021-05-24 09-58,3232.99,9603.0
29,2021-05-24 09-59,3233.29,24467.0
30,2021-05-24 10-00,3234.845,15482.0
31,2021-05-24 10-01,3237.01,15143.0
32,2021-05-24 10-02,3236.7769,8083.0
33,2021-05-24 10-03,3235.0701,23379.0
34,2021-05-24 10-04,3234.28,5751.0
35,2021-05-24 10-05,3237.9065,11055.0
36,2021-05-24 10-06,3233.3501,11031.0
37,2021-05-24 10-07,3234.99,5360.0
38,2021-05-24 10-08,3233.835,2699.0
39,2021-05-24 10-09,3235.0,4228.0
40,2021-05-24 10-10,3236.9451,8520.0
41,2021-05-24 10-11,3238.6826,7570.0
42,2021-05-24 10-12,3237.51,14702.0
43,2021-05-24 10-13,3241.165,14269.0
44,2021-05-24 10-14,3241.6699,7673.0
45,2021-05-24 10-15,3242.02,14443.0
46,2021-05-24 10-16,3243.0,11403.0
47,2021-05-24 10-17,3243.3999,5276.0
48,2021-05-24 10-18,3242.2,5577.0
49,2021-05-24 10-19,3243.0,14355.0
50,2021-05-24 10-20,3243.0,4495.0
51,2021-05-24 10-21,3243.8701,4736.0
52,2021-05-24 10-22,3244.3401,3990.0
53,2021-05-24 10-23,3245.8101,11673.0
54,2021-05-24 10-24,3245.99,2713.0
55,2021-05-24 10-25,3246.97,6812.0
56,2021-05-24 10-26,3244.8501,2664.0
57,2021-05-24 10-27,3245.29,3685.0
58,2021-05-24 10-28,3245.6899,7209.0
59,2021-05-24 10-29,3246.5601,9639.0
60,2021-05-24 10-30,3247.8501,7711.0
61,2021-05-24 10-31,3248.1499,4412.0
62,2021-05-24 10-32,3246.96,6482.0
63,2021-05-24 10-33,3245.0,5179.0
64,2021-05-24 10-34,3245.1699,13351.0
65,2021-05-24 10-35,3247.9851,6191.0
66,2021-05-24 10-36,3246.26,9739.0
67,2021-05-24 10-37,3248.3301,9434.0
68,2021-05-24 10-38,3249.8701,6680.0
69,2021-05-24 10-39,3251.5149,21510.0
70,2021-05-24 10-40,3250.0,5760.0
71,2021-05-24 10-41,3252.3,14530.0
72,2021-05-24 10-42,3249.7415,5598.0
73,2021-05-24 10-43,3247.9099,5713.0
74,2021-05-24 10-44,3248.1384,3921.0
75,2021-05-24 10-45,3248.0801,5253.0
76,2021-05-24 10-46,3246.1201,4242.0
77,2021-05-24 10-47,3247.095,3181.0
78,2021-05-24 10-48,3247.5901,4477.0
79,2021-05-24 10-49,3249.2,3150.0
80,2021-05-24 10-50,3248.1001,7537.0
81,2021-05-24 10-51,3246.3799,3246.0
82,2021-05-24 10-52,3245.3999,3416.0
83,2021-05-24 10-53,3246.25,5056.0
84,2021-05-24 10-54,3246.5701,2624.0
85,2021-05-24 10-55,3247.99,4459.0
86,2021-05-24 10-56,3247.3501,4653.0
87,2021-05-24 10-57,3247.8301,2555.0
88,2021-05-24 10-58,3248.0,4222.0
89,2021-05-24 10-59,3248.0,5322.0
90,2021-05-24 11-00,3249.78,3928.0
91,2021-05-24 11-01,3246.925,2357.0
92,2021-05-24 11-02,3246.2,2317.0
93,2021-05-24 11-03,3247.0701,3936.0
94,2021-05-24 11-04,3246.9299,3861.0
95,2021-05-24 11-05,3245.97,3371.0
96,2021-05-24 11-06,3244.6101,8392.0
97,2021-05-24 11-07,3245.9429,1407.0
98,2021-05-24 11-08,3246.6499,2023.0
99,2021-05-24 11-09,3245.4299,3421.0
100,2021-05-24 11-10,3245.8379,3598.0
101,2021-05-24 11-11,3247.9299,2660.0
102,2021-05-24 11-12,3247.9299,0.0
103,2021-05-24 11-13,3246.7671,4935.0
