,AMZN_vol,AMZN_pct_change,AMZN_rolling_close,GOOG_vol,GOOG_pct_change,GOOG_rolling_close,AAPL_vol,AAPL_pct_change,AAPL_rolling_close,date_origin,Date
76,2963900,-0.007488978046091499,768.6790039,2104100,0.0045611823704871934,788.5195984,105497600,0.0021144619924924335,28.4594997,2016-12-12,20161212
77,5285300,0.013365348922396603,767.7220033,2145200,0.014035911463036843,793.5705994,174935200,0.009582856557789121,28.682749899999997,2016-12-13,20161213
78,5454800,-0.0005115308837693178,766.0760011,1704200,0.00018149487656926588,795.8401001,136127200,0.006574650585622788,28.811250100000002,2016-12-14,20161214
79,3801900,-0.009237731611705602,766.3329957,1626500,-0.0013078935594401653,796.6726014,186098000,0.0033740288952330832,28.952250099999997,2016-12-15,20161215
80,4848200,-0.006721526062180572,766.0969972,2443800,-0.002991369900028351,796.0926026000001,177404400,0.0008190722255883021,29.065000100000002,2016-12-16,20161216
81,3113200,0.004956763394321939,765.4219972,1232100,-0.0045350979848109985,794.6692017,111117600,0.00422139134180477,29.140000099999998,2016-12-19,20161219
82,2703600,0.010113623382460801,765.904004,951000,0.005044447062250823,793.2672058,85700000,0.004503942083883494,29.14475,2016-12-20,20161220
83,2044600,-0.003359090769543882,766.4400025,1211300,-0.005115861836588631,792.1546081,95132800,0.0,29.143749800000002,2016-12-21,20161221
84,2543600,-0.00175021538515574,767.3590088000001,972200,-0.0011844964179374973,792.3133055000001,104343600,-0.00866852848236399,29.172749900000003,2016-12-22,20161222
85,1981600,-0.006348495162630918,768.1990051,623400,-0.0011884474185961391,790.8643003,56998000,-0.00017235407844318207,29.173749700000002,2016-12-23,20161223
86,2638700,0.0074517025854659025,767.9320068000001,789100,0.003479036932379609,788.9716978,73187600,0.009392133364082067,29.1569997,2016-12-27,20161227
87,3301000,0.009538668266176886,766.0770079,1153800,-0.0051005288295978835,786.1006955999999,83623600,-0.0002988091681250804,29.1689995,2016-12-28,20161228
88,3158300,-0.010480490164463063,764.2740111,744300,-0.007975007489270491,784.641693,60158000,-0.0030313040058510543,29.1434998,2016-12-29,20161229
89,4139400,-0.012103599152680444,762.077008,1770000,-0.007451176904385792,783.5399963,122345200,-0.0037685923515051734,29.0927499,2016-12-30,20161230
90,3521100,-0.006083098462469572,761.2930114000001,1657300,0.007880549697228734,783.7469971,115127600,-0.006619920158533743,29.053999999999995,2017-01-03,20170103
91,2510500,0.004925443019821563,765.6600096,1073000,0.005793939710212248,787.2723997999999,84472400,0.005062962394513537,29.0820001,2017-01-04,20170104
92,5830100,0.019010772917897212,773.4460083,1335200,0.0031756113051761847,793.2330016,88774400,0.0017652285926939015,29.200500299999998,2017-01-05,20170105
93,5986200,0.02285659006059393,781.5540039,1640200,0.013044636277302901,797.9540037999999,127007600,0.008423982609257363,29.365250200000002,2017-01-06,20170106
94,3446100,0.009899144556241746,789.0670044000001,1274600,0.007931995030450611,801.4560057,134247600,0.01167796084596251,29.522000100000003,2017-01-09,20170109
95,2558400,-0.0037652408156622075,796.1640015,1176800,-9.672952937966883e-05,804.1620055,97848400,0.0013059611356791567,29.6430003,2017-01-10,20170110
96,2992800,0.0009259810904742594,801.6770081000001,1065900,-0.0019347132472090633,805.9430053,110354400,0.003576236957253398,29.7380002,2017-01-11,20170111
97,4873900,0.015493920645597514,804.2670043,1353100,-0.0018390706328953454,805.4144043,108344800,-0.004276174904624286,29.765249999999998,2017-01-12,20170112
98,3791900,0.012035003650046727,807.1130065,1099200,0.007067276052020954,804.8699035,104447600,0.0038735042082691518,29.8285,2017-01-13,20170113
99,3670500,-0.008334126695423882,810.2950072,1362100,-0.00643049691984221,805.0458983999999,137759200,0.00012580631631919914,29.85175,2017-01-17,20170117
100,2354200,-0.002124192310768991,811.1600096999999,1294400,-0.00019595710013642353,805.2498961,94852000,0.007338773921643504,29.9184999,2017-01-18,20170118
101,2540800,0.002988871905940549,810.2130066,919300,0.002541671036935922,805.9194945,102389200,-0.003122268015486429,29.9722497,2017-01-19,20170119
102,3376200,0.0008946113934167332,812.1180054,1670000,-0.0016632696075321585,809.5405943,130391600,0.0030067652217491414,30.0007498,2017-01-20,20170120
103,2797500,0.0008013332938581197,816.7890015,1963600,0.009952760318798326,814.9040954,88200800,0.0016653842951119824,30.0549998,2017-01-23,20170123
104,2971700,0.00918339277638447,822.3900025,1474000,0.011763452875737324,820.2770995999999,92844000,-0.004073455950568072,30.169499899999998,2017-01-24,20170124
105,3922600,0.014781885240568338,827.0760008999999,1494500,0.010408706779758026,825.6561035000001,129510400,0.01160267111853086,30.2637499,2017-01-25,20170125
106,3586300,0.008498214560224149,829.7059997,2973900,0.0025168090380696118,824.7591065,105350400,0.006848766399867978,30.3065001,2017-01-26,20170126
107,2998700,-0.004591978290126919,830.5119995000001,2965800,-0.001573561710899174,819.5640077,82251600,-0.0003688083860219349,30.366750200000002,2017-01-27,20170127
108,3747300,-0.011538881602774942,830.1130065,3246600,-0.02812216062794526,812.7190063,121510000,-0.006804673088747548,30.744750399999997,2017-01-30,20170130
109,3137200,-0.0020183389033797683,829.5040038000001,2160600,-0.014774327683385602,805.6880065,196804000,-0.001155623426472574,31.0730003,2017-01-31,20170131
110,3850200,0.007391238097048225,824.8200012,2029700,0.00038321113749839597,800.0860046,447940000,0.06400563507283774,31.408000500000004,2017-02-01,20170201
111,7350500,0.0072525614782306125,821.2039978,1532100,0.001456943690684387,798.2140014,134841600,-0.0012815844262032972,31.835750299999994,2017-02-02,20170202
112,10868800,-0.028998959748615882,818.9149963,1463400,0.007317980129293522,800.2650023,98029200,0.0006999572267374354,32.349000000000004,2017-02-03,20170203
113,3897300,-0.005288798041956255,816.4409912,1184500,-0.005882836475665121,802.5300048,107383600,0.007965742903726536,32.4974998,2017-02-06,20170206
114,3466100,0.006159682087741869,813.8369934,1241200,0.009618544550456631,804.5799987,152735200,0.012104857736464414,32.6574996,2017-02-07,20170207
115,2858000,0.006356014911750307,816.6919922,1155300,0.001705659035983853,806.4460021,92016400,0.00342807963519709,32.8484996,2017-02-08,20170208
116,2484900,0.006566813627667534,822.4749939,989700,0.000105212904372598,810.3989012,113399600,0.0004934406316428053,33.027750000000005,2017-02-09,20170209
117,2429600,0.0037331529071207292,827.0849976,1135000,0.006085982106372567,813.0708983000001,80262000,0.005387623944686615,33.1727501,2017-02-10,20170210
118,4172600,0.012539002514423414,831.2500001000001,1213300,0.007026913223890929,815.7148924999999,92141600,0.005962488970527646,33.3590001,2017-02-13,20170213
119,2792400,-0.001070849219496961,835.2169984,1054700,0.0015588790365792526,818.5328978,132904800,0.006639861750688869,33.538250000000005,2017-02-14,20170214
120,2968900,0.0035154722623882417,838.9320008000001,1313600,0.0015069987797438067,821.0023985,142492400,0.009502884542041734,33.68675,2017-02-15,20170215
121,2714700,0.005221916517304193,842.3,1287600,0.0011636112958171019,823.5374999,90338400,-0.0005537745948538397,33.8407497,2017-02-16,20170216
122,3112300,0.002149155766070665,846.3849975999999,1611000,0.0038609645879565946,825.8265014000001,88792800,0.0007018542085479584,33.962999700000005,2017-02-17,20170217
123,3507700,0.010207334123222722,849.7079956,1262300,0.007319372462987861,827.213507,98028800,0.006643738038792701,34.0352497,2017-02-21,20170221
124,2617000,0.003155003174410531,849.6259948999999,982900,5.417438960764187e-05,828.1955077999999,83347600,0.0018333150270717358,34.0652501,2017-02-22,20170222
125,3462000,-0.0010230274664139172,850.0429932,1472800,-0.003941288497361861,828.6730041999999,83152800,0.0020129707867064806,34.135000000000005,2017-02-23,20170223
126,3688000,-0.014805184287816409,849.1339967,1392200,-0.0012927948126031374,827.3670043999998,87106400,-0.00672071005917152,34.1702501,2017-02-24,20170224
127,2713600,0.005114153941783162,848.4570008000001,1101500,0.0007863464738468995,827.5295044000001,81029600,0.006545561424644353,34.2832502,2017-02-27,20170227
128,2793700,0.0023461189123339388,847.7810059,2260800,-0.003481420368691479,828.4105041999999,93931600,0.0015344000944848002,34.4147501,2017-02-28,20170228
129,2760100,0.004539726633358221,849.2510070999999,1496500,0.00896140391427025,828.8015992,145658400,0.013168454074560465,34.5767499,2017-03-01,20170301
130,2132100,-0.0010212173516451761,848.9950073,942500,0.0003817278439173233,828.4796021,104844000,0.004644450045004467,34.69300009999999,2017-03-02,20170302
131,1941100,-0.002256051888127719,848.6020080000001,896400,-0.004229824771958102,829.5986024,84432400,-0.0022219037015752674,34.8087498,2017-03-03,20170303
132,2610400,-0.0050934632795127666,848.2040037999999,1109000,-0.003518734190837036,830.2411011,87000000,-0.0001795273353859539,34.8305001,2017-03-06,20170306
133,2247600,0.0015388385622021605,848.6650024,1037600,0.005238338651281538,831.4471008,69785200,0.0014368501733585948,34.7505001,2017-03-07,20170307
134,2286500,0.004520693590361002,849.7459961000001,989800,0.006030380222185494,834.1770018999999,74828800,-0.000537991916117031,34.7400002,2017-03-08,20170308
135,2048200,0.0040297654280037065,851.525,1261500,0.0037546378866848418,838.2424988,88623600,-0.009977804465818196,34.7369999,2017-03-09,20170309
136,2436400,0.0013827334283973425,852.4339966,1704000,0.004891959177177663,841.0534973,78451200,0.007830641064829225,34.7299999,2017-03-10,20170310
137,1909700,-0.000977094590500105,852.6039977999999,1223600,0.00446745455122044,842.9994995999999,69686800,0.0008992805755396738,34.758999599999996,2017-03-13,20170313
138,2130600,-0.0035727046469808954,852.5339965999999,779900,-0.002302109717337908,845.0764955000001,61236400,0.0008624905660379323,34.8949997,2017-03-14,20170314
139,2562200,0.00015282960197149364,852.0740051,1381500,0.0008056959655726725,846.6864991,102767200,0.004632166525138981,34.9672497,2017-03-15,20170315
140,1842300,0.002615254829595015,852.2150024999999,977600,0.0044867739362084436,847.0299987999999,76928000,0.005361355350632646,35.054249600000006,2017-03-16,20170316
141,3384400,-0.0009026781736175549,852.4960023,1712300,0.002080182465040048,846.478003,175540000,-0.0013865187713310023,35.1552499,2017-03-17,20170317
142,2282700,0.0025462260518054336,851.1820008999999,1231500,-0.003022630841804208,843.8109986,86168000,0.0029904802591762536,35.19475,2017-03-20,20170320
143,4382900,-0.0027504590946336727,850.1500001999999,2463500,-0.007579451705466811,837.5957031,158119600,0.0028396124351626195,35.2175,2017-03-21,20170321
144,2658700,-0.009207153956552139,849.2359987,1401500,-0.01176214176637258,830.6267029999999,103440800,-0.0041411389940889665,35.2475003,2017-03-22,20170322
145,1953000,0.004305812578149215,846.7349977,3487100,-0.016781410883815684,823.5897035,81385200,0.0029499430914141644,35.2002503,2017-03-23,20170323
146,2138300,-0.0002122946997169528,847.1799988999999,1981000,-0.0024510348411624916,819.3393983,89582400,-0.0003543286438216775,35.253499999999995,2017-03-24,20170324
147,2755800,-0.006801052824159326,851.8840028000001,1894300,-0.0035687617097226454,818.5809022,94300400,-0.007976234195771537,35.4115001,2017-03-27,20170327
148,3041600,0.014704840347106618,857.1869995999999,1620500,0.009241211076923106,821.3661989,133499200,0.017224099731619535,35.5567501,2017-03-28,20170328
149,4485800,0.015744266535262952,864.3539979,1786300,0.00922432651318772,824.1872010999999,116760000,0.010609218461710812,35.68649979999999,2017-03-29,20170329
150,2762700,0.007640596056323279,873.8649964,1055300,0.004552454865858202,828.6941958,84829200,0.0011123192126718529,35.8697499,2017-03-30,20170330
151,3957600,0.010453376928923896,882.8909973,1401900,-0.0021952287965012474,831.1140994,78646800,-0.0025000000000000577,35.9547502,2017-03-31,20170331
152,3422300,0.006740222410865915,892.2789917,1671500,0.006654440727634103,832.9165956999999,79942800,-0.00038290169869126256,35.994500099999996,2017-04-03,20170403
153,4984700,0.011192266220433345,898.5749937999999,1045400,-0.003505208276165739,832.9336000999999,79565600,0.0030992095274575693,35.9937501,2017-04-04,20170404
154,7508400,0.016966655296935418,900.8149963,1555300,0.005380298578116616,831.9303956,110871600,0.004200527667847176,35.998000000000005,2017-04-05,20170405
155,6344100,-0.009653740872788585,903.675,1254400,-0.006167900515102742,830.2354005,84596000,-0.004494085048652119,35.98824989999999,2017-04-06,20170406
156,3710900,-0.012297959406950332,904.6669982999999,1057300,-0.008330307419056826,828.2585022999999,66688800,-0.0018057575441887685,35.872,2017-04-07,20170407
157,3184300,0.010120702328703768,901.6670044,978900,0.00249970651116338,825.7095032999999,75733600,-0.0023308401785471222,35.7192496,2017-04-10,20170410
158,3012700,0.0006804830917643834,898.4450013,1079700,-0.005246427374289597,824.2065003,121517600,-0.011751140410783623,35.6057498,2017-04-11,20170411
159,2456100,-0.005196967530971652,898.4929993,900500,0.0019659927968176394,825.5286989,81400000,-0.0008821706942991892,35.48824990000001,2017-04-12,20170412
160,3174600,-0.01104853207381018,898.7809997,1122400,8.497645209915028e-05,827.3807008,71291600,0.0009535951809689358,35.3974998,2017-04-13,20170413
161,2854700,0.005855733890266501,898.6940001999999,895000,0.00873879667611055,830.7869935000001,66328400,-0.0023992096136836727,35.3734996,2017-04-17,20170417
162,2999200,0.011458873747237641,898.9209960000001,836700,0.0056671464453244,834.4709961000001,58790000,0.0014146489832007614,35.396499999999996,2017-04-18,20170418
163,2870200,-0.0013919757513642939,901.0170043,954200,0.0041096970270839694,838.1369935,69313600,-0.002472173829339175,35.4239998,2017-04-19,20170419
164,2814400,-0.003462643894369122,903.4100034999999,959000,0.003580598377495914,843.2459961000001,93278400,0.005770961313803502,35.5334995,2017-04-20,20170420
165,2420500,-0.0006604875694004031,903.6190000999999,1323600,-2.376819482607928e-05,849.8629944,69283600,0.0015840467250909374,35.6739994,2017-04-21,20170421
166,3122900,0.00743712726628587,905.1630004000001,1372500,0.017115083779674967,856.3917969,68537200,0.0091378343232702,35.812249800000004,2017-04-24,20170424
167,3380600,-0.0007332725049480349,908.3989988999999,1672000,0.014299806248080804,862.5177979,75486000,0.005711698772473683,35.8969997,2017-04-25,20170425
168,2608900,0.00597524834453611,915.7489989,1237200,0.0034457023534744113,876.3317993999999,80164800,-0.0027356582499148407,35.972999900000005,2017-04-26,20170426
169,5305500,0.005846494568500837,922.5880004,2026800,0.001136631094629248,886.7138001999999,56985200,-0.001770997912174388,36.0987503,2017-04-27,20170427
170,7364700,0.021783385035470282,930.4909973,3276300,0.04401469012336823,895.9551027,83441600,0.000347890214630997,36.252750400000004,2017-04-28,20170428
171,5466500,0.004418527901716596,936.3499999,2116000,-0.003012142416986774,905.6396059000001,134411600,0.015961316800463754,36.3472503,2017-05-01,20170501
172,3848800,0.004946305887070679,940.875,1587200,0.00720532816252728,917.1136049999999,181408800,0.00948106503996371,36.4842502,2017-05-02,20170502
173,3582700,-0.005080557469486546,940.5919921999999,1499500,0.005693285937863557,920.8616089999999,182788000,-0.010748259200441201,36.6884998,2017-05-03,20170503
174,2418400,-0.0014241208171641428,941.197992,1422100,0.010798951200860829,925.3671082999999,93487600,0.004078653576127023,36.9527496,2017-05-04,20170504
175,2866400,-0.0043262657514616665,942.8559998000001,1911300,-0.00022573473839848646,929.0478089000001,109310800,0.00952379599964237,37.2877498,2017-05-05,20170505
176,3415700,0.009176493013163922,944.5409974,1329800,0.001120887027389994,930.6995056,195009600,0.023635640052360518,37.6449997,2017-05-08,20170508
177,3262100,0.010501740700423978,945.726001,1581800,0.002601798964766422,930.2035093999999,156521600,0.018498345304374775,37.9807499,2017-05-09,20170509
178,2096500,-0.004894961384335095,950.0490051,1173900,-0.005286500938223471,930.3225036,103222800,-0.007394661563908889,38.3645001,2017-05-10,20170510
179,2194100,-0.0040447626069782805,953.1440063,835000,-0.0008614847526654534,930.8630065000001,109020400,0.0010782551729684453,38.588750100000006,2017-05-11,20170511
180,3625900,0.012294626805955167,955.4320007,1050600,0.0030879733454576286,932.2290037999999,130108000,0.0153730528706435,38.65,2017-05-12,20170512
181,4270600,0.002554439687261656,956.0090026,1108100,0.0033847756526199646,932.2603088,104038800,0.001960834485197349,38.6057503,2017-05-15,20170515
182,3126100,0.0061274945759948185,957.6530028999999,969500,0.007014374038526672,931.8963013,80194000,-0.002951556021194235,38.558000199999995,2017-05-16,20170516
183,5145600,-0.013697754184288091,959.0849976,2362100,-0.012344926051241933,932.6428040000001,203070800,-0.020915052717871863,38.4460002,2017-05-17,20170517
184,3939300,0.0015699446423094177,960.5919983,1596900,-0.0029895669714929962,933.5721009000001,134272800,0.000624372255850103,38.3407504,2017-05-18,20170518
185,3972100,0.011077238855485838,961.7,1393000,0.00909057743020214,934.9072999,107843200,0.007028607087726124,38.2765002,2017-05-19,20170519
