,NLS Time (ET),NLS Price,NLS Share Volume
1,09:59:52,$ 3514.94,132
2,09:59:51,$ 3515.89,100
3,09:59:49,$ 3515.455,100
4,09:59:40,$ 3515.52,100
5,09:59:32,$ 3514.99,100
6,09:59:27,$ 3515.38,100
7,09:59:22,$ 3515.14,100
8,09:59:22,$ 3515.01,100
9,09:59:22,$ 3515.01,100
10,09:59:22,$ 3514.96,100
11,09:59:21,$ 3515.48,800
12,09:59:19,$ 3515.455,200
13,09:59:19,$ 3515.99,100
14,09:59:18,$ 3515.3775,100
15,09:59:18,$ 3515.325,100
16,09:59:18,$ 3515.3625,100
17,09:59:12,$ 3515.65,100
18,09:59:11,$ 3515.785,100
19,09:59:09,$ 3515.73,100
20,09:59:07,$ 3514.89,100
22,09:58:58,$ 3514.76,200
23,09:58:58,$ 3514.765,200
24,09:58:58,$ 3514.76,100
25,09:58:58,$ 3514.76,100
26,09:58:57,$ 3515.435,300
27,09:58:57,$ 3515.44,200
28,09:58:53,$ 3515.24,100
29,09:58:52,$ 3516.06,100
30,09:58:50,$ 3515.91,100
31,09:58:50,$ 3515.86,100
32,09:58:49,$ 3516.00,199
33,09:58:49,$ 3516.00,100
34,09:58:49,$ 3516.00,280
35,09:58:49,$ 3516.00,101
36,09:58:47,$ 3514.775,100
37,09:58:43,$ 3514.71,100
38,09:58:43,$ 3514.80,100
39,09:58:40,$ 3513.79,100
40,09:58:40,$ 3514.445,100
41,09:58:35,$ 3513.48,100
43,09:58:26,$ 3514.72,100
44,09:58:26,$ 3514.72,100
45,09:58:25,$ 3514.40,100
46,09:58:22,$ 3514.24,100
47,09:58:22,$ 3514.00,100
48,09:58:22,$ 3513.85,100
49,09:58:22,$ 3513.89,157
50,09:58:21,$ 3513.58,100
51,09:58:21,$ 3513.58,100
52,09:58:21,$ 3513.58,100
53,09:58:20,$ 3513.035,100
54,09:58:19,$ 3513.58,100
55,09:58:19,$ 3513.57,400
56,09:58:19,$ 3513.43,400
57,09:58:19,$ 3513.43,200
58,09:58:19,$ 3513.42,100
59,09:58:19,$ 3513.43,200
60,09:58:19,$ 3513.42,399
61,09:58:09,$ 3513.58,100
62,09:58:09,$ 3513.63,124
64,09:57:54,$ 3512.80,100
65,09:57:54,$ 3513.21,100
66,09:57:51,$ 3512.81,100
67,09:57:23,$ 3514.00,185
68,09:57:23,$ 3514.00,100
69,09:57:21,$ 3514.00,100
70,09:57:20,$ 3513.59,100
71,09:57:17,$ 3513.07,100
72,09:57:12,$ 3513.59,100
73,09:57:08,$ 3512.74,100
74,09:57:06,$ 3513.23,100
75,09:57:05,$ 3512.74,100
76,09:56:58,$ 3512.78,100
77,09:56:51,$ 3512.77,100
78,09:56:51,$ 3512.77,100
79,09:56:51,$ 3512.75,100
80,09:56:51,$ 3512.73,100
81,09:56:49,$ 3512.41,100
82,09:56:49,$ 3511.97,100
83,09:56:46,$ 3512.75,100
85,09:56:45,$ 3512.77,100
86,09:56:45,$ 3512.61,100
87,09:56:45,$ 3512.00,200
88,09:56:45,$ 3512.00,100
89,09:56:45,$ 3512.00,100
90,09:56:45,$ 3512.00,100
91,09:56:45,$ 3512.00,100
92,09:56:45,$ 3511.98,110
