,NLS Time (ET),NLS Price,NLS Share Volume
1,09:59:51,$ 3187.825,100
2,09:59:51,$ 3187.825,100
3,09:59:49,$ 3185.0401,250
4,09:59:48,$ 3188.16,100
5,09:59:48,$ 3188.16,100
6,09:59:46,$ 3187.76,100
7,09:59:38,$ 3188.01,100
8,09:59:35,$ 3188.03,100
9,09:59:34,$ 3188.835,100
10,09:59:34,$ 3189.15,100
11,09:59:34,$ 3189.15,100
12,09:59:33,$ 3189.15,100
13,09:59:32,$ 3190.47,100
14,09:59:31,$ 3189.815,100
15,09:59:30,$ 3189.182,100
16,09:59:30,$ 3189.815,100
17,09:59:29,$ 3189.69,"1,000"
18,09:59:26,$ 3190.475,100
19,09:59:24,$ 3190.00,100
20,09:59:22,$ 3189.7415,100
22,09:59:22,$ 3189.71,100
23,09:59:22,$ 3189.66,100
24,09:59:21,$ 3188.8049,100
25,09:59:19,$ 3188.77,100
26,09:59:16,$ 3188.00,100
27,09:59:05,$ 3187.37,300
28,09:59:05,$ 3187.37,100
29,09:59:05,$ 3187.35,100
30,09:59:04,$ 3185.60,100
31,09:59:02,$ 3186.94,100
32,09:59:00,$ 3186.33,100
33,09:58:55,$ 3186.2394,124
34,09:58:55,$ 3186.2394,249
35,09:58:55,$ 3186.2394,627
36,09:58:54,$ 3187.00,100
37,09:58:54,$ 3186.798,200
38,09:58:50,$ 3185.39,100
39,09:58:49,$ 3184.314,250
40,09:58:46,$ 3186.3099,300
41,09:58:45,$ 3185.44,100
43,09:58:40,$ 3187.1143,"1,000"
44,09:58:38,$ 3187.00,900
45,09:58:38,$ 3186.58,100
46,09:58:38,$ 3187.00,100
47,09:58:38,$ 3186.24,100
48,09:58:38,$ 3186.51,100
49,09:58:38,$ 3186.56,100
50,09:58:38,$ 3185.335,"1,000"
51,09:58:34,$ 3185.30,100
52,09:58:31,$ 3185.295,100
53,09:58:31,$ 3185.67,100
54,09:58:24,$ 3185.00,100
55,09:58:24,$ 3184.9021,200
56,09:58:20,$ 3184.62,200
57,09:58:20,$ 3182.564,193
58,09:58:19,$ 3185.605,100
59,09:58:19,$ 3184.07,100
60,09:58:16,$ 3185.19,100
61,09:58:15,$ 3186.8662,200
62,09:58:15,$ 3187.00,100
