,NLS Time (ET),NLS Price,NLS Share Volume
1,09:59:59,$ 3229.94,100
2,09:59:32,$ 3227.69,100
3,09:59:30,$ 3227.91,100
4,09:59:30,$ 3228.0301,100
5,09:59:25,$ 3229.2596,125
6,09:59:23,$ 3228.676,200
7,09:59:18,$ 3229.12,100
8,09:59:18,$ 3229.02,100
9,09:59:14,$ 3230.24,100
10,09:59:13,$ 3230.00,100
11,09:59:07,$ 3230.38,100
12,09:59:06,$ 3229.795,250
13,09:59:04,$ 3230.20,100
14,09:59:01,$ 3228.07,250
15,09:59:00,$ 3227.69,100
16,09:59:00,$ 3227.71,100
17,09:59:00,$ 3226.975,"1,000"
18,09:58:48,$ 3226.965,100
19,09:58:46,$ 3226.05,100
20,09:58:46,$ 3225.78,100
22,09:58:46,$ 3225.78,100
23,09:58:46,$ 3225.78,100
24,09:58:46,$ 3226.10,300
25,09:58:46,$ 3225.78,100
26,09:58:46,$ 3226.20,100
27,09:58:46,$ 3225.78,100
28,09:58:44,$ 3227.55,100
29,09:58:44,$ 3227.00,100
30,09:58:42,$ 3226.207,500
31,09:58:08,$ 3224.915,100
32,09:58:05,$ 3224.59,100
33,09:58:05,$ 3224.4958,100
34,09:58:04,$ 3223.925,100
35,09:58:02,$ 3224.09,100
36,09:58:02,$ 3224.83,100
37,09:58:01,$ 3225.625,100
38,09:58:01,$ 3225.623,380
39,09:58:01,$ 3225.87,100
40,09:57:57,$ 3225.2701,100
41,09:57:54,$ 3226.06,100
43,09:57:52,$ 3225.85,100
44,09:57:51,$ 3225.85,500
45,09:57:49,$ 3227.22,100
46,09:57:49,$ 3227.00,150
47,09:57:45,$ 3225.29,100
48,09:57:41,$ 3224.72,100
49,09:57:32,$ 3225.413,380
50,09:57:31,$ 3225.00,351
51,09:57:29,$ 3227.30,100
52,09:57:27,$ 3227.798,500
53,09:57:18,$ 3228.575,100
54,09:57:16,$ 3228.11,100
55,09:57:07,$ 3227.485,500
56,09:57:07,$ 3226.99,500
57,09:57:07,$ 3227.615,100
58,09:57:04,$ 3226.665,100
59,09:57:03,$ 3225.99,100
60,09:57:03,$ 3225.99,100
61,09:57:03,$ 3225.99,100
62,09:57:03,$ 3225.99,100
64,09:57:03,$ 3225.99,102
65,09:57:03,$ 3225.99,100
66,09:57:03,$ 3225.99,102
67,09:57:03,$ 3225.99,100
68,09:57:03,$ 3225.99,102
69,09:57:03,$ 3225.99,100
70,09:57:02,$ 3225.985,100
71,09:57:02,$ 3225.985,100
72,09:57:02,$ 3225.985,100
73,09:57:02,$ 3225.985,100
74,09:57:02,$ 3225.985,100
75,09:57:02,$ 3225.985,100
76,09:57:00,$ 3225.575,100
77,09:57:00,$ 3225.575,100
78,09:57:00,$ 3225.605,100
79,09:57:00,$ 3225.82,100
80,09:57:00,$ 3226.55,100
81,09:57:00,$ 3226.55,100
82,09:57:00,$ 3226.55,100
83,09:56:50,$ 3227.84,100
85,09:56:48,$ 3227.81,100
86,09:56:42,$ 3228.89,100
87,09:56:35,$ 3229.15,330
88,09:56:35,$ 3229.08,100
89,09:56:35,$ 3229.08,100
90,09:56:28,$ 3229.15,100
91,09:56:27,$ 3228.865,100
92,09:56:25,$ 3229.14,100
93,09:56:25,$ 3229.39,100
94,09:56:19,$ 3230.27,100
95,09:56:19,$ 3229.11,100
96,09:56:19,$ 3229.075,100
97,09:56:19,$ 3229.085,100
98,09:56:19,$ 3229.08,100
99,09:56:19,$ 3228.37,100
100,09:56:12,$ 3228.97,100
101,09:56:10,$ 3229.51,100
102,09:56:07,$ 3229.89,100
103,09:56:05,$ 3230.01,100
104,09:56:03,$ 3230.01,100
106,09:56:02,$ 3230.51,100
107,09:56:02,$ 3230.31,100
108,09:56:01,$ 3231.00,100
109,09:56:00,$ 3231.15,100
110,09:55:58,$ 3231.00,100
111,09:55:51,$ 3231.55,100
112,09:55:50,$ 3231.25,100
113,09:55:43,$ 3229.0413,200
114,09:55:33,$ 3230.36,100
115,09:55:33,$ 3230.07,100
116,09:55:33,$ 3229.755,100
117,09:55:32,$ 3230.01,100
118,09:55:31,$ 3230.31,100
119,09:55:28,$ 3231.16,100
120,09:55:28,$ 3230.41,100
121,09:55:25,$ 3230.855,500
122,09:55:24,$ 3230.85,178
123,09:55:24,$ 3231.18,100
124,09:55:21,$ 3231.51,200
125,09:55:21,$ 3231.9193,250
127,09:55:20,$ 3231.59,100
128,09:55:19,$ 3231.60,200
129,09:55:19,$ 3231.60,100
130,09:55:19,$ 3231.60,100
131,09:55:19,$ 3231.60,100
132,09:55:19,$ 3231.60,100
133,09:55:16,$ 3231.96,100
134,09:55:16,$ 3231.97,100
135,09:55:15,$ 3231.13,100
136,09:55:15,$ 3231.53,100
137,09:55:15,$ 3231.53,100
138,09:55:15,$ 3231.36,100
139,09:55:15,$ 3231.36,100
140,09:55:15,$ 3231.00,100
141,09:55:14,$ 3232.255,100
142,09:55:12,$ 3232.60,200
143,09:55:12,$ 3232.60,100
144,09:55:12,$ 3232.60,100
145,09:55:12,$ 3232.60,100
146,09:55:12,$ 3232.60,122
148,09:55:12,$ 3232.60,100
149,09:55:03,$ 3231.56,100
150,09:55:03,$ 3231.56,100
151,09:54:57,$ 3232.115,500
152,09:54:50,$ 3231.535,100
153,09:54:44,$ 3231.26,100
154,09:54:44,$ 3231.26,119
155,09:54:44,$ 3231.26,100
156,09:54:44,$ 3231.26,100
157,09:54:44,$ 3231.30,100
158,09:54:43,$ 3231.275,100
159,09:54:33,$ 3231.045,200
160,09:54:30,$ 3231.1118,500
161,09:54:18,$ 3231.8394,100
162,09:54:16,$ 3231.79,100
163,09:54:16,$ 3231.57,100
164,09:54:16,$ 3231.57,100
165,09:54:16,$ 3231.57,100
166,09:54:15,$ 3232.08,100
167,09:54:15,$ 3232.08,100
169,09:54:15,$ 3232.08,100
170,09:54:15,$ 3231.58,100
171,09:54:15,$ 3230.71,100
172,09:54:15,$ 3231.07,100
173,09:54:14,$ 3231.1902,100
174,09:54:14,$ 3231.21,100
175,09:54:13,$ 3231.29,100
176,09:54:12,$ 3231.38,100
177,09:54:12,$ 3231.42,100
178,09:54:12,$ 3231.38,100
179,09:54:08,$ 3231.5684,200
180,09:54:03,$ 3231.63,100
181,09:53:52,$ 3231.57,100
182,09:53:51,$ 3231.57,100
183,09:53:51,$ 3231.345,100
184,09:53:50,$ 3231.52,100
185,09:53:45,$ 3232.135,100
186,09:53:43,$ 3232.015,100
187,09:53:41,$ 3232.2742,500
188,09:53:39,$ 3231.34,100
190,09:53:39,$ 3231.35,100
191,09:53:39,$ 3231.35,100
192,09:53:36,$ 3231.30,100
193,09:53:34,$ 3230.93,100
194,09:53:34,$ 3230.85,100
195,09:53:29,$ 3231.00,100
196,09:53:26,$ 3231.96,100
197,09:53:23,$ 3232.47,100
198,09:53:23,$ 3232.47,100
199,09:53:22,$ 3233.0913,100
200,09:53:20,$ 3233.0941,282
201,09:53:18,$ 3232.1932,100
202,09:52:58,$ 3231.54,100
203,09:52:58,$ 3231.54,100
204,09:52:58,$ 3231.485,100
205,09:52:55,$ 3231.08,100
206,09:52:46,$ 3230.54,100
207,09:52:42,$ 3230.42,100
208,09:52:42,$ 3230.42,100
209,09:52:41,$ 3230.19,179
211,09:52:41,$ 3230.11,100
212,09:52:36,$ 3230.79,100
213,09:52:36,$ 3231.06,100
214,09:52:32,$ 3231.9999,200
215,09:52:32,$ 3231.74,200
216,09:52:32,$ 3232.00,121
217,09:52:32,$ 3231.50,100
218,09:52:21,$ 3231.9999,100
219,09:52:18,$ 3231.5584,995
220,09:52:17,$ 3231.655,100
221,09:52:16,$ 3230.98,200
222,09:52:16,$ 3230.55,100
223,09:52:11,$ 3230.58,110
224,09:52:06,$ 3230.57,299
225,09:51:59,$ 3230.63,100
226,09:51:58,$ 3229.27,100
227,09:51:57,$ 3229.4313,200
228,09:51:56,$ 3229.0003,100
229,09:51:56,$ 3229.64,100
230,09:51:55,$ 3230.26,100
232,09:51:55,$ 3230.36,100
233,09:51:46,$ 3229.48,100
234,09:51:46,$ 3230.33,100
235,09:51:45,$ 3230.91,100
236,09:51:44,$ 3230.712,100
237,09:51:43,$ 3230.31,200
238,09:51:43,$ 3229.2314,250
239,09:51:42,$ 3229.3629,106
240,09:51:42,$ 3229.3629,100
241,09:51:42,$ 3229.3638,100
242,09:51:42,$ 3230.27,100
243,09:51:40,$ 3229.97,100
244,09:51:40,$ 3229.45,100
245,09:51:40,$ 3229.48,100
246,09:51:36,$ 3229.33,100
247,09:51:24,$ 3229.445,100
248,09:51:24,$ 3229.73,100
249,09:51:22,$ 3228.75,100
250,09:51:22,$ 3229.37,100
251,09:51:21,$ 3227.958,250
253,09:51:19,$ 3228.47,100
254,09:51:18,$ 3228.4975,116
255,09:51:04,$ 3227.26,100
256,09:51:04,$ 3227.13,100
257,09:51:03,$ 3227.65,100
258,09:51:01,$ 3228.2644,309
259,09:50:59,$ 3228.24,100
