,NLS Time (ET),NLS Price,NLS Share Volume
1,09:59:50,$ 3392.52,100
2,09:59:48,$ 3392.70,300
3,09:59:48,$ 3392.70,145
4,09:59:48,$ 3393.00,100
5,09:59:43,$ 3392.99,100
6,09:59:43,$ 3393.00,100
7,09:59:25,$ 3391.25,100
8,09:59:21,$ 3391.62,100
9,09:59:21,$ 3392.43,100
10,09:59:21,$ 3392.00,100
11,09:59:21,$ 3391.50,264
12,09:59:17,$ 3391.10,100
13,09:59:11,$ 3392.03,100
14,09:59:11,$ 3392.08,100
15,09:59:01,$ 3391.31,100
16,09:59:00,$ 3392.12,160
17,09:58:57,$ 3391.25,200
18,09:58:50,$ 3392.71,100
19,09:58:43,$ 3392.87,100
20,09:58:43,$ 3392.87,100
22,09:58:43,$ 3391.89,100
23,09:58:43,$ 3394.06,200
24,09:58:43,$ 3392.46,100
25,09:58:43,$ 3392.47,100
26,09:58:38,$ 3392.27,500
27,09:58:22,$ 3394.774,100
28,09:58:19,$ 3394.675,100
29,09:58:14,$ 3395.00,100
30,09:58:14,$ 3395.00,100
31,09:58:14,$ 3394.61,100
32,09:57:59,$ 3393.91,100
33,09:57:58,$ 3393.91,100
34,09:57:58,$ 3393.91,100
35,09:57:58,$ 3393.94,100
36,09:57:57,$ 3393.32,100
37,09:57:38,$ 3391.685,100
38,09:57:29,$ 3391.00,100
39,09:57:25,$ 3390.90,100
40,09:57:19,$ 3390.49,100
41,09:57:18,$ 3390.706,250
43,09:57:16,$ 3390.83,100
44,09:57:12,$ 3391.115,100
45,09:57:09,$ 3391.09,294
46,09:57:09,$ 3391.49,100
47,09:57:09,$ 3391.48,100
48,09:57:07,$ 3389.9639,100
49,09:57:05,$ 3390.30,100
50,09:56:44,$ 3392.99,103
51,09:56:43,$ 3392.37,220
52,09:56:43,$ 3392.46,100
53,09:56:43,$ 3392.46,100
54,09:56:43,$ 3392.36,100
55,09:56:43,$ 3392.36,100
56,09:56:43,$ 3392.30,100
57,09:56:43,$ 3392.38,100
58,09:56:43,$ 3392.37,222
59,09:56:43,$ 3392.37,100
60,09:56:34,$ 3391.66,400
61,09:56:31,$ 3391.14,100
62,09:56:28,$ 3390.27,100
64,09:56:23,$ 3389.90,100
65,09:56:21,$ 3390.80,900
66,09:56:14,$ 3389.48,500
67,09:56:06,$ 3389.66,100
68,09:56:05,$ 3390.175,100
69,09:56:00,$ 3391.72,100
70,09:55:54,$ 3390.47,100
71,09:55:53,$ 3390.0801,346
72,09:55:51,$ 3391.04,281
73,09:55:48,$ 3391.24,100
74,09:55:43,$ 3390.00,188
75,09:55:43,$ 3390.00,215
76,09:55:43,$ 3390.43,100
77,09:55:42,$ 3391.73,199
78,09:55:42,$ 3391.73,162
79,09:55:24,$ 3391.72,100
80,09:55:24,$ 3391.72,100
81,09:55:16,$ 3392.055,100
82,09:55:16,$ 3393.99,100
83,09:55:14,$ 3394.055,100
85,09:54:53,$ 3394.02,100
86,09:54:53,$ 3393.92,100
87,09:54:53,$ 3393.92,100
88,09:54:53,$ 3393.92,100
89,09:54:41,$ 3393.0801,111
90,09:54:40,$ 3394.0001,100
91,09:54:37,$ 3394.1937,100
92,09:54:32,$ 3395.02,100
93,09:54:19,$ 3393.92,100
94,09:54:19,$ 3393.92,100
95,09:54:14,$ 3395.63,100
96,09:54:09,$ 3394.86,250
97,09:54:05,$ 3395.92,100
98,09:54:05,$ 3395.91,100
99,09:54:05,$ 3395.38,100
100,09:54:03,$ 3395.93,100
101,09:53:58,$ 3397.59,100
102,09:53:57,$ 3398.1999,100
103,09:53:55,$ 3396.95,100
104,09:53:55,$ 3396.87,100
106,09:53:55,$ 3397.00,167
107,09:53:55,$ 3397.00,100
108,09:53:54,$ 3396.87,100
109,09:53:53,$ 3396.26,100
110,09:53:43,$ 3396.25,100
111,09:53:37,$ 3396.36,500
112,09:53:27,$ 3396.67,100
113,09:53:20,$ 3395.60,100
114,09:53:20,$ 3395.56,100
115,09:53:20,$ 3394.90,100
116,09:53:20,$ 3394.76,100
117,09:53:16,$ 3395.50,100
118,09:53:07,$ 3395.9205,146
119,09:53:04,$ 3395.53,100
120,09:52:52,$ 3396.89,100
121,09:52:46,$ 3396.075,100
122,09:52:44,$ 3395.38,100
123,09:52:38,$ 3396.41,100
124,09:52:38,$ 3396.55,100
125,09:52:38,$ 3396.13,100
127,09:52:38,$ 3396.01,100
128,09:52:34,$ 3396.88,100
129,09:52:34,$ 3396.95,100
130,09:52:34,$ 3396.835,100
131,09:52:33,$ 3397.00,100
132,09:52:28,$ 3395.75,100
133,09:52:25,$ 3397.26,100
134,09:52:25,$ 3396.2101,500
135,09:52:19,$ 3395.85,100
136,09:52:19,$ 3396.15,100
137,09:52:12,$ 3396.20,100
138,09:52:12,$ 3396.20,100
139,09:52:12,$ 3395.48,200
140,09:52:12,$ 3394.948,294
141,09:52:12,$ 3395.48,100
142,09:52:09,$ 3394.8733,294
143,09:52:01,$ 3394.9999,115
144,09:52:00,$ 3393.75,100
145,09:52:00,$ 3393.76,100
146,09:51:56,$ 3395.00,100
148,09:51:55,$ 3395.00,767
149,09:51:55,$ 3395.00,244
150,09:51:55,$ 3395.00,100
151,09:51:55,$ 3395.00,100
152,09:51:54,$ 3394.295,105
153,09:51:50,$ 3393.96,100
154,09:51:50,$ 3393.96,100
155,09:51:50,$ 3393.62,100
156,09:51:49,$ 3392.718,250
157,09:51:46,$ 3392.935,100
158,09:51:46,$ 3392.98,200
159,09:51:45,$ 3392.98,300
160,09:51:42,$ 3394.13,100
161,09:51:42,$ 3395.00,374
162,09:51:42,$ 3395.00,400
163,09:51:41,$ 3395.68,100
164,09:51:41,$ 3395.68,100
165,09:51:41,$ 3395.63,100
166,09:51:38,$ 3395.005,100
167,09:51:37,$ 3395.38,100
169,09:51:36,$ 3394.86,500
170,09:51:34,$ 3394.85,100
171,09:51:34,$ 3395.00,100
172,09:51:34,$ 3395.00,100
173,09:51:34,$ 3395.72,100
174,09:51:28,$ 3395.7175,294
175,09:51:26,$ 3395.03,100
176,09:51:26,$ 3395.03,100
177,09:51:26,$ 3395.03,100
178,09:51:26,$ 3395.38,100
179,09:51:21,$ 3395.7975,400
180,09:51:16,$ 3395.84,100
181,09:51:14,$ 3396.93,100
182,09:51:14,$ 3396.84,100
183,09:51:14,$ 3396.93,100
184,09:51:14,$ 3396.67,100
185,09:51:04,$ 3398.39,100
186,09:51:04,$ 3398.60,100
187,09:51:04,$ 3399.185,101
188,09:50:51,$ 3399.27,100
190,09:50:44,$ 3399.83,100
191,09:50:44,$ 3399.99,100
192,09:50:44,$ 3400.02,100
193,09:50:44,$ 3400.00,100
194,09:50:35,$ 3399.17,100
195,09:50:30,$ 3398.46,100
196,09:50:30,$ 3398.46,100
197,09:50:20,$ 3398.52,400
198,09:50:14,$ 3399.34,100
199,09:50:11,$ 3399.72,148
200,09:50:11,$ 3399.03,100
201,09:50:11,$ 3399.00,100
202,09:50:11,$ 3399.25,100
203,09:49:54,$ 3399.99,100
204,09:49:51,$ 3398.7507,207
205,09:49:49,$ 3399.00,100
206,09:49:49,$ 3399.74,100
207,09:49:49,$ 3399.40,100
208,09:49:49,$ 3399.38,100
209,09:49:49,$ 3399.31,100
211,09:49:48,$ 3399.2025,100
212,09:49:42,$ 3399.70,100
213,09:49:42,$ 3399.63,100
214,09:49:22,$ 3400.00,100
215,09:49:19,$ 3399.97,100
216,09:49:19,$ 3399.99,100
217,09:49:16,$ 3398.935,107
218,09:49:16,$ 3398.73,100
219,09:49:15,$ 3399.96,100
220,09:49:15,$ 3399.56,200
221,09:49:15,$ 3399.56,100
222,09:49:14,$ 3399.31,100
223,09:49:13,$ 3399.73,100
224,09:49:07,$ 3399.20,100
225,09:49:05,$ 3398.52,100
226,09:49:05,$ 3398.47,150
227,09:49:01,$ 3399.72,100
228,09:48:59,$ 3398.19,100
229,09:48:58,$ 3396.86,100
230,09:48:57,$ 3396.68,250
232,09:48:56,$ 3397.445,200
233,09:48:55,$ 3396.5074,169
234,09:48:55,$ 3396.91,100
235,09:48:53,$ 3396.92,100
236,09:48:49,$ 3397.14,400
237,09:48:44,$ 3398.09,100
238,09:48:39,$ 3398.005,154
239,09:48:38,$ 3398.01,100
240,09:48:38,$ 3397.13,200
241,09:48:38,$ 3397.40,100
242,09:48:38,$ 3397.40,100
243,09:48:38,$ 3399.01,100
244,09:48:38,$ 3399.35,100
245,09:48:38,$ 3398.91,100
246,09:48:38,$ 3398.87,100
247,09:48:38,$ 3398.87,155
248,09:48:37,$ 3400.935,100
249,09:48:36,$ 3398.20,100
250,09:48:36,$ 3398.48,200
251,09:48:36,$ 3400.545,100
253,09:48:35,$ 3398.84,200
254,09:48:33,$ 3399.06,100
255,09:48:32,$ 3400.20,100
256,09:48:32,$ 3399.26,100
257,09:48:31,$ 3398.71,100
258,09:48:30,$ 3398.70,100
259,09:48:29,$ 3398.7001,100
260,09:48:28,$ 3400.50,100
261,09:48:28,$ 3402.62,100
262,09:48:27,$ 3400.60,100
263,09:48:24,$ 3401.52,161
264,09:48:24,$ 3401.51,100
265,09:48:23,$ 3402.01,100
266,09:48:22,$ 3403.00,100
267,09:48:22,$ 3403.00,100
268,09:48:22,$ 3403.00,176
269,09:48:22,$ 3403.00,261
270,09:48:21,$ 3402.99,100
271,09:48:18,$ 3401.49,100
272,09:48:16,$ 3402.49,100
274,09:48:16,$ 3401.50,100
275,09:48:14,$ 3401.77,200
276,09:48:13,$ 3401.73,119
277,09:48:11,$ 3401.00,216
278,09:48:06,$ 3399.58,100
279,09:48:04,$ 3400.00,100
280,09:48:04,$ 3400.00,100
281,09:48:00,$ 3400.92,100
282,09:47:59,$ 3400.89,100
283,09:47:59,$ 3401.47,100
284,09:47:59,$ 3401.39,100
285,09:47:58,$ 3401.99,100
286,09:47:52,$ 3402.49,100
287,09:47:44,$ 3401.99,100
288,09:47:43,$ 3401.98,184
289,09:47:36,$ 3400.88,100
290,09:47:33,$ 3400.44,100
291,09:47:32,$ 3400.75,250
292,09:47:30,$ 3400.75,250
293,09:47:28,$ 3400.71,100
295,09:47:27,$ 3400.88,100
296,09:47:27,$ 3400.88,100
297,09:47:27,$ 3400.46,100
298,09:47:25,$ 3400.88,100
299,09:47:25,$ 3400.88,100
300,09:47:25,$ 3400.88,100
301,09:47:25,$ 3400.88,100
302,09:47:25,$ 3400.375,100
303,09:47:25,$ 3400.75,100
304,09:47:23,$ 3401.00,100
305,09:47:23,$ 3400.46,100
306,09:47:20,$ 3401.165,100
307,09:47:16,$ 3400.3101,170
308,09:47:05,$ 3401.35,100
309,09:46:58,$ 3400.30,100
310,09:46:57,$ 3401.555,200
311,09:46:56,$ 3401.71,100
312,09:46:55,$ 3402.00,100
313,09:46:55,$ 3401.94,100
314,09:46:46,$ 3403.00,100
316,09:46:41,$ 3402.005,100
317,09:46:37,$ 3401.905,162
318,09:46:37,$ 3400.82,100
319,09:46:34,$ 3403.58,100
320,09:46:33,$ 3402.99,100
321,09:46:33,$ 3402.99,100
322,09:46:32,$ 3401.69,100
323,09:46:31,$ 3402.35,100
324,09:46:31,$ 3402.31,100
325,09:46:31,$ 3402.41,180
326,09:46:31,$ 3402.41,100
327,09:46:31,$ 3402.36,100
328,09:46:31,$ 3402.40,200
329,09:46:31,$ 3402.40,100
330,09:46:31,$ 3402.40,400
331,09:46:31,$ 3402.35,100
332,09:46:26,$ 3401.09,100
333,09:46:26,$ 3400.41,100
334,09:46:26,$ 3401.01,100
335,09:46:25,$ 3402.175,100
337,09:46:19,$ 3402.72,100
338,09:46:19,$ 3402.295,100
339,09:46:19,$ 3401.87,100
340,09:46:18,$ 3403.58,100
341,09:46:17,$ 3402.295,800
342,09:46:15,$ 3402.25,200
343,09:46:15,$ 3402.25,150
344,09:46:15,$ 3402.00,100
345,09:46:14,$ 3401.64,100
346,09:46:13,$ 3401.6669,100
347,09:46:12,$ 3401.19,100
348,09:46:12,$ 3401.545,100
349,09:46:12,$ 3401.635,100
350,09:46:02,$ 3401.75,100
351,09:46:01,$ 3400.73,100
352,09:46:01,$ 3400.91,100
353,09:46:00,$ 3402.25,100
354,09:45:58,$ 3401.51,100
355,09:45:57,$ 3402.09,150
356,09:45:44,$ 3401.89,100
358,09:45:40,$ 3402.1643,250
359,09:45:39,$ 3402.165,200
360,09:45:38,$ 3402.55,100
361,09:45:36,$ 3402.99,100
362,09:45:36,$ 3403.065,200
363,09:45:32,$ 3402.12,100
364,09:45:31,$ 3402.325,100
365,09:45:28,$ 3401.3268,500
366,09:45:27,$ 3402.04,100
367,09:45:25,$ 3401.85,100
368,09:45:24,$ 3401.81,923
369,09:45:20,$ 3402.00,100
370,09:45:13,$ 3402.555,100
371,09:45:12,$ 3403.02,100
372,09:45:11,$ 3403.53,100
373,09:45:06,$ 3402.35,100
374,09:45:04,$ 3402.00,200
375,09:45:02,$ 3402.00,100
376,09:45:01,$ 3401.84,100
377,09:45:00,$ 3401.79,100
379,09:44:58,$ 3401.00,100
380,09:44:56,$ 3401.33,100
381,09:44:55,$ 3401.05,100
382,09:44:55,$ 3401.10,100
383,09:44:55,$ 3401.10,100
384,09:44:54,$ 3400.33,100
385,09:44:52,$ 3401.53,100
386,09:44:51,$ 3401.16,100
387,09:44:47,$ 3400.58,200
388,09:44:32,$ 3402.00,100
