,NLS Time (ET),NLS Price,NLS Share Volume
1,09:59:47,$ 3277.04,100
2,09:59:46,$ 3277.00,100
3,09:59:46,$ 3277.7902,500
4,09:59:06,$ 3277.02,"1,000"
5,09:58:46,$ 3279.4299,100
6,09:58:45,$ 3278.46,100
7,09:58:26,$ 3276.47,100
8,09:58:26,$ 3276.48,100
9,09:58:20,$ 3275.40,100
10,09:58:19,$ 3275.9897,100
11,09:58:19,$ 3275.99,100
12,09:58:19,$ 3275.98,375
13,09:58:14,$ 3275.45,100
14,09:58:07,$ 3275.44,100
15,09:58:05,$ 3276.21,100
16,09:58:05,$ 3276.21,100
17,09:58:05,$ 3275.01,100
18,09:58:05,$ 3276.19,100
19,09:58:05,$ 3276.17,100
20,09:58:05,$ 3276.04,100
22,09:58:02,$ 3275.37,100
23,09:58:01,$ 3273.9999,198
24,09:58:01,$ 3274.00,198
25,09:57:46,$ 3273.55,100
26,09:57:43,$ 3274.34,100
27,09:57:43,$ 3274.71,100
28,09:57:17,$ 3274.45,100
29,09:57:14,$ 3274.36,100
30,09:57:14,$ 3274.42,100
31,09:57:02,$ 3273.02,100
32,09:56:41,$ 3274.585,100
33,09:56:41,$ 3274.585,200
34,09:56:40,$ 3273.3543,119
35,09:56:30,$ 3274.4354,100
36,09:56:22,$ 3274.30,100
37,09:56:22,$ 3273.84,100
38,09:56:21,$ 3273.45,100
39,09:56:21,$ 3273.48,115
40,09:56:18,$ 3273.45,100
41,09:56:18,$ 3273.42,100
43,09:56:03,$ 3273.00,551
44,09:56:00,$ 3273.02,100
45,09:56:00,$ 3273.09,100
46,09:56:00,$ 3273.07,100
47,09:55:53,$ 3273.00,100
48,09:55:50,$ 3273.57,100
49,09:55:45,$ 3274.7706,100
50,09:55:44,$ 3274.65,100
51,09:55:42,$ 3274.30,100
52,09:55:41,$ 3275.17,100
53,09:55:34,$ 3274.01,100
54,09:55:32,$ 3273.985,750
55,09:55:14,$ 3273.00,100
56,09:55:05,$ 3272.53,100
57,09:55:05,$ 3272.48,100
58,09:55:00,$ 3271.78,100
59,09:54:57,$ 3272.29,100
60,09:54:55,$ 3272.28,100
61,09:54:55,$ 3272.35,100
62,09:54:49,$ 3272.442,100
64,09:54:47,$ 3272.975,150
65,09:54:43,$ 3273.74,100
66,09:54:43,$ 3273.74,177
67,09:54:34,$ 3273.94,100
68,09:54:33,$ 3274.00,100
69,09:54:27,$ 3274.64,100
70,09:54:27,$ 3274.21,100
71,09:54:27,$ 3274.22,100
72,09:54:27,$ 3275.00,100
73,09:54:27,$ 3274.98,100
74,09:54:25,$ 3275.00,200
75,09:54:22,$ 3275.27,100
76,09:54:11,$ 3274.75,400
77,09:54:11,$ 3274.75,100
78,09:54:03,$ 3275.97,100
79,09:54:03,$ 3275.97,100
80,09:54:03,$ 3276.38,100
81,09:54:03,$ 3275.5394,400
82,09:53:48,$ 3276.06,100
83,09:53:48,$ 3275.63,100
85,09:53:42,$ 3275.57,100
86,09:53:27,$ 3276.12,100
87,09:53:27,$ 3276.19,100
88,09:53:20,$ 3276.00,100
89,09:53:07,$ 3275.59,100
90,09:53:07,$ 3275.58,100
91,09:53:07,$ 3275.2304,100
92,09:53:05,$ 3275.1882,150
93,09:53:03,$ 3275.58,100
94,09:53:03,$ 3275.58,100
95,09:53:02,$ 3275.00,206
96,09:53:02,$ 3275.70,100
97,09:52:55,$ 3277.25,225
98,09:52:53,$ 3277.33,100
99,09:52:44,$ 3276.22,100
100,09:52:37,$ 3275.78,100
101,09:52:20,$ 3278.47,100
102,09:52:16,$ 3278.4699,100
103,09:52:16,$ 3278.4696,100
104,09:52:02,$ 3278.3563,100
106,09:51:47,$ 3279.65,100
107,09:51:40,$ 3279.58,100
108,09:51:40,$ 3279.59,100
109,09:51:35,$ 3279.15,100
110,09:51:35,$ 3279.12,100
111,09:51:35,$ 3279.12,100
112,09:51:24,$ 3280.47,100
113,09:51:19,$ 3280.93,100
114,09:51:15,$ 3280.93,100
115,09:51:05,$ 3278.99,100
116,09:50:24,$ 3279.1025,100
117,09:50:22,$ 3279.0883,300
118,09:50:21,$ 3277.0403,152
119,09:50:17,$ 3278.96,100
120,09:50:17,$ 3278.98,100
121,09:50:17,$ 3279.00,299
122,09:50:17,$ 3279.41,100
123,09:50:04,$ 3279.21,162
124,09:49:47,$ 3279.72,100
125,09:49:47,$ 3279.73,109
127,09:49:47,$ 3279.009,200
128,09:49:46,$ 3278.4358,300
129,09:49:45,$ 3279.67,100
130,09:49:45,$ 3279.76,100
131,09:49:30,$ 3280.77,100
132,09:49:21,$ 3280.30,100
133,09:49:21,$ 3280.06,300
134,09:49:18,$ 3280.00,100
135,09:49:17,$ 3278.15,100
136,09:49:14,$ 3277.749,100
137,09:49:08,$ 3277.7771,100
138,09:48:56,$ 3276.693,549
139,09:48:48,$ 3278.45,100
140,09:48:48,$ 3278.50,100
