,NLS Time (ET),NLS Price,NLS Share Volume
1,09:59:59,$ 3322.00,341
2,09:59:57,$ 3322.9999,100
3,09:59:54,$ 3322.78,100
4,09:59:51,$ 3322.44,100
5,09:59:42,$ 3322.1701,100
6,09:59:36,$ 3322.955,200
7,09:59:35,$ 3322.53,800
8,09:59:32,$ 3322.3707,100
9,09:59:16,$ 3323.76,100
10,09:59:15,$ 3324.6202,200
11,09:59:14,$ 3323.895,100
12,09:59:13,$ 3324.97,250
13,09:59:13,$ 3324.81,100
14,09:59:13,$ 3324.89,100
15,09:59:11,$ 3324.9102,150
16,09:59:10,$ 3324.79,100
17,09:59:08,$ 3325.84,100
18,09:59:08,$ 3325.85,100
19,09:59:08,$ 3325.51,200
20,09:59:08,$ 3325.85,100
22,09:59:59,$ 3322.00,341
23,09:59:57,$ 3322.9999,100
24,09:59:54,$ 3322.78,100
25,09:59:51,$ 3322.44,100
26,09:59:42,$ 3322.1701,100
27,09:59:36,$ 3322.955,200
28,09:59:35,$ 3322.53,800
29,09:59:32,$ 3322.3707,100
30,09:59:16,$ 3323.76,100
31,09:59:15,$ 3324.6202,200
32,09:59:14,$ 3323.895,100
33,09:59:13,$ 3324.97,250
34,09:59:13,$ 3324.81,100
35,09:59:13,$ 3324.89,100
36,09:59:11,$ 3324.9102,150
37,09:59:10,$ 3324.79,100
38,09:59:08,$ 3325.84,100
39,09:59:08,$ 3325.85,100
40,09:59:08,$ 3325.51,200
41,09:59:08,$ 3325.85,100
43,09:58:22,$ 3321.215,600
44,09:58:21,$ 3321.7865,200
45,09:58:21,$ 3320.81,100
46,09:58:19,$ 3320.08,100
47,09:58:19,$ 3320.08,100
48,09:58:19,$ 3320.81,100
49,09:58:19,$ 3320.81,100
50,09:58:17,$ 3320.72,100
51,09:58:17,$ 3320.73,100
52,09:58:17,$ 3321.51,100
53,09:58:17,$ 3321.42,100
54,09:58:17,$ 3321.32,100
55,09:58:17,$ 3321.20,100
56,09:58:17,$ 3321.02,100
57,09:58:17,$ 3320.02,100
58,09:58:16,$ 3321.67,100
59,09:58:13,$ 3321.34,227
60,09:58:11,$ 3320.835,100
61,09:58:06,$ 3321.00,100
62,09:58:05,$ 3320.80,100
64,09:58:03,$ 3321.86,100
65,09:58:03,$ 3321.79,100
66,09:58:03,$ 3322.72,600
67,09:58:00,$ 3322.49,100
68,09:58:00,$ 3322.26,100
69,09:58:00,$ 3321.97,198
70,09:57:57,$ 3321.58,100
71,09:57:57,$ 3321.58,100
72,09:57:52,$ 3320.81,100
73,09:57:52,$ 3321.00,133
74,09:57:52,$ 3321.00,100
75,09:57:51,$ 3321.36,161
76,09:57:50,$ 3321.80,100
77,09:57:45,$ 3322.495,300
78,09:57:44,$ 3322.35,100
79,09:57:39,$ 3322.82,600
80,09:57:38,$ 3321.95,150
81,09:57:38,$ 3322.50,100
82,09:57:38,$ 3321.94,100
83,09:57:38,$ 3321.88,100
85,09:57:34,$ 3321.965,200
86,09:57:32,$ 3322.3499,100
87,09:57:30,$ 3322.40,100
88,09:57:30,$ 3322.15,100
89,09:57:29,$ 3322.45,100
90,09:57:29,$ 3322.47,100
91,09:57:29,$ 3322.365,100
92,09:57:29,$ 3322.90,100
93,09:57:29,$ 3322.90,100
94,09:57:29,$ 3323.23,100
95,09:57:27,$ 3322.90,100
96,09:57:27,$ 3322.90,100
97,09:57:24,$ 3323.70,100
98,09:57:24,$ 3323.71,100
99,09:57:23,$ 3323.49,100
100,09:57:20,$ 3323.3532,100
101,09:57:15,$ 3323.67,100
102,09:57:10,$ 3324.28,100
103,09:57:06,$ 3324.27,100
104,09:57:06,$ 3323.69,100
106,09:57:06,$ 3324.19,100
107,09:57:06,$ 3324.26,100
108,09:56:53,$ 3325.00,222
109,09:56:53,$ 3325.00,100
110,09:56:53,$ 3325.00,199
111,09:56:53,$ 3325.00,119
112,09:56:46,$ 3324.26,100
113,09:56:45,$ 3323.91,100
